,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Media_Ptos_H,DesvPad_Ptos_H,CV_VG_H,Media_Ptos_A,DesvPad_Ptos_A,CV_VG_A,p_H,p_D,p_A,p_Over,p_Under,CV_HDA,coeficiente_pontos,cv_pontos,prediction_label,prediction_score
1,PORTUGAL - LIGA PORTUGAL 2,19/11/2023,08:00,AVS,Nacional,1.83,3.5,4.2,2.05,1.75,1.91,1.8,2.5,0.8660254,0.839,1.6,1.2,1.01,0.5464481,0.2857143,0.23809524,0.4878049,0.5714286,0.37991726,0.9,2.066,1,0.7201
2,SPAIN - PRIMERA RFEF,19/11/2023,08:00,Osasuna B,Rayo Majadahonda,1.75,3.4,4.2,2.2,1.65,2.1,1.67,1.7,1.3453624,0.818,0.5,0.92195445,1.536,0.5714286,0.29411766,0.23809524,0.45454547,0.6060606,0.39615053,1.2,2.267,1,0.8176
3,SPAIN - LALIGA2,19/11/2023,10:00,Ferrol,Burgos CF,2.05,3.25,4.0,2.4,1.53,2.1,1.67,2.4,0.9165151,0.397,0.4,0.9165151,0.756,0.4878049,0.30769232,0.25,0.41666666,0.6535948,0.29061985,2.0,1.833,1,0.6
4,NETHERLANDS - EERSTE DIVISIE,19/11/2023,10:30,Cambuur,Roda,2.0,4.2,3.2,1.48,2.6,1.44,2.63,1.3,1.4177446,1.019,0.9,1.1357816,0.929,0.5,0.23809524,0.3125,0.6756757,0.3846154,0.31466445,0.4,2.554,1,0.6026
5,SPAIN - LALIGA2,19/11/2023,12:15,Eldense,Mirandes,2.05,3.2,3.8,2.2,1.65,1.91,1.8,1.6,1.2,0.579,1.3,1.4177446,0.927,0.4878049,0.3125,0.2631579,0.45454547,0.6060606,0.27193543,0.3,2.618,1,1.0
6,PORTUGAL - LIGA PORTUGAL 2,19/11/2023,12:30,Maritimo,Torreense,1.91,3.2,4.5,2.1,1.7,1.91,1.8,1.5,1.2845232,0.608,1.1,1.3,1.07,0.5235602,0.3125,0.22222222,0.47619048,0.5882353,0.35795298,0.4,2.585,1,0.7181
7,SPAIN - PRIMERA RFEF,19/11/2023,14:00,Recreativo Huelva,Sanluqueno,2.05,3.1,3.5,2.38,1.53,2.1,1.67,1.7,1.1,0.969,1.3,1.4177446,0.967,0.4878049,0.32258064,0.2857143,0.42016807,0.6535948,0.24051297,0.4,2.518,1,0.7322
8,SPAIN - PRIMERA RFEF,19/11/2023,14:00,Antequera,Linares,1.7,3.5,4.75,2.25,1.62,2.2,1.62,1.3,1.1874342,0.827,1.1,1.3,0.961,0.5882353,0.2857143,0.21052632,0.44444445,0.61728394,0.45158294,0.2,2.487,1,0.8093
9,SPAIN - PRIMERA RFEF,19/11/2023,16:00,Real Madrid B,Algeciras,1.91,3.25,3.6,2.5,1.5,2.25,1.57,1.4,1.1135529,0.748,1.2,1.2489996,1.075,0.5235602,0.30769232,0.2777778,0.4,0.6666667,0.29619178,0.2,2.363,1,0.7855
10,COLOMBIA - PRIMERA A,19/11/2023,18:00,Millonarios,America De Cali,2.1,3.2,3.8,2.1,1.7,1.83,1.83,2.3,1.1,0.548,1.7,1.1,0.893,0.47619048,0.3125,0.2631579,0.47619048,0.5882353,0.25968775,0.6,2.2,1,0.8
11,BOLIVIA - DIVISION PROFESIONAL,19/11/2023,18:30,Wilstermann,Guabira,1.5,3.8,5.5,1.85,1.95,1.91,1.8,2.3,1.1,1.156,0.3,0.9,1.612,0.6666667,0.2631579,0.18181819,0.5405405,0.51282054,0.57213867,2.0,2.0,1,1.0
12,COLOMBIA - PRIMERA A,19/11/2023,20:30,Ind. Medellin,Atl. Nacional,2.2,3.3,3.4,2.1,1.7,1.83,1.83,2.1,1.1357816,0.523,0.6,0.9165151,0.698,0.45454547,0.3030303,0.29411766,0.47619048,0.5882353,0.20999172,1.5,2.052,1,0.8
13,BOLIVIA - DIVISION PROFESIONAL,19/11/2023,20:30,Independiente Petrolero,Palmaflor,1.6,3.6,5.0,1.7,2.1,1.73,2.0,1.3,1.4177446,1.095,0.4,0.9165151,0.877,0.625,0.2777778,0.2,0.5882353,0.47619048,0.50263095,0.9,2.334,1,0.8
