,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A
1,SCOTLAND - CHAMPIONSHIP,06/01/2024,12:00,Partick Thistle,Arbroath,1.45,4.33,5.5
2,PORTUGAL - LIGA PORTUGAL,06/01/2024,12:30,SC Farense,Gil Vicente,2.15,3.4,3.3
