,Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_CS_0x1_Lay,IDMercado_Correct_Score
1,2025-03-23,01:00:00,JAPAN - J2 LEAGUE,Vegalta Sendai,Iwata,2.44,3.2,3.1,10.5,1.240958
2,2025-03-23,01:15:00,JAPAN - J2 LEAGUE,Renofa Yamaguchi,Kumamoto,2.62,2.92,3.15,13.5,1.240958
3,2025-03-23,02:00:00,JAPAN - J2 LEAGUE,Sagan Tosu,Toyama,2.46,3.1,1.23,10.5,1.2410017
4,2025-03-23,02:00:00,JAPAN - J2 LEAGUE,Montedio Yamagata,Tokushima,2.46,3.2,3.2,12.5,1.2409602
5,2025-03-23,02:00:00,JAPAN - J2 LEAGUE,Kofu,Chiba,3.5,2.14,3.6,10.5,1.2409608
6,2025-03-23,02:00:00,JAPAN - J2 LEAGUE,Omiya,Mito,1.75,5.1,3.85,18.0,1.2409602
7,2025-03-23,02:00:00,JAPAN - J2 LEAGUE,Oita Trinita,Fujieda MYFC,2.14,4.0,3.2,11.5,1.2409604
8,2025-03-23,02:00:00,JAPAN - J2 LEAGUE,Ehime,Hokkaido Consadole Sapporo,4.2,1.89,3.85,10.5,1.2409611
9,2025-03-23,02:00:00,JAPAN - J2 LEAGUE,V-Varen Nagasaki,Blaublitz,1.88,4.2,3.65,16.0,1.2409605
10,2025-03-23,09:00:00,CROATIA - PRVA NL,Orijent,Dugopolje,1.61,3.65,2.92,1000.0,1.2411665
11,2025-03-23,15:30:00,URUGUAY - PRIMERA DIVISION,Progreso,River Plate,2.62,3.15,3.0,1000.0,1.2410395
12,2025-03-23,16:00:00,PARAGUAY - PRIMERA DIVISION,Club 2 de Mayo de Pedro Juan Cab,Cerro Porteno,3.7,2.08,2.8,1000.0,1.2410455
13,2025-03-23,17:00:00,PERU - LIGA 1,Los Chankas,Cienciano,2.7,2.4,3.05,1000.0,1.2409421
14,2025-03-23,17:45:00,URUGUAY - PRIMERA DIVISION,CA Cerro,Danubio,3.3,2.4,2.52,1000.0,1.2410401
15,2025-03-23,19:30:00,PARAGUAY - PRIMERA DIVISION,Sp. Luqueno,Guarani,2.94,2.7,1.2,1000.0,1.2410359
16,2025-03-23,20:00:00,URUGUAY - PRIMERA DIVISION,Wanderers,Miramar,2.12,3.75,3.1,1000.0,1.2410024
