League,Date,Time,Home,Away,Odd_H,Odd_A,Odd_D,Odd_Under05_HT,Odd_Over05_HT,Odd_Under15_HT,Odd_Over15_HT,Odd_Under25_HT,Odd_Over25_HT,Odd_Under05,Odd_Over05,Odd_Under15,Odd_Over15,Odd_Under25,Odd_Over25,Odd_Under45,Odd_Over45,Odd_BTTS_Yes,Odd_BTTS_No,Odd_CS_0x0,Odd_CS_0x1,Odd_CS_0x2,Odd_CS_0x3,Odd_CS_1x0,Odd_CS_1x1,Odd_CS_1x2,Odd_CS_1x3,Odd_CS_2x0,Odd_CS_2x1,Odd_CS_2x2,Odd_CS_2x3,Odd_CS_3x0,Odd_CS_3x1,Odd_CS_3x2,Odd_CS_3x3,Odd_CS_Goleada_H,Odd_CS_Goleada_A,Odd_CS_Goleada_D,p_H,p_D,p_A,p_Over,p_Under,p_BTTS_Y,p_BTTS_N,p_H__p_D,p_H__p_A,p_D__p_H,p_D__p_A,p_A__p_H,p_A__p_D,p_D__p_Over,p_D__p_Under,CV_HDA,CV_HD,CV_HA,CV_DA,CV_DO,H_A,A_D,H_D,H_O,A_O,O_D,O_S,Odd_Sum,HO_D,AO_D,ADJ_H,ADJ_A,CV_MO,DP_MO,CV_MO_OV,Euc_Dist_MO,Angle_MO,Euc_Dist_OV,Angle_OV,Distancia_E_Geral,DE,DE_Casa,prediction_label,prediction_score
Azerbaijan Premier League,2024-05-11,10:00:00,Araz Nakhchivan PFK,PFK Turan Tovuz,1.5,1.49,1.54,2.7,1.47,1.03,1.03,1.06,1.32,1.16,1.07,1.14,1.07,1.05,1.07,1.02,1.16,1.12,1.12,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.55,1.01,1.03,0.6666667,0.64935064,0.67114097,0.93457943,0.95238096,0.89285713,0.89285713,1.0266666,0.99333334,0.97402596,0.96753246,1.0067114,1.033557,0.6948052,0.6818182,0.014186124,0.013157895,0.0033444816,0.01650165,0.18007663,1.0067114,0.96753246,0.97402596,1.4018692,1.3925234,0.6948052,0.95535713,4.53,-0.008830022,-0.011037528,0.33112583,0.3289183,0.017521532,0.026457513,0.15789862,0.06480741,1.1457628,0.02828427,0.5729387,0.06480741,0.05,0.04,1,1.0
Bulgarian A League,2024-05-11,11:00:00,Arda,Botev Plovdiv,2.3,3.15,3.3,2.56,1.37,1.38,2.92,1.08,1.26,3.25,1.05,3.25,1.34,1.82,2.0,1.09,7.4,1.75,1.98,10.5,10.5,19.0,9.0,8.8,7.0,12.5,32.0,12.5,10.0,15.0,9.6,26.0,22.0,8.6,9.8,7.2,25.0,10.0,0.4347826,0.3030303,0.31746033,0.5,0.5494506,0.5714286,0.5050505,1.4347826,1.3695652,0.6969697,0.95454544,0.73015875,1.0476191,0.6060606,0.55151516,0.16773553,0.17857143,0.1559633,0.023255814,0.24528302,0.73015875,0.95454544,0.6969697,1.15,1.575,0.6060606,1.1428572,8.75,-0.114285715,-0.017142856,0.26285714,0.36,0.18489932,0.53928965,0.23649383,1.3209845,26.565052,0.25455844,5.1427646,1.3209845,0.15,1.0,1,1.0
Austrian Bundesliga,2024-05-11,12:00:00,Austria Vienna,Wolfsberger AC,1.84,4.8,3.85,3.1,1.4,1.44,2.94,1.09,7.8,10.0,1.06,3.55,1.31,1.92,1.97,1.1,3.55,1.84,2.0,12.5,15.0,27.0,13.5,8.0,7.8,17.5,44.0,9.8,9.4,18.5,48.0,17.5,17.5,32.0,13.5,11.0,12.5,15.0,0.54347825,0.25974026,0.20833333,0.5076142,0.5208333,0.54347825,0.5,2.0923913,2.6086957,0.47792208,1.2467532,0.38333333,0.8020833,0.5116883,0.4987013,0.4370732,0.3532513,0.44578314,0.10982659,0.32302406,0.38333333,1.2467532,0.47792208,0.93401015,2.4365482,0.5116883,1.0706521,10.49,-0.19161105,0.09056244,0.17540514,0.45757866,0.43221217,1.5113019,0.46580678,3.7019184,45.142883,0.07071068,1.4320962,3.7019184,0.95,2.01,1,1.0
Austrian Bundesliga,2024-05-11,12:00:00,SC Austria Lustenau,FC Blau Weiss Linz,3.4,2.24,3.4,2.84,1.47,1.4,3.15,1.08,1.26,3.25,1.07,3.25,1.35,1.81,2.02,1.09,8.4,1.85,2.02,10.5,8.4,12.0,4.3,11.0,7.0,10.0,20.0,21.0,13.5,17.0,4.5,4.6,4.5,4.6,4.7,4.5,4.0,4.9,0.29411766,0.29411766,0.44642857,0.4950495,0.5524862,0.5405405,0.4950495,1.0,0.65882355,1.0,0.65882355,1.5178572,1.5178572,0.59411764,0.5323529,0.20818372,0.0,0.20567375,0.20567375,0.25461254,1.5178572,0.65882355,1.0,1.6831683,1.1089109,0.59411764,1.0918919,9.04,0.0,-0.12831858,0.3761062,0.24778761,0.2222543,0.6697263,0.2671664,1.6404878,0.0,0.29698485,5.994093,1.6404878,1.16,0.0,1,1.0
Azerbaijan Premier League,2024-05-11,12:30:00,Zira,Qarabag FK,2.3,1.2,2.8,1.1,1.33,1.03,1.03,1.12,1.32,1.16,1.03,1.14,1.03,1.05,1.03,1.02,1.16,1.12,1.12,1.08,1.05,1.08,1.08,1.08,1.08,1.05,1.06,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.55,1.55,1.08,0.4347826,0.35714287,0.8333333,0.9708738,0.95238096,0.89285713,0.89285713,1.2173913,0.5217391,0.8214286,0.42857143,1.9166666,2.3333333,0.36785713,0.375,0.38504753,0.09803922,0.31428573,0.4,0.46214098,1.9166666,0.42857143,0.8214286,2.2330098,1.1650486,0.36785713,0.91964287,6.3,-0.07936508,-0.25396827,0.36507937,0.1904762,0.3897787,0.81853527,0.46717104,2.0049937,14.036243,0.02828427,-0.5729387,2.0049937,1.6,0.5,1,1.0
Belgian First Division A,2024-05-11,13:15:00,Eupen,Molenbeek,3.2,2.24,3.7,3.35,1.38,1.51,2.7,1.11,6.0,4.4,1.01,4.4,1.25,2.16,1.78,1.13,2.96,1.67,2.32,12.5,11.0,14.0,24.0,13.5,7.8,10.0,19.5,21.0,12.5,14.5,4.6,4.9,4.6,4.7,5.0,4.5,3.85,5.2,0.3125,0.27027026,0.44642857,0.56179774,0.46296296,0.5988024,0.43103448,1.15625,0.7,0.8648649,0.6054054,1.4285715,1.6517857,0.48108107,0.5837838,0.2188906,0.072463766,0.1764706,0.24579124,0.35036495,1.4285715,0.6054054,0.8648649,1.7977529,1.258427,0.48108107,1.0658683,9.14,-0.054704595,-0.15973742,0.3501094,0.24507658,0.24353808,0.74197936,0.3210374,1.8174708,14.036243,0.53740114,-10.757967,1.8174708,1.46,0.5,1,1.0
Argentinian Primera Division,2024-05-11,14:30:00,Huracan,Defensa y Justicia,2.28,4.1,3.0,2.44,1.56,1.29,3.75,1.06,12.0,2.4,1.07,2.4,1.54,1.48,2.58,1.05,2.58,2.1,1.66,7.0,9.8,23.0,65.0,6.4,6.8,16.5,50.0,10.5,11.0,23.0,12.0,26.0,27.0,48.0,100.0,24.0,12.0,13.0,0.4385965,0.33333334,0.24390244,0.3875969,0.6756757,0.47619048,0.60240966,1.3157895,1.7982457,0.76,1.3666667,0.55609757,0.73170733,0.86,0.49333334,0.23499273,0.13636364,0.28526646,0.15492958,0.07526882,0.55609757,1.3666667,0.76,0.88372093,1.5891473,0.86,1.2285714,9.38,-0.07675906,0.11727079,0.24307036,0.4371002,0.29315177,0.9165879,0.26646936,2.2451725,19.798876,1.555635,28.810793,2.2451725,1.1,0.72,1,1.0
Argentinian Primera Division,2024-05-11,15:30:00,Godoy Cruz,Barracas Central,1.8,5.3,3.1,2.3,1.5,1.29,3.7,1.05,11.0,2.58,1.02,2.58,1.52,1.55,2.46,1.03,2.46,2.22,1.6,7.6,11.5,30.0,100.0,5.7,7.2,20.0,80.0,8.2,9.2,4.6,100.0,17.5,22.0,50.0,100.0,4.3,5.1,5.3,0.5555556,0.32258064,0.18867925,0.40650406,0.6451613,0.45045045,0.625,1.7222222,2.9444444,0.58064514,1.7096775,0.33962265,0.5849057,0.7935484,0.5,0.42627645,0.26530612,0.49295774,0.26190478,0.11510792,0.33962265,1.7096775,0.58064514,0.73170733,2.1544716,0.7935484,1.1081082,10.2,-0.12745099,0.21568628,0.1764706,0.51960784,0.52034724,1.7691807,0.4799582,4.3335896,33.02387,1.2869344,24.465534,4.3335896,2.2,1.3,1,1.0
Belgian First Division A,2024-05-11,15:45:00,Anderlecht,Genk,2.04,3.75,3.6,3.15,1.36,1.51,2.66,1.13,6.4,12.0,1.04,4.1,1.23,2.12,1.78,1.14,2.8,1.63,2.22,14.0,14.0,5.5,6.0,9.4,7.4,13.0,5.8,11.5,8.8,13.5,5.9,20.0,16.0,5.6,6.2,4.4,5.7,6.6,0.49019608,0.2777778,0.26666668,0.56179774,0.4716981,0.61349696,0.45045045,1.7647059,1.8382353,0.56666666,1.0416666,0.544,0.96,0.49444443,0.5888889,0.29823095,0.27659574,0.29533678,0.020408163,0.33828998,0.544,1.0416666,0.56666666,1.1460674,2.1067417,0.49444443,1.0920246,9.39,-0.16613418,0.015974442,0.2172524,0.399361,0.30253753,0.94694245,0.3675434,2.3195257,37.95423,0.4808326,-9.648046,2.3195257,0.15,1.56,1,1.0
Brazilian Serie D,2024-05-11,16:00:00,Sergipe,Retro FC Brasil,1.52,1.5,1.66,1.1,1.46,1.03,1.03,1.07,1.26,1.16,1.06,1.14,1.06,1.03,1.06,1.02,5.0,1.12,1.12,1.49,2.34,2.82,3.1,2.42,3.5,4.9,5.7,3.6,3.8,8.4,13.5,2.92,4.7,13.0,1.01,1.55,1.01,14.5,0.65789473,0.60240966,0.6666667,0.9433962,0.9708738,0.89285713,0.89285713,1.0921053,0.9868421,0.91566265,0.90361446,1.0133333,1.1066667,0.6385542,0.6204819,0.044291966,0.044025157,0.0066225166,0.050632913,0.22058824,1.0133333,0.90361446,0.91566265,1.4339622,1.4150944,0.6385542,0.9464286,4.68,-0.02991453,-0.034188036,0.32478634,0.32051283,0.05588332,0.08717798,0.18113999,0.21354157,4.004173,0.042426407,0.85937226,0.21354157,0.16,0.14,1,1.0
