,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
1,23/09/2023,04:30,SOUTH KOREA - K LEAGUE 1,Jeju Utd,Seoul,2.63,3.4,2.55,1.85,1.67,2.1,1.04,1.36,1.25,6.0,1.13
2,23/09/2023,05:00,ROMANIA - LIGA 2,Viitorul Tg. Jiu,Hunedoara,3.7,3.35,1.95,1.9,1.75,1.98,1.06,1.42,1.3,5.3,1.12
3,23/09/2023,05:00,INDONESIA - LIGA 1,Persikabo 1973,Persik Kediri,2.82,3.2,2.37,1.78,1.57,2.1,1.01,1.35,1.25,5.35,1.1
4,23/09/2023,08:00,SLOVENIA - PRVA LIGA,Bravo,O. Ljubljana,3.95,3.6,1.82,1.8,1.72,2.02,1.05,1.38,1.26,4.9,1.14
5,23/09/2023,10:00,FINLAND - YKKONEN,Mikkeli,Ekenas,3.2,3.5,2.2,1.85,1.67,2.1,1.05,1.36,1.25,6.0,1.13
6,23/09/2023,10:00,FINLAND - YKKONEN,JJK Jyvaskyla,JaPS,3.4,4.0,2.0,1.44,1.4,2.75,1.02,1.22,1.13,3.4,1.3
7,23/09/2023,10:00,THAILAND - THAI LEAGUE 1,Lamphun Warrior,Chiangrai Utd,2.52,3.25,2.65,1.93,1.72,2.0,1.06,1.42,1.31,5.5,1.11
8,23/09/2023,10:00,UZBEKISTAN - SUPER LEAGUE,Andijan,Navbahor Namangan,4.35,2.92,1.93,2.42,2.1,1.57,1.07,1.57,1.5,9.9,1.01
9,23/09/2023,10:00,NORWAY - OBOS-LIGAEN,Ranheim,Fredrikstad,4.33,4.0,1.75,1.7,1.73,2.0,1.03,1.33,1.22,5.0,1.17
10,23/09/2023,11:00,MONTENEGRO - PRVA CRNOGORSKA LIGA,Arsenal Tivat,Decic,3.65,2.95,2.1,2.15,1.85,1.75,1.07,1.5,1.4,9.5,1.02
11,23/09/2023,11:00,AZERBAIJAN - PREMIER LEAGUE,Sumqayit,Turan,2.8,2.95,2.52,2.05,1.75,1.85,1.03,1.47,1.36,6.9,1.05
13,23/09/2023,12:00,QATAR - QSL,Al Rayyan,Al Arabi,2.65,3.7,2.32,1.52,1.47,2.52,1.03,1.29,1.17,3.65,1.24
12,23/09/2023,12:00,CROATIA - HNL,Istra 1961,Gorica,2.5,3.25,2.8,2.1,1.8,1.91,1.06,1.44,1.33,8.0,1.08
14,23/09/2023,13:00,SLOVAKIA - NIKE LIGA,Michalovce,Podbrezova,4.3,3.8,1.75,1.88,1.82,1.9,1.06,1.42,1.29,5.4,1.13
15,23/09/2023,13:00,MOLDOVA - SUPER LIGA,Balti,Petrocub,3.65,3.0,2.0,2.27,2.05,1.73,1.07,1.53,1.47,7.85,1.05
16,23/09/2023,15:00,POLAND - DIVISION 1,Chrobry Glogow,Arka Gdynia,4.33,3.8,1.67,1.67,1.67,2.1,1.03,1.3,1.2,5.0,1.17
17,23/09/2023,15:30,ARGENTINA - PRIMERA NACIONAL,San Telmo,Gimnasia Mendoza,2.8,3.2,2.6,2.35,2.0,1.73,1.08,1.53,1.44,11.0,1.05
18,23/09/2023,15:30,ROMANIA - LIGA 1,U. Cluj,Univ. Craiova,3.4,3.3,2.05,1.9,1.73,2.0,1.05,1.4,1.25,6.0,1.13
19,23/09/2023,15:45,ITALY - SERIE C,Rimini,Perugia,3.65,3.25,2.0,1.91,1.72,2.0,1.06,1.44,1.3,5.4,1.12
20,23/09/2023,17:00,BRAZIL - SERIE B,Chapecoense-SC,Ceara,2.45,2.95,3.05,2.5,2.1,1.65,1.11,1.6,1.52,7.7,1.05
21,23/09/2023,18:00,COSTA RICA - PRIMERA DIVISION,Guanacasteca,Cartagines,2.45,3.3,2.5,1.9,1.73,2.0,1.05,1.4,1.29,6.5,1.11
22,23/09/2023,19:00,DOMINICAN REPUBLIC - LDF,Universidad O&M,Cibao,4.05,3.4,1.75,1.9,1.85,1.91,1.03,1.42,1.3,7.5,1.06
23,23/09/2023,22:30,PANAMA - LPF,UMECIT,Tauro,4.25,3.25,1.83,2.18,2.02,1.62,1.07,1.5,1.42,9.0,1.03
