,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
1,17/03/2024,10:00,MONTENEGRO - PRVA CRNOGORSKA LIGA,Mladost DG,Arsenal Tivat,2.77,2.82,2.67,2.07,1.75,1.87,1.07,1.5,1.37,10.0,1.02
2,17/03/2024,10:00,ITALY - SERIE C,Pro Sesto,Triestina,4.3,3.2,1.88,2.25,2.0,1.72,1.09,1.53,1.42,6.7,1.07
3,17/03/2024,10:00,SERBIA - PRVA LIGA,Metalac,Sloboda,1.95,3.05,3.7,2.54,2.19,1.64,1.08,1.53,1.5,11.0,1.01
4,17/03/2024,10:15,BULGARIA - PARVA LIGA,Hebar,Arda,3.25,3.2,2.3,2.5,2.1,1.67,1.1,1.53,1.5,11.0,1.05
5,17/03/2024,11:00,CROATIA - HNL,Istra 1961,Gorica,2.0,3.2,3.8,2.25,2.0,1.73,1.08,1.5,1.4,10.0,1.06
6,17/03/2024,12:00,SERBIA - SUPER LIGA,Crvena zvezda,Radnicki 1923,1.1,7.5,28.0,1.4,2.57,1.44,1.03,1.25,1.13,3.1,1.32
7,17/03/2024,12:30,PORTUGAL - LIGA PORTUGAL 2,Leixoes,Mafra,2.3,3.0,3.1,2.3,1.91,1.8,1.08,1.5,1.4,10.0,1.06
8,17/03/2024,13:10,CROATIA - HNL,Rudes,D. Zagreb,17.0,7.0,1.13,1.62,3.0,1.36,1.04,1.29,1.18,4.5,1.18
9,17/03/2024,13:30,SENEGAL - LIGUE 1,Jaraaf,US Goree,2.6,2.32,3.4,3.2,2.48,1.51,1.13,1.75,1.7,10.0,1.02
10,17/03/2024,14:30,SPAIN - LALIGA2,Zaragoza,Espanyol,2.55,2.9,3.1,2.7,2.2,1.58,1.11,1.62,1.53,13.0,1.04
11,17/03/2024,14:30,BELGIUM - JUPILER PRO LEAGUE,Westerlo,Genk,3.6,3.6,1.95,1.67,1.57,2.25,1.03,1.3,1.2,5.0,1.17
12,17/03/2024,15:00,PORTUGAL - LIGA PORTUGAL,Casa Pia,Benfica,8.5,5.5,1.33,1.73,2.2,1.62,1.03,1.33,1.22,5.5,1.14
13,17/03/2024,15:30,QATAR - QSL,Al Markhiya,Qatar SC,4.0,3.85,1.75,1.62,1.6,2.18,1.04,1.33,1.2,4.15,1.19
14,17/03/2024,16:45,ITALY - SERIE C,Monopoli,Turris,2.12,3.1,3.45,2.27,1.95,1.75,1.09,1.53,1.42,6.9,1.07
15,17/03/2024,19:00,MOROCCO - BOTOLA PRO,Youssoufia Berrechid,Wydad,5.75,3.3,1.57,2.35,2.37,1.5,1.1,1.5,1.44,11.0,1.05
16,17/03/2024,21:00,ARGENTINA - COPA DE LA LIGA PROFESIONAL,Banfield,Talleres Cordoba,3.2,3.1,2.45,2.5,2.1,1.67,1.1,1.57,1.5,13.0,1.04
17,17/03/2024,22:30,COLOMBIA - PRIMERA A,Pereira,Aguilas,2.15,3.25,3.6,2.4,2.1,1.67,1.08,1.53,1.44,11.0,1.05
