,Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_CS_0x1_Lay,IDMercado_Correct_Score
1,2025-03-07,05:35:00,AUSTRALIA - A-LEAGUE,Melbourne City,Macarthur FC,1.64,5.6,4.5,26.0,1.2401841
2,2025-03-07,10:00:00,SERBIA - PRVA LIGA,FK Indjija,Smederevo,1.83,4.4,3.1,30.0,1.2405286
3,2025-03-07,10:00:00,SERBIA - PRVA LIGA,FK Trayal Krusevac,Vrsac,1.53,2.76,2.26,60.0,1.2405283
4,2025-03-07,13:00:00,UKRAINE - PREMIER LEAGUE,FK Zorya Luhansk,Obolon,1.97,4.8,3.15,32.0,1.2403384
5,2025-03-07,14:00:00,POLAND - DIVISION 1,LKS Lodz,Warta Poznan,1.86,4.4,3.45,140.0,1.2403669
6,2025-03-07,14:00:00,SERBIA - SUPER LIGA,Sp. Subotica,OFK Beograd,2.5,2.94,3.2,25.0,1.2404816
7,2025-03-07,14:30:00,TURKEY - SUPER LIG,Bodrumspor,Kasimpasa,2.28,3.55,3.5,13.0,1.2403432
8,2025-03-07,14:30:00,GERMANY - 2. BUNDESLIGA,Kaiserslautern,Elversberg,2.76,2.6,3.8,16.0,1.2403282
9,2025-03-07,15:00:00,DENMARK - SUPERLIGA,Nordsjaelland,Vejle,1.46,8.0,5.0,36.0,1.2403356
10,2025-03-07,15:00:00,DENMARK - 1ST DIVISION,B.93,Koge,2.54,2.86,3.5,12.5,1.2402724
11,2025-03-07,15:00:00,DENMARK - 1ST DIVISION,Fredericia,Hillerod,2.8,2.64,3.4,190.0,1.2402724
12,2025-03-07,15:00:00,PERU - LIGA 1,Alianza Universidad,Deportivo Garcilaso,2.26,3.1,3.65,70.0,1.2404287
13,2025-03-07,15:30:00,SWITZERLAND - CHALLENGE LEAGUE,Stade Nyonnais,Etoile Carouge,3.55,2.1,3.6,29.0,1.2403387
14,2025-03-07,15:30:00,SWITZERLAND - CHALLENGE LEAGUE,Schaffhausen,Vaduz,3.25,2.32,3.4,25.0,1.2403386
15,2025-03-07,15:30:00,FRANCE - NATIONAL,Villefranche,Valenciennes,2.68,3.15,2.88,24.0,1.2402455
16,2025-03-07,15:30:00,FRANCE - NATIONAL,Bourg-en-Bresse,Nancy,3.95,2.04,3.15,9.4,1.2402453
17,2025-03-07,15:30:00,FRANCE - NATIONAL,Versailles,Rouen,3.15,2.5,3.05,44.0,1.2402457
18,2025-03-07,15:30:00,FRANCE - NATIONAL,Dijon,Orleans,2.46,3.25,3.0,85.0,1.2402457
19,2025-03-07,15:30:00,FRANCE - NATIONAL,Chateauroux,Concarneau,2.7,2.82,3.2,26.0,1.2402458
20,2025-03-07,15:30:00,FRANCE - NATIONAL,Boulogne,Aubagne FC,1.89,5.0,3.55,15.5,1.2402453
21,2025-03-07,15:30:00,FRANCE - NATIONAL,Quevilly Rouen,Gobelins F.C.,2.3,3.35,3.1,220.0,1.240266
22,2025-03-07,16:00:00,NETHERLANDS - EREDIVISIE,NAC Breda,Sparta Rotterdam,3.4,2.4,3.35,10.5,1.2400396
23,2025-03-07,16:00:00,FRANCE - LIGUE 2,Guingamp,Clermont,1.78,5.2,3.8,110.0,1.2402732
24,2025-03-07,16:00:00,FRANCE - LIGUE 2,Red Star,Amiens,1.95,4.5,3.7,36.0,1.2402731
25,2025-03-07,16:00:00,FRANCE - LIGUE 2,Grenoble,AC Ajaccio,2.4,3.55,3.15,11.0,1.2403196
26,2025-03-07,16:00:00,FRANCE - LIGUE 2,Pau FC,Troyes,2.76,3.0,3.1,9.8,1.2402462
27,2025-03-07,16:00:00,FRANCE - LIGUE 2,Caen,Laval,2.06,4.3,3.4,140.0,1.2402463
28,2025-03-07,16:00:00,HUNGARY - OTP BANK LIGA,Kecskemeti TE,Fehervar FC,2.1,3.9,3.35,90.0,1.2403388
29,2025-03-07,16:00:00,SERBIA - SUPER LIGA,Zeleznicar Pancevo,Tekstilac Odzaci,1.62,5.8,3.75,150.0,1.2404819
30,2025-03-07,16:00:00,FRANCE - LIGUE 2,Bastia,Martigues,1.42,10.5,4.8,28.0,1.2402464
31,2025-03-07,16:00:00,BELGIUM - CHALLENGER PRO LEAGUE,Seraing,Club Brugge KV U23,3.1,2.28,3.5,50.0,1.2403357
32,2025-03-07,16:15:00,SWITZERLAND - CHALLENGE LEAGUE,Aarau,Xamax,1.68,5.1,4.4,55.0,1.240333
33,2025-03-07,16:30:00,POLAND - DIVISION 1,Tychy,Pogon Siedlce,1.64,5.7,3.65,46.0,1.2402911
34,2025-03-07,16:30:00,GERMANY - BUNDESLIGA,B. Monchengladbach,Mainz,2.8,2.74,3.5,13.5,1.2399881
35,2025-03-07,16:45:00,ITALY - SERIE A,Cagliari,Genoa,2.5,3.55,3.05,10.0,1.2399993
36,2025-03-07,16:45:00,FRANCE - LIGUE 1,Toulouse,Monaco,3.35,2.3,3.65,12.0,1.240024
37,2025-03-07,17:00:00,URUGUAY - PRIMERA DIVISION,Torque,Plaza Colonia,1.82,5.3,3.55,15.0,1.2400998
38,2025-03-07,17:15:00,PORTUGAL - LIGA PORTUGAL,Estrela,Gil Vicente,2.84,3.05,3.05,8.6,1.2403368
39,2025-03-07,19:30:00,URUGUAY - PRIMERA DIVISION,Defensor Sp.,Liverpool M.,2.34,3.55,3.3,32.0,1.240101
40,2025-03-07,19:30:00,VENEZUELA - LIGA FUTVE,Estudiantes Merida,Academia Anzoategui FC,1.68,5.9,3.55,36.0,1.2404877
41,2025-03-07,22:00:00,PERU - LIGA 1,Alianza Lima,Ayacucho Futbol Club,1.3,10.5,5.4,48.0,1.2404288
