Nº,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A
1,PORTUGAL - LIGA PORTUGAL 2,13/04/2024,07:00,Os Belenenses,Academico Viseu,3.3,3.0,2.05
2,SLOVENIA - PRVA LIGA,13/04/2024,10:00,Rogaska,Celje,5.6,4.0,1.53
3,SENEGAL - LIGUE 1,13/04/2024,13:30,US Goree,Teungueth,2.77,2.72,2.62
4,MOROCCO - BOTOLA PRO,13/04/2024,15:00,Wydad,FAR Rabat,3.25,3.0,2.1
5,DOMINICAN REPUBLIC - LDF,13/04/2024,19:00,San Cristobal,Atletico Pantoja,4.3,4.0,1.6
6,PERU - LIGA 1,13/04/2024,22:00,Sport Boys,U. de Deportes,5.75,3.6,1.62
7,COSTA RICA - PRIMERA DIVISION,13/04/2024,23:30,Zeledon,Alajuelense,5.75,4.0,1.45
