,Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_CS_0x1_Lay,IDMercado_Correct_Score
1,2025-07-14,18:30:00,PARAGUAY - PRIMERA DIVISION,Club Atletico Tembetary,Deportivo Recoleta,2.58,2.94,3.2,20.0,1.2454529
2,2025-07-14,20:00:00,BRAZIL - SERIE A,Juventude,Sport Recife,2.58,3.25,3.25,10.0,1.2449586
3,2025-07-14,21:30:00,BRAZIL - SERIE B,Botafogo SP,Volta Redonda,2.52,3.4,3.0,9.6,1.2454243
