,Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_CS_0x1_Lay,IDMercado_Correct_Score
1,2024-07-17,00:00:00,MEXICO - LIGA MX,Puebla,Club Leon,3.1,2.34,3.8,14.0,1.2305758
2,2024-07-17,00:05:00,MEXICO - LIGA MX,Cruz Azul,Club Tijuana,1.38,9.6,5.5,36.0,1.2305759
3,2024-07-17,16:00:00,VENEZUELA - LIGA FUTVE,La Guaira,Caracas,2.42,3.55,3.0,980.0,1.2307767
4,2024-07-17,18:45:00,VENEZUELA - LIGA FUTVE,Portuguesa,Rayo Zuliano,1.81,4.9,3.5,980.0,1.2306724
5,2024-07-17,19:00:00,BRAZIL - SERIE C,SER Caxias,Aparecidense,2.02,3.8,3.35,15.0,1.2305794
6,2024-07-17,20:00:00,BRAZIL - SERIE A,Sao Paulo,Gremio,1.68,6.6,3.85,17.5,1.2305216
7,2024-07-17,20:00:00,COLOMBIA - PRIMERA A,Santa Fe,Dep. Pasto,1.89,5.3,3.35,14.5,1.230618
8,2024-07-17,20:00:00,BRAZIL - SERIE C,Ypiranga FC,Ferroviario,1.57,7.0,3.8,980.0,1.2305795
9,2024-07-17,20:00:00,BRAZIL - SERIE C,Botafogo PB,EC Sao Jose,1.52,8.0,3.8,22.0,1.230776
10,2024-07-17,20:30:00,BRAZIL - SERIE B,CRB,Botafogo SP,1.81,6.0,3.4,15.0,1.2306917
11,2024-07-17,21:00:00,BRAZIL - SERIE B,Operario,Goias,3.2,2.8,2.94,7.6,1.2305335
12,2024-07-17,21:30:00,VENEZUELA - LIGA FUTVE,Metropolitanos,Monagas,2.36,3.25,3.4,980.0,1.2307767
13,2024-07-17,21:30:00,BRAZIL - SERIE A,Fortaleza,Vitoria,1.71,6.4,3.75,17.5,1.2305212
14,2024-07-17,21:30:00,BRAZIL - SERIE A,Botafogo RJ,Palmeiras,2.98,2.7,3.3,9.6,1.2305213
15,2024-07-17,22:00:00,MEXICO - LIGA MX,Juarez,U.N.A.M.- Pumas,3.35,2.24,3.8,12.5,1.2305763
16,2024-07-17,22:10:00,COLOMBIA - PRIMERA A,Alianza,Atl. Nacional,3.75,2.32,3.0,8.4,1.2306185
