,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
1,06/12/2023,07:00,SOUTH KOREA - K LEAGUE 1,Gimpo FC,Gangwon,3.4,3.2,2.2,2.5,2.1,1.67,1.1,1.57,1.5,11.0,1.05
2,06/12/2023,08:00,INDIA - I-LEAGUE,Rajasthan United,Inter Kashi,2.77,3.3,2.35,1.82,1.65,2.0,1.01,1.38,1.27,5.7,1.09
3,06/12/2023,08:00,SPAIN - COPA DEL REY,Alcorcon,FC Cartagena SAD,2.2,3.1,3.5,2.2,1.95,1.8,1.08,1.44,1.36,9.0,1.07
4,06/12/2023,11:00,CAMEROON - ELITE ONE,UMS de Loum,Avion Academy,2.22,2.87,3.2,1.93,1.78,1.99,1.05,1.44,1.31,7.5,1.06
5,06/12/2023,11:30,CAMEROON - ELITE ONE,Fortuna Mfou,Dynamo Douala,4.4,3.3,1.72,2.07,1.97,1.79,1.05,1.45,1.4,8.0,1.05
6,06/12/2023,11:30,INDIA - ISL,Mohun Bagan,Odisha FC,1.8,4.0,4.0,1.57,1.53,2.38,1.03,1.29,1.17,4.0,1.22
7,06/12/2023,12:00,SPAIN - COPA DEL REY,Unionistas,Gijon,4.33,3.5,1.85,2.3,2.05,1.7,1.08,1.5,1.4,10.0,1.06
8,06/12/2023,13:00,SPAIN - COPA DEL REY,Malaga,Eldense,2.25,3.2,3.5,2.03,1.75,2.0,1.06,1.4,1.3,7.0,1.1
9,06/12/2023,15:00,SPAIN - COPA DEL REY,Villanovense,Betis,19.0,6.5,1.18,1.57,2.38,1.53,1.04,1.29,1.17,4.0,1.22
10,06/12/2023,16:00,BOLIVIA - DIVISION PROFESIONAL,Royal Pari,Universitario de Vinto,2.2,3.4,3.2,1.98,1.73,2.0,1.06,1.4,1.29,7.0,1.1
11,06/12/2023,19:30,URUGUAY - PRIMERA DIVISION,Cerro Largo,Maldonado,2.0,3.4,3.6,2.05,1.83,1.83,1.06,1.44,1.33,7.0,1.1
12,06/12/2023,21:00,BOLIVIA - DIVISION PROFESIONAL,Blooming,Always Ready,2.25,3.75,2.8,1.73,1.62,2.2,1.04,1.33,1.22,5.5,1.14
13,06/12/2023,21:30,BRAZIL - SERIE A,Coritiba,Corinthians,3.3,3.2,2.3,2.15,1.91,1.91,1.07,1.44,1.36,8.0,1.08
14,06/12/2023,21:30,BRAZIL - SERIE A,Cruzeiro,Palmeiras,3.8,2.9,2.25,2.6,2.1,1.67,1.13,1.57,1.53,11.0,1.05
15,06/12/2023,22:15,COLOMBIA - PRIMERA A,Ind. Medellin,America De Cali,2.2,3.3,3.4,2.05,1.8,1.91,1.07,1.44,1.3,7.0,1.1
