,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Media_Ptos_H,DesvPad_Ptos_H,CV_VG_H,Media_Ptos_A,DesvPad_Ptos_A,CV_VG_A,p_H,p_D,p_A,p_Over,p_Under,CV_HDA,coeficiente_pontos,cv_pontos,prediction_label,prediction_score
1,MEXICO - LIGA MX,24/11/2023,00:10,Santos Laguna,Mazatlan FC,1.57,4.33,5.25,1.57,2.35,1.62,2.2,1.4,1.356466,1.153,1.1,1.3,0.628,0.6369427,0.23094688,0.1904762,0.6369427,0.42553192,0.5714625,0.3,2.656,1,0.8722
2,ROMANIA - LIGA 1,24/11/2023,12:30,FC Hermannstadt,Poli Iasi,1.57,3.8,5.5,2.03,1.83,2.0,1.73,1.6,1.2,0.643,1.4,1.356466,0.893,0.6369427,0.2631579,0.18181819,0.49261084,0.5464481,0.5495173,0.2,2.556,1,0.8649
3,BULGARIA - PARVA LIGA,24/11/2023,12:30,Beroe,Hebar,2.05,3.4,3.6,2.3,1.6,2.0,1.73,1.8,1.2489996,1.044,1.0,1.3416408,0.78,0.4878049,0.29411766,0.2777778,0.4347826,0.625,0.2700478,0.8,2.591,1,0.5126
4,ROMANIA - LIGA 1,24/11/2023,15:30,Petrolul,FC Botosani,1.73,3.6,4.5,2.03,1.83,1.83,1.83,1.3,1.1874342,1.259,0.5,0.92195445,0.813,0.5780347,0.2777778,0.22222222,0.49261084,0.5464481,0.43493435,0.8,2.109,1,0.8497
5,NETHERLANDS - EERSTE DIVISIE,24/11/2023,16:00,Groningen,Eindhoven FC,1.53,4.33,5.75,1.8,2.05,1.83,1.83,0.8,1.1661904,1.595,1.9,1.1357816,0.495,0.6535948,0.23094688,0.17391305,0.5555556,0.4878049,0.60640824,-1.1,2.302,1,0.8759
6,BELGIUM - CHALLENGER PRO LEAGUE,24/11/2023,16:00,Lommel SK,Patro Eisden,2.05,3.2,3.5,2.25,1.62,1.91,1.8,2.4,1.2,0.858,1.6,1.2,0.756,0.4878049,0.3125,0.2857143,0.44444445,0.61728394,0.24757186,0.8,2.4,1,0.5046
7,BELGIUM - CHALLENGER PRO LEAGUE,24/11/2023,16:00,Beveren,Dender,2.0,3.5,3.2,1.73,2.08,1.67,2.1,2.2,1.2489996,0.526,1.8,1.2489996,0.746,0.5,0.2857143,0.3125,0.5780347,0.48076922,0.26041654,0.4,2.498,1,0.5067
8,NETHERLANDS - EERSTE DIVISIE,24/11/2023,16:00,Jong Ajax,Oss,1.75,4.33,3.8,1.53,2.4,1.57,2.25,1.5,1.2845232,0.786,0.3,0.45825756,0.874,0.5714286,0.23094688,0.2631579,0.6535948,0.41666666,0.4321126,1.2,1.743,1,0.7933
9,POLAND - DIVISION 1,24/11/2023,16:30,Arka Gdynia,Lechia Gdansk,2.05,3.3,3.0,1.8,2.0,1.67,2.1,1.5,1.2845232,0.612,1.0,1.0954452,1.648,0.4878049,0.3030303,0.33333334,0.5555556,0.5,0.21592604,0.5,2.38,1,0.7747
10,CHILE - PRIMERA DIVISION,24/11/2023,18:00,U. De Chile,Coquimbo,1.91,3.6,4.0,1.85,2.0,1.67,2.1,1.4,1.1135529,0.875,1.5,1.2845232,0.782,0.5235602,0.2777778,0.25,0.5405405,0.5,0.35079414,-0.1,2.398,1,0.9032
11,PARAGUAY - PRIMERA DIVISION,24/11/2023,19:30,Ameliano,General Caballero JLM,2.05,3.4,3.4,1.98,1.83,1.8,1.91,1.0,1.3416408,1.436,1.1,1.3,1.115,0.4878049,0.29411766,0.29411766,0.5050505,0.5464481,0.25455844,-0.1,2.642,1,0.8036
12,BOLIVIA - DIVISION PROFESIONAL,24/11/2023,20:30,Tomayapo,Independiente Petrolero,1.83,3.5,3.75,2.08,1.73,1.91,1.8,1.9,1.1357816,1.084,1.5,1.5,1.335,0.5464481,0.2857143,0.26666668,0.48076922,0.5780347,0.34847394,0.4,2.636,1,1.0
13,BRAZIL - SERIE A,24/11/2023,21:00,Corinthians,Bahia,2.05,3.3,3.75,2.25,1.62,2.0,1.75,1.8,0.9797959,0.766,0.7,1.1874342,1.753,0.4878049,0.3030303,0.26666668,0.44444445,0.61728394,0.27466464,1.1,2.167,1,1.0
