,Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_CS_0x1_Lay,IDMercado_Correct_Score
1,2026-02-24,14:45:00,EUROPE - CHAMPIONS LEAGUE,Atl. Madrid,Club Brugge KV,1.42,8.0,5.7,40.0,1.2542468
2,2026-02-24,16:30:00,EGYPT - PREMIER LEAGUE,Haras El Hodood,Enppi,4.2,2.22,2.92,7.0,1.2544539
3,2026-02-24,16:30:00,EGYPT - PREMIER LEAGUE,Ghazl El Mahallah,Pyramids,10.0,1.49,4.0,5.9,1.2543031
4,2026-02-24,16:30:00,EGYPT - PREMIER LEAGUE,Ceramica Cleopatra,El Ismaily,1.5,9.0,4.1,23.0,1.2543032
5,2026-02-24,16:30:00,EGYPT - PREMIER LEAGUE,ZED,Zamalek,3.9,2.34,2.86,6.8,1.254303
6,2026-02-24,16:45:00,SCOTLAND - LEAGUE TWO,Stirling,Annan,3.2,2.14,3.65,13.0,1.254329
7,2026-02-24,16:45:00,SCOTLAND - LEAGUE TWO,Dumbarton,Clyde,3.35,2.06,3.65,12.5,1.2543286
8,2026-02-24,16:45:00,ENGLAND - NATIONAL LEAGUE,Tamworth FC,Altrincham,2.4,3.0,3.5,15.0,1.2543292
9,2026-02-24,16:45:00,ENGLAND - NATIONAL LEAGUE,Southend,Boreham Wood,2.12,3.35,3.75,1000.0,1.2543298
10,2026-02-24,16:45:00,ENGLAND - NATIONAL LEAGUE,Scunthorpe,York City,4.2,1.82,4.1,32.0,1.2543298
11,2026-02-24,16:45:00,ENGLAND - NATIONAL LEAGUE,Wealdstone,Brackley Town,2.2,3.45,3.4,25.0,1.2543291
12,2026-02-24,16:45:00,ENGLAND - NATIONAL LEAGUE,FC Halifax,Rochdale,5.1,1.75,3.75,18.0,1.2543296
13,2026-02-24,16:45:00,SCOTLAND - LEAGUE TWO,Elgin City,Edinburgh City,1.76,4.4,3.9,22.0,1.2543287
14,2026-02-24,16:45:00,ENGLAND - NATIONAL LEAGUE,Forest Green,Boston Utd,1.62,5.6,4.3,970.0,1.25433
15,2026-02-24,16:45:00,SCOTLAND - CHAMPIONSHIP,Dunfermline,Partick Thistle,3.2,2.46,3.05,9.4,1.2543306
16,2026-02-24,17:00:00,EUROPE - CHAMPIONS LEAGUE,Newcastle,Qarabag FK,1.16,19.5,10.5,85.0,1.2542465
17,2026-02-24,17:00:00,EUROPE - CHAMPIONS LEAGUE,Bayer Leverkusen,Olympiacos Piraeus,1.88,4.4,4.1,19.0,1.2542467
18,2026-02-24,17:00:00,EUROPE - CHAMPIONS LEAGUE,Inter,Bodo/Glimt,1.27,11.5,7.8,65.0,1.2542466
