,Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_CS_0x1_Lay,IDMercado_Correct_Score
1,2025-04-26,02:00:00,AUSTRALIA - A-LEAGUE,Brisbane Roar,Wellington Phoenix,2.02,3.95,3.9,18.0,1.242368
2,2025-04-26,02:00:00,SOUTH KOREA - K LEAGUE 2,Seoul E-Land,Gyeongnam,1.66,5.4,4.0,24.0,1.2426554
3,2025-04-26,02:00:00,JAPAN - J2 LEAGUE,Tokushima,Toyama,2.22,4.0,3.0,13.5,1.242652
4,2025-04-26,02:00:00,SOUTH KOREA - K LEAGUE 2,Cheonan City,Cheongju,2.72,2.62,3.45,13.5,1.2426134
5,2025-04-26,04:00:00,AUSTRALIA - A-LEAGUE,Newcastle Jets,WS Wanderers,3.2,2.12,4.4,25.0,1.2423681
6,2025-04-26,04:30:00,SOUTH KOREA - K LEAGUE 2,Asan,Ansan Greeners,1.21,1.04,4.0,1000.0,1.2426553
7,2025-04-26,04:30:00,SOUTH KOREA - K LEAGUE 1,Anyang,Jeju Utd,2.68,2.82,3.3,13.5,1.242665
8,2025-04-26,04:30:00,CHINA - SUPER LEAGUE,Changchun Yatai,Chengdu Rongcheng,6.8,1.47,4.7,9.8,1.2426614
9,2025-04-26,04:30:00,SOUTH KOREA - K LEAGUE 2,Bucheon FC 1995,Incheon,3.2,2.4,3.15,9.2,1.2426153
10,2025-04-26,06:35:00,AUSTRALIA - A-LEAGUE,Melbourne City,Adelaide United,1.73,4.9,4.4,34.0,1.2423679
11,2025-04-26,07:00:00,UKRAINE - PREMIER LEAGUE,Ch. Odesa,Rukh Lviv,2.9,2.52,2.84,9.0,1.2426803
12,2025-04-26,08:00:00,DENMARK - 1ST DIVISION,Odense,Hvidovre IF,1.54,6.8,4.6,42.0,1.2426901
13,2025-04-26,08:00:00,CHINA - SUPER LEAGUE,Shenzhen Xinpengcheng,Dalian Yingbo,3.55,2.28,3.4,10.5,1.2426653
14,2025-04-26,08:00:00,GERMANY - 2. BUNDESLIGA,Paderborn,Elversberg,2.16,3.45,3.95,22.0,1.2426239
15,2025-04-26,08:00:00,GERMANY - 2. BUNDESLIGA,Regensburg,Braunschweig,2.88,2.62,3.45,11.0,1.242661
16,2025-04-26,08:00:00,GERMANY - 2. BUNDESLIGA,Preussen Munster,Darmstadt,2.94,2.5,3.75,13.5,1.2426652
17,2025-04-26,08:30:00,ENGLAND - NATIONAL LEAGUE,Woking,Eastleigh,2.16,3.5,3.35,24.0,1.2427355
18,2025-04-26,08:30:00,ENGLAND - LEAGUE TWO,Doncaster,Bradford City,2.2,3.6,3.5,85.0,1.2426336
19,2025-04-26,08:30:00,ENGLAND - LEAGUE ONE,Leyton Orient,Wycombe,2.8,2.72,3.5,11.5,1.2427379
20,2025-04-26,08:30:00,ENGLAND - LEAGUE ONE,Bristol Rovers,Reading,3.1,2.46,3.6,12.5,1.2427324
21,2025-04-26,08:30:00,SCOTLAND - PREMIERSHIP,Dundee Utd,Celtic,9.6,1.37,5.6,12.0,1.2425063
22,2025-04-26,08:35:00,CHINA - SUPER LEAGUE,Shandong Taishan,Shanghai Shenhua,3.45,2.06,4.1,16.0,1.2426244
23,2025-04-26,09:00:00,DENMARK - 1ST DIVISION,Roskilde,Vendsyssel,3.15,2.32,3.55,12.0,1.2426665
24,2025-04-26,09:00:00,FRANCE - LIGUE 2,Rodez,Paris FC,3.15,2.42,3.5,14.0,1.2426251
25,2025-04-26,09:00:00,ENGLAND - LEAGUE TWO,Harrogate,Notts Co,4.8,1.77,4.1,9.6,1.2426248
26,2025-04-26,09:30:00,UKRAINE - PREMIER LEAGUE,LNZ Cherkasy,Kryvbas,3.0,2.34,2.9,9.6,1.2427694
27,2025-04-26,10:00:00,FINLAND - YKKONEN,Jazz Pori,Atlantis,2.06,3.15,4.1,27.0,1.2429142
28,2025-04-26,10:00:00,FINLAND - YKKONEN,EPS,Mikkeli,2.26,2.96,3.75,19.0,1.2429141
29,2025-04-26,10:00:00,POLAND - DIVISION 1,Warta Poznan,Kotwica Kolobrzeg,2.06,4.2,3.15,15.0,1.2427912
30,2025-04-26,10:00:00,TURKEY - SUPER LIG,Sivasspor,Antalyaspor,2.12,3.8,3.5,15.0,1.2426386
31,2025-04-26,10:15:00,HUNGARY - OTP BANK LIGA,Puskas Academy,Fehervar FC,1.65,5.5,4.1,21.0,1.2426636
32,2025-04-26,10:30:00,GERMANY - BUNDESLIGA,Hoffenheim,Dortmund,4.6,1.75,4.5,14.5,1.2423576
33,2025-04-26,10:30:00,GERMANY - BUNDESLIGA,Holstein Kiel,B. Monchengladbach,3.25,2.24,4.0,17.0,1.2423582
34,2025-04-26,10:30:00,GERMANY - BUNDESLIGA,Bayer Leverkusen,Augsburg,1.39,9.4,5.5,34.0,1.2423581
35,2025-04-26,10:30:00,GERMANY - BUNDESLIGA,Wolfsburg,Freiburg,2.54,2.94,3.7,14.5,1.2423584
36,2025-04-26,10:30:00,GERMANY - BUNDESLIGA,Bayern Munich,Mainz,1.24,14.5,8.0,75.0,1.2423583
37,2025-04-26,11:00:00,ENGLAND - NATIONAL LEAGUE,FC Halifax,Braintree,2.22,3.85,3.25,12.5,1.2427353
38,2025-04-26,11:00:00,ENGLAND - NATIONAL LEAGUE,York City,Solihull Moors,1.45,7.2,4.8,34.0,1.2427351
39,2025-04-26,11:00:00,ENGLAND - LEAGUE ONE,Crawley,Northampton,2.08,3.85,3.65,15.5,1.2427335
40,2025-04-26,11:00:00,ENGLAND - PREMIER LEAGUE,Newcastle,Ipswich,1.18,19.5,9.2,80.0,1.2422785
41,2025-04-26,11:00:00,ENGLAND - NATIONAL LEAGUE,Forest Green,Oldham,2.32,3.25,3.4,12.5,1.242735
42,2025-04-26,11:00:00,ENGLAND - PREMIER LEAGUE,Brighton,West Ham,1.77,4.9,4.2,21.0,1.2422796
43,2025-04-26,11:00:00,ENGLAND - NATIONAL LEAGUE,Dag & Red,Altrincham,2.74,2.52,3.4,23.0,1.2427359
44,2025-04-26,11:00:00,ENGLAND - LEAGUE TWO,Cheltenham,Carlisle,3.0,2.48,3.65,12.0,1.2426268
45,2025-04-26,11:00:00,ENGLAND - NATIONAL LEAGUE,Ebbsfleet,Maidenhead,4.5,1.78,3.85,10.5,1.2427349
46,2025-04-26,11:00:00,ENGLAND - NATIONAL LEAGUE,Barnet,Aldershot,1.34,11.0,5.3,48.0,1.2427347
47,2025-04-26,11:00:00,ENGLAND - NATIONAL LEAGUE,Boston Utd,Gateshead,2.38,3.1,3.6,14.5,1.2427353
48,2025-04-26,11:00:00,ENGLAND - PREMIER LEAGUE,Southampton,Fulham,5.8,1.66,4.3,9.4,1.2422798
49,2025-04-26,11:00:00,ENGLAND - NATIONAL LEAGUE,Tamworth FC,AFC Fylde,1.56,5.6,4.5,32.0,1.2427344
50,2025-04-26,11:00:00,ENGLAND - PREMIER LEAGUE,Wolves,Leicester,1.53,7.0,4.7,26.0,1.2422801
51,2025-04-26,11:00:00,SCOTLAND - LEAGUE TWO,Edinburgh City,Forfar Athletic,2.56,2.68,3.25,12.0,1.2426323
52,2025-04-26,11:00:00,SCOTLAND - CHAMPIONSHIP,Raith,Morton,1.67,6.2,3.35,17.5,1.2426329
53,2025-04-26,11:00:00,SCOTLAND - LEAGUE TWO,Elgin City,Stranraer,1.8,4.3,3.8,21.0,1.2426322
54,2025-04-26,11:00:00,ENGLAND - LEAGUE TWO,MK Dons,Grimsby,3.15,2.34,3.65,11.5,1.242715
55,2025-04-26,11:00:00,SCOTLAND - CHAMPIONSHIP,Hamilton,Livingston,6.0,1.56,4.3,9.2,1.2426326
56,2025-04-26,11:00:00,SCOTLAND - CHAMPIONSHIP,Ayr,Queen's Park,1.55,6.4,4.5,29.0,1.242633
57,2025-04-26,11:00:00,SCOTLAND - CHAMPIONSHIP,Dunfermline,Airdrieonians,2.16,3.35,3.15,1000.0,1.2426327
58,2025-04-26,11:00:00,ENGLAND - LEAGUE TWO,Walsall,Accrington,1.74,5.9,3.8,18.5,1.2426262
59,2025-04-26,11:00:00,ENGLAND - LEAGUE TWO,Fleetwood,Newport,1.58,6.0,4.4,22.0,1.2427151
60,2025-04-26,11:00:00,SCOTLAND - PREMIERSHIP,St. Mirren,Rangers,4.7,1.75,4.5,11.5,1.2425487
61,2025-04-26,11:00:00,SCOTLAND - PREMIERSHIP,Aberdeen,Hibernian,2.7,2.86,3.45,13.0,1.2425131
62,2025-04-26,11:00:00,SCOTLAND - PREMIERSHIP,Hearts,Dundee FC,1.51,6.8,4.7,28.0,1.242549
63,2025-04-26,11:00:00,SCOTLAND - LEAGUE TWO,Bonnyrigg Rose,Spartans,2.74,2.56,3.2,11.0,1.2426324
64,2025-04-26,11:00:00,SCOTLAND - LEAGUE ONE,Queen of South,Stenhousemuir,1.89,4.2,3.7,16.5,1.2426333
65,2025-04-26,11:00:00,SCOTLAND - LEAGUE ONE,Cove Rangers,Kelty Hearts,1.55,5.8,4.3,30.0,1.2426335
66,2025-04-26,11:00:00,SCOTLAND - LEAGUE ONE,Dumbarton,Annan,3.35,2.02,4.1,15.0,1.2426332
67,2025-04-26,11:00:00,SCOTLAND - LEAGUE ONE,Inverness,Arbroath,1.81,4.3,3.75,18.5,1.2426331
68,2025-04-26,11:00:00,ENGLAND - LEAGUE TWO,Tranmere,Crewe,2.12,3.85,3.7,13.5,1.2427149
69,2025-04-26,11:00:00,ENGLAND - LEAGUE TWO,Chesterfield,Morecambe,1.35,10.5,5.7,46.0,1.2427151
70,2025-04-26,11:00:00,ENGLAND - LEAGUE TWO,Gillingham,Swindon,2.96,2.66,3.35,15.0,1.2426264
71,2025-04-26,11:00:00,ENGLAND - LEAGUE TWO,Salford,Colchester,2.22,3.7,3.45,12.5,1.242644
72,2025-04-26,11:00:00,ENGLAND - LEAGUE ONE,Peterborough,Bolton,2.32,2.96,4.1,18.5,1.2427329
73,2025-04-26,11:00:00,ENGLAND - LEAGUE ONE,Burton,Cambridge Utd,2.02,4.2,3.5,15.0,1.2427323
74,2025-04-26,11:00:00,ENGLAND - LEAGUE TWO,Barrow,Bromley,2.32,3.25,3.6,15.0,1.2426263
75,2025-04-26,11:00:00,ENGLAND - LEAGUE ONE,Stockport County,Lincoln,1.86,5.0,3.65,18.0,1.2427326
76,2025-04-26,11:00:00,ENGLAND - LEAGUE ONE,Exeter,Huddersfield,3.35,2.32,3.55,9.4,1.242733
77,2025-04-26,11:00:00,ENGLAND - LEAGUE ONE,Wigan,Blackpool,3.0,2.64,3.35,10.0,1.2427325
78,2025-04-26,11:30:00,PORTUGAL - LIGA PORTUGAL,Santa Clara,Arouca,1.88,5.5,3.35,14.0,1.2423934
79,2025-04-26,12:00:00,CROATIA - PRVA NL,Dubrava,Croatia Zmijavci,1.04,3.0,3.1,1000.0,1.2429186
80,2025-04-26,12:00:00,CROATIA - PRVA NL,Jarun,Bijelo Brdo,2.08,3.2,2.64,1000.0,1.2429185
81,2025-04-26,12:00:00,UKRAINE - PREMIER LEAGUE,Obolon,Karpaty,4.0,1.3,2.08,1000.0,1.2426804
82,2025-04-26,12:00:00,FRANCE - LIGUE 1,Strasbourg,St Etienne,1.56,6.2,4.7,29.0,1.2423564
83,2025-04-26,12:00:00,CROATIA - PRVA NL,Dugopolje,Rudes,1.04,1.04,3.2,1000.0,1.2429187
84,2025-04-26,12:30:00,POLAND - DIVISION 1,Tychy,Polonia Warszawa,2.24,3.25,3.3,18.0,1.2427367
85,2025-04-26,12:30:00,SERBIA - SUPER LIGA,IMT Novi Beograd,Tekstilac Odzaci,1.43,7.0,5.0,1000.0,1.2428993
86,2025-04-26,12:30:00,HUNGARY - OTP BANK LIGA,Gyori,Paks,2.6,2.54,3.95,19.5,1.2426391
87,2025-04-26,13:00:00,SLOVAKIA - NIKE LIGA,Kosice,Podbrezova,1.89,3.8,3.65,1000.0,1.2426807
88,2025-04-26,13:00:00,FINLAND - YKKONEN,Rovaniemi,OLS Oulu,3.45,1.97,3.85,1000.0,1.2428987
89,2025-04-26,13:00:00,SLOVAKIA - NIKE LIGA,Ruzomberok,Michalovce,2.24,3.25,3.45,14.5,1.2426369
90,2025-04-26,13:00:00,TURKEY - SUPER LIG,Bodrumspor,Samsunspor,2.48,3.45,3.05,10.5,1.2427392
91,2025-04-26,13:00:00,TURKEY - SUPER LIG,Gaziantep,Fenerbahce,6.8,1.47,5.5,13.0,1.242686
92,2025-04-26,13:00:00,SWITZERLAND - CHALLENGE LEAGUE,Lausanne Ouchy,Stade Nyonnais,1.73,4.2,4.1,26.0,1.2426353
93,2025-04-26,13:30:00,ENGLAND - NATIONAL LEAGUE,Southend,Wealdstone,1.66,5.8,3.95,48.0,1.2427344
94,2025-04-26,13:30:00,GERMANY - BUNDESLIGA,Eintracht Frankfurt,RB Leipzig,2.04,3.7,4.1,24.0,1.2423586
95,2025-04-26,13:30:00,ENGLAND - LEAGUE ONE,Wrexham,Charlton,2.42,3.35,3.3,11.0,1.2427332
96,2025-04-26,14:00:00,PORTUGAL - LIGA PORTUGAL,Gil Vicente,SC Farense,2.4,3.65,3.2,10.5,1.2423933
97,2025-04-26,14:00:00,FRANCE - LIGUE 1,Le Havre,Monaco,7.6,1.45,5.3,11.5,1.2423563
98,2025-04-26,15:00:00,FRANCE - LIGUE 2,Lorient,Caen,1.26,13.5,6.6,60.0,1.242637
99,2025-04-26,15:00:00,FRANCE - LIGUE 2,Pau FC,Metz,4.4,1.81,4.3,12.5,1.2426372
100,2025-04-26,15:00:00,HUNGARY - OTP BANK LIGA,Ujpest,DVTK,2.0,3.65,3.6,19.5,1.242738
101,2025-04-26,15:00:00,PERU - LIGA 1,Ayacucho Futbol Club,Alianza Atl.,2.34,3.6,3.1,13.0,1.2426456
102,2025-04-26,15:00:00,URUGUAY - PRIMERA DIVISION,River Plate,Danubio,2.2,2.26,3.05,1000.0,1.2426598
103,2025-04-26,15:30:00,SLOVAKIA - NIKE LIGA,Dun. Streda,Slovan Bratislava,3.15,2.2,3.55,14.5,1.242675
104,2025-04-26,16:00:00,BOLIVIA - DIVISION PROFESIONAL,San Jose (Bol),Academia de Balompie Boliviano,1.74,4.0,4.1,1000.0,1.2427608
105,2025-04-26,16:00:00,BRAZIL - SERIE A,Internacional,Juventude,1.45,9.2,4.9,29.0,1.2425506
106,2025-04-26,16:00:00,BOLIVIA - DIVISION PROFESIONAL,San Jose (Bol),Academia Boliviano,1.04,1.04,1.03,1000.0,1.2427608
107,2025-04-26,16:00:00,VENEZUELA - LIGA FUTVE,Yaracuyanos,Estudiantes Merida,2.2,1.62,2.68,1000.0,1.2427567
108,2025-04-26,16:05:00,FRANCE - LIGUE 1,Lyon,Rennes,1.76,4.9,4.3,26.0,1.2423567
109,2025-04-26,16:30:00,PORTUGAL - LIGA PORTUGAL,Estrela,FC Porto,6.6,1.62,4.2,7.0,1.2423931
110,2025-04-26,17:15:00,URUGUAY - PRIMERA DIVISION,Plaza Colonia,Juventud De Las Piedras,1.87,2.26,2.22,1000.0,1.2426597
111,2025-04-26,17:30:00,PERU - LIGA 1,Comerciantes Unidos,Alianza Lima,4.8,1.81,3.7,8.6,1.2426836
112,2025-04-26,18:30:00,BOLIVIA - DIVISION PROFESIONAL,Oriente Petrolero,SA Bulo Bulo,1.78,4.1,3.85,1000.0,1.2427605
113,2025-04-26,18:30:00,VENEZUELA - LIGA FUTVE,Monagas,Academia Anzoategui FC,1.43,2.34,2.26,1000.0,1.2427611
114,2025-04-26,18:30:00,VENEZUELA - LIGA FUTVE,Metropolitanos,Rayo Zuliano,2.14,2.76,2.34,1000.0,1.242761
115,2025-04-26,18:30:00,BRAZIL - SERIE A,Mirassol,Atletico-MG,2.98,2.72,3.2,9.2,1.2425505
116,2025-04-26,18:30:00,BRAZIL - SERIE A,Ceara,Sao Paulo,2.3,4.2,3.05,10.5,1.2425504
117,2025-04-26,19:00:00,PARAGUAY - PRIMERA DIVISION,Guarani,Nacional Asuncion,2.68,3.0,2.96,1000.0,1.242691
118,2025-04-26,20:00:00,BRAZIL - SERIE A,Sport Recife,Fortaleza,2.42,3.35,3.35,10.5,1.2425503
119,2025-04-26,20:00:00,BRAZIL - SERIE B,Avai,America MG,2.3,3.75,3.1,12.0,1.2426559
120,2025-04-26,20:15:00,URUGUAY - PRIMERA DIVISION,Nacional,Wanderers,1.24,2.78,2.34,1000.0,1.2426485
121,2025-04-26,20:30:00,PERU - LIGA 1,Deportivo Garcilaso,Binacional,1.43,7.6,4.7,1000.0,1.2426453
122,2025-04-26,21:00:00,BOLIVIA - DIVISION PROFESIONAL,Independiente,The Strongest,3.45,2.08,3.65,11.0,1.2427609
