,Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_CS_0x1_Lay,IDMercado_Correct_Score
1,2024-11-02,01:00:00,AUSTRALIA - A-LEAGUE,Wellington Phoenix,Auckland FC,2.68,2.72,3.65,13.5,1.2352972
2,2024-11-02,02:00:00,SOUTH KOREA - K LEAGUE 2,Bucheon FC 1995,Anyang,2.34,3.1,3.55,13.0,1.2352413
3,2024-11-02,02:00:00,SOUTH KOREA - K LEAGUE 1,Jeonbuk,Incheon,1.99,3.9,3.65,17.0,1.2351193
4,2024-11-02,03:00:00,AUSTRALIA - A-LEAGUE,Central Coast Mariners,Perth Glory,1.55,5.9,4.9,30.0,1.2350926
5,2024-11-02,04:30:00,SOUTH KOREA - K LEAGUE 2,Cheonan City,Busan,5.7,1.57,4.4,11.0,1.2352413
6,2024-11-02,04:30:00,SOUTH KOREA - K LEAGUE 1,Seoul,Pohang,2.36,3.1,3.3,13.5,1.2351162
7,2024-11-02,04:30:00,SOUTH KOREA - K LEAGUE 1,Gwangju FC,Daejeon,1.92,4.3,3.5,16.5,1.2351192
8,2024-11-02,04:30:00,SOUTH KOREA - K LEAGUE 1,Gimcheon Sangmu,Suwon FC,2.0,3.9,3.7,17.0,1.2350593
9,2024-11-02,04:30:00,CHINA - SUPER LEAGUE,Shanghai Port,Tianjin Jinmen Tiger,1.17,15.0,9.2,120.0,1.2351184
10,2024-11-02,04:30:00,CHINA - SUPER LEAGUE,Wuhan Three Towns,Qingdao West Coast,2.52,2.58,3.65,17.5,1.2351185
11,2024-11-02,04:30:00,CHINA - SUPER LEAGUE,Shenzhen Xinpengcheng,Nantong Zhiyun,1.31,12.0,5.1,44.0,1.2351195
12,2024-11-02,04:30:00,CHINA - SUPER LEAGUE,Shandong Taishan,Meizhou Hakka,2.18,2.92,4.0,22.0,1.2351183
13,2024-11-02,04:30:00,CHINA - SUPER LEAGUE,Chengdu Rongcheng,Shanghai Shenhua,3.35,2.12,3.65,11.5,1.2351186
14,2024-11-02,04:30:00,CHINA - SUPER LEAGUE,Beijing Guoan,Henan Songshan Longmen,1.49,6.2,4.8,30.0,1.2351189
15,2024-11-02,04:30:00,CHINA - SUPER LEAGUE,Changchun Yatai,Zhejiang Professional,2.3,2.7,4.2,28.0,1.235119
16,2024-11-02,04:30:00,CHINA - SUPER LEAGUE,Qingdao Hainiu,Cangzhou,1.49,5.9,4.4,32.0,1.2351183
17,2024-11-02,05:35:00,AUSTRALIA - A-LEAGUE,WS Wanderers,Adelaide United,2.28,3.05,4.0,21.0,1.235115
18,2024-11-02,07:30:00,TURKEY - SUPER LIG,Sivasspor,Rizespor,2.58,3.05,3.3,12.5,1.2350655
19,2024-11-02,08:30:00,HUNGARY - OTP BANK LIGA,MTK Budapest,Zalaegerszegi,1.97,3.95,3.6,19.5,1.2351276
20,2024-11-02,09:00:00,GERMANY - 2. BUNDESLIGA,Regensburg,Elversberg,3.95,1.98,3.85,13.0,1.2350653
21,2024-11-02,09:00:00,GERMANY - 2. BUNDESLIGA,Hannover,Karlsruher SC,2.06,3.8,3.8,19.0,1.2351283
22,2024-11-02,09:00:00,GERMANY - 2. BUNDESLIGA,Greuther Furth,Darmstadt,2.54,2.8,3.75,18.0,1.2351286
23,2024-11-02,09:30:00,ENGLAND - PREMIER LEAGUE,Newcastle,Arsenal,4.0,2.04,3.75,10.5,1.234702
24,2024-11-02,10:00:00,TURKEY - SUPER LIG,Kayserispor,Adana Demirspor,1.61,5.4,4.8,28.0,1.2350705
25,2024-11-02,10:00:00,SPAIN - LALIGA,Osasuna,Valladolid,1.67,6.6,3.9,19.0,1.2347708
26,2024-11-02,10:00:00,ARMENIA - PREMIER LEAGUE,Ararat Yerevan,Pyunik Yerevan,6.4,1.51,4.2,9.0,1.2353228
27,2024-11-02,10:00:00,FRANCE - LIGUE 2,Caen,Bastia,2.36,3.6,3.1,14.0,1.2352716
28,2024-11-02,10:00:00,CROATIA - PRVA NL,Cibalia,Bijelo Brdo,1.71,2.98,2.42,1000.0,1.2352554
29,2024-11-02,10:30:00,UKRAINE - PREMIER LEAGUE,Karpaty,Livyi Bereh,1.8,5.5,3.35,17.5,1.235323
30,2024-11-02,10:30:00,POLAND - DIVISION 1,Kotwica Kolobrzeg,Odra Opole,2.72,2.88,3.05,10.0,1.235081
31,2024-11-02,11:00:00,ITALY - SERIE A,Bologna,Lecce,1.78,6.0,3.6,16.0,1.2351316
32,2024-11-02,11:00:00,DENMARK - 1ST DIVISION,Vendsyssel,Koge,1.71,4.6,4.3,27.0,1.2350796
33,2024-11-02,11:00:00,SCOTLAND - LEAGUE ONE,Dumbarton,Cove Rangers,2.44,2.96,3.6,19.5,1.2350835
34,2024-11-02,11:30:00,SLOVAKIA - NIKE LIGA,Kosice,Trencin,2.0,3.7,3.65,18.0,1.2351339
