,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
1,04/10/2023,00:00,MEXICO - LIGA MX,Club America,Pachuca,1.57,4.0,5.75,1.65,1.7,2.05,1.04,1.3,1.18,4.5,1.18
2,04/10/2023,09:00,NORTH MACEDONIA - 1. MFL,Shkendija,Struga,2.05,3.1,3.6,2.12,1.87,1.75,1.06,1.5,1.38,8.9,1.03
3,04/10/2023,13:00,NORWAY - OBOS-LIGAEN,Sogndal,Kristiansund,1.91,3.8,3.6,1.44,1.4,2.75,1.02,1.22,1.13,3.4,1.3
4,04/10/2023,15:45,ENGLAND - CHAMPIONSHIP,Leeds,QPR,1.36,5.0,9.0,1.57,1.83,1.83,1.03,1.29,1.17,4.33,1.22
5,04/10/2023,16:30,SPAIN - LALIGA2,Gijon,Elche,2.45,3.1,3.1,2.2,1.83,1.83,1.08,1.5,1.36,9.0,1.07
6,04/10/2023,20:30,USA - MLS,New England Revolution,Columbus Crew,2.45,3.5,2.8,1.53,1.44,2.63,1.03,1.25,1.14,4.0,1.22
7,04/10/2023,21:30,USA - MLS,Nashville SC,Orlando City,1.95,3.75,3.75,1.85,1.7,2.05,1.04,1.36,1.25,6.0,1.13
8,04/10/2023,21:30,USA - MLS,Chicago Fire,Inter Miami,2.1,3.9,3.1,1.65,1.57,2.25,1.03,1.3,1.2,4.5,1.18
9,04/10/2023,21:30,BOLIVIA - DIVISION PROFESIONAL,Royal Pari,Oriente Petrolero,3.05,3.2,2.22,1.78,1.57,2.1,1.01,1.35,1.25,5.3,1.11
10,04/10/2023,21:30,SOUTH AMERICA - COPA LIBERTADORES,Internacional (Bra),Fluminense (Bra),2.38,3.2,3.1,2.4,2.05,1.7,1.1,1.53,1.44,11.0,1.05
11,04/10/2023,23:30,USA - MLS,Vancouver Whitecaps,St. Louis City,1.8,4.2,3.8,1.57,1.57,2.25,1.03,1.29,1.17,4.33,1.2
