,Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_CS_0x1_Lay,IDMercado_Correct_Score
1,2025-05-07,14:00:00,EGYPT - PREMIER LEAGUE,El Ismaily,Enppi,3.1,3.0,2.72,17.5,1.2433081
2,2025-05-07,16:00:00,EUROPE - CHAMPIONS LEAGUE,PSG,Arsenal,2.28,3.35,3.7,15.5,1.2431414
