Nº,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A
1,ROMANIA - LIGA 2,11/11/2023,06:00,Alexandria,Hunedoara,5.1,3.7,1.62
2,BULGARIA - PARVA LIGA,11/11/2023,07:45,Hebar,Cherno More,5.5,3.2,1.8
3,BULGARIA - PARVA LIGA,11/11/2023,10:15,Pirin Blagoevgrad,CSKA 1948 Sofia,7.0,4.2,1.5
4,EGYPT - PREMIER LEAGUE,11/11/2023,12:00,El Gouna,Al Ahly,8.25,4.55,1.33
5,MOROCCO - BOTOLA PRO,11/11/2023,14:15,Jeunesse Sportive Soualem,Raja Casablanca,6.5,3.5,1.5
