,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
1,26/11/2023,07:00,BELARUS - VYSSHAYA LIGA,Belshina,Din. Minsk,21.0,9.2,1.1,1.31,2.23,1.62,1.01,1.19,1.07,2.79,1.36
2,26/11/2023,08:40,POLAND - DIVISION 1,Odra Opole,Polonia Warszawa,1.95,3.25,3.6,2.0,1.8,1.91,1.06,1.4,1.29,7.0,1.1
3,26/11/2023,09:00,INDONESIA - LIGA 1,Dewa United,Persib Bandung,3.55,3.4,1.95,1.65,1.55,2.15,1.01,1.31,1.21,4.8,1.13
4,26/11/2023,10:30,RUSSIA - PREMIER LEAGUE,Rubin Kazan,Fakel Voronezh,2.09,3.41,4.1,2.51,2.08,1.71,1.06,1.52,1.42,8.7,1.02
5,26/11/2023,11:00,CAMEROON - ELITE ONE,UMS de Loum,Stade Renard,4.45,3.0,1.82,2.32,2.16,1.66,1.08,1.52,1.45,11.0,1.01
6,26/11/2023,11:30,CAMEROON - ELITE ONE,Aigle Royal,Colombe,3.65,2.87,2.05,2.6,2.19,1.64,1.08,1.57,1.52,11.0,1.01
7,26/11/2023,12:00,SWEDEN - SUPERETTAN,Orgryte,United Nordic,1.5,3.8,5.25,1.67,1.8,1.91,1.04,1.3,1.2,5.0,1.17
8,26/11/2023,12:15,MALTA - PREMIER LEAGUE,Valletta,Santa Lucia,1.47,4.05,6.0,1.85,1.98,1.65,1.03,1.38,1.28,6.1,1.09
9,26/11/2023,12:30,ROMANIA - LIGA 1,Otelul,Univ. Craiova,3.4,3.0,2.2,2.4,2.1,1.67,1.1,1.57,1.44,11.0,1.05
10,26/11/2023,13:30,SENEGAL - LIGUE 1,Pikine,Diambars,2.22,2.87,3.2,2.54,2.12,1.69,1.08,1.55,1.5,8.45,1.04
11,26/11/2023,13:30,SLOVENIA - PRVA LIGA,Aluminij,Koper,3.35,3.65,1.98,1.78,1.7,2.05,1.05,1.36,1.25,4.8,1.15
12,26/11/2023,14:00,SPAIN - PRIMERA RFEF,Murcia,Malaga,3.0,3.0,2.38,2.63,2.25,1.57,1.11,1.62,1.53,9.0,1.04
13,26/11/2023,17:00,ARGENTINA - PRIMERA NACIONAL,Almirante Brown,Dep. Riestra,2.0,3.2,4.2,2.6,2.25,1.57,1.1,1.57,1.5,13.0,1.04
14,26/11/2023,18:00,ARGENTINA - COPA DE LA LIGA PROFESIONAL,Talleres Cordoba,Independiente,2.3,2.8,3.75,2.5,2.0,1.73,1.1,1.53,1.44,11.0,1.05
15,26/11/2023,20:00,ECUADOR - LIGA PRO,Cumbaya,LDU Quito,6.5,4.0,1.55,2.0,2.0,1.73,1.05,1.4,1.3,7.0,1.1
