Nº,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
3,25/05/2024,14:00,MONTENEGRO - PRVA CRNOGORSKA LIGA,Decic,Arsenal Tivat,1.34,4.6,8.0,1.75,2.07,1.6,1.01,1.33,1.24,5.4,1.12
36,25/05/2024,14:00,SERBIA - SUPER LIGA,Vojvodina,Mladost,1.17,6.2,15.5,1.52,2.35,1.52,1.03,1.29,1.17,3.65,1.24
2,25/05/2024,14:00,SERBIA - SUPER LIGA,Crvena zvezda,Cukaricki,1.33,5.4,7.0,1.37,1.62,2.15,1.01,1.23,1.11,2.92,1.35
7,25/05/2024,14:00,SPAIN - PRIMERA RFEF,Cordoba,Algeciras,1.4,4.1,6.5,1.9,2.12,1.65,1.05,1.4,1.29,5.3,1.12
4,25/05/2024,14:00,SPAIN - PRIMERA RFEF,San Fernando,Linares,1.5,3.9,5.75,2.15,2.22,1.6,1.08,1.47,1.38,6.4,1.08
6,25/05/2024,14:00,SPAIN - PRIMERA RFEF,Fuenlabrada,Cornella,1.38,5.0,5.5,2.3,2.77,1.39,1.09,1.52,1.42,6.9,1.07
5,25/05/2024,14:00,SPAIN - PRIMERA RFEF,Gimnastic,Rayo Majadahonda,1.25,5.0,8.0,1.85,2.32,1.53,1.05,1.37,1.26,4.85,1.14
19,25/05/2024,14:00,SPAIN - PRIMERA RFEF,Ponferradina,Teruel,1.4,3.75,7.5,2.25,2.7,1.4,1.09,1.52,1.44,7.0,1.07
8,25/05/2024,14:30,BULGARIA - PARVA LIGA,Botev Vratsa,Beroe,1.6,3.7,6.0,1.98,1.91,1.8,1.06,1.4,1.29,6.5,1.11
9,25/05/2024,15:00,ARGENTINA - PRIMERA NACIONAL,Agropecuario,Defensores Unidos,1.75,3.3,5.25,2.6,2.38,1.53,1.11,1.57,1.5,13.0,1.04
10,25/05/2024,15:30,BELGIUM - JUPILER PRO LEAGUE,Gent,St. Truiden,1.48,4.75,5.5,1.36,1.5,2.5,1.02,1.2,1.11,3.25,1.33
11,25/05/2024,15:30,SWITZERLAND - SUPER LEAGUE,Young Boys,Winterthur,1.45,5.0,5.5,1.33,1.44,2.63,1.01,1.2,1.1,2.75,1.4
12,25/05/2024,16:15,ICELAND - BESTA DEILD KARLA,Valur,Hafnarfjordur,1.65,3.9,4.5,1.5,1.52,2.37,1.03,1.29,1.16,3.55,1.26
13,25/05/2024,18:00,URUGUAY - PRIMERA DIVISION,Nacional,Danubio,1.53,3.9,6.5,2.0,2.1,1.67,1.05,1.4,1.29,7.0,1.1
14,25/05/2024,18:30,BOLIVIA - DIVISION PROFESIONAL,Bolivar,Santa Cruz,1.1,8.0,21.0,1.36,2.38,1.53,1.02,1.2,1.1,3.25,1.33
15,25/05/2024,18:30,CHILE - PRIMERA DIVISION,U. Catolica,Cobreloa,1.6,3.9,5.5,1.8,1.8,1.91,1.04,1.33,1.22,5.5,1.14
16,25/05/2024,20:30,USA - USL CHAMPIONSHIP,Tampa Bay,Las Vegas Lights,1.38,4.65,6.3,1.47,1.7,2.05,1.03,1.27,1.15,3.4,1.27
18,25/05/2024,20:30,USA - MLS,DC United,Chicago Fire,1.6,4.33,5.0,1.5,1.57,2.25,1.02,1.25,1.14,3.75,1.25
37,25/05/2024,22:00,ECUADOR - LIGA PRO,Barcelona SC,Tecnico U.,1.57,3.7,5.75,2.03,2.0,1.73,1.06,1.4,1.3,7.0,1.1
