,Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_CS_0x1_Lay,IDMercado_Correct_Score
1,2025-04-01,07:30:00,SOUTH KOREA - K LEAGUE 1,Ulsan HD,Daejeon,2.0,4.2,3.7,15.0,1.2415638
2,2025-04-01,08:00:00,CHINA - SUPER LEAGUE,Henan Songshan Longmen,Qingdao West Coast,2.02,3.95,3.75,17.5,1.2416763
3,2025-04-01,08:35:00,CHINA - SUPER LEAGUE,Zhejiang Professional,Shenzhen Xinpengcheng,1.68,5.6,4.4,27.0,1.2416764
4,2025-04-01,14:00:00,NORWAY - OBOS-LIGAEN,Raufoss,Moss,3.05,2.42,3.55,11.5,1.2413539
5,2025-04-01,14:30:00,SWITZERLAND - CHALLENGE LEAGUE,Wil,Vaduz,2.04,3.65,3.6,32.0,1.2415564
6,2025-04-01,15:00:00,NETHERLANDS - EREDIVISIE,AZ Alkmaar,Waalwijk,1.31,12.0,6.2,48.0,1.2409753
7,2025-04-01,15:45:00,ENGLAND - LEAGUE TWO,Morecambe,Cheltenham,2.44,3.25,3.3,12.5,1.2414521
8,2025-04-01,15:45:00,ENGLAND - NATIONAL LEAGUE,Woking,Rochdale,3.3,2.3,3.2,11.0,1.2415887
9,2025-04-01,15:45:00,ENGLAND - PREMIER LEAGUE,Wolves,West Ham,2.62,3.1,3.3,10.5,1.240636
10,2025-04-01,15:45:00,ENGLAND - PREMIER LEAGUE,Arsenal,Fulham,1.51,9.0,4.3,23.0,1.2406352
11,2025-04-01,15:45:00,ENGLAND - LEAGUE TWO,Newport,Bromley,3.35,2.32,3.6,10.5,1.2414517
12,2025-04-01,15:45:00,ENGLAND - LEAGUE TWO,Chesterfield,Carlisle,1.8,5.2,3.8,17.5,1.2414519
13,2025-04-01,15:45:00,ENGLAND - LEAGUE TWO,Crewe,Grimsby,2.98,2.68,3.3,10.0,1.241452
14,2025-04-01,15:45:00,ENGLAND - LEAGUE TWO,Harrogate,Tranmere,2.92,2.96,3.05,8.8,1.2414536
15,2025-04-01,15:45:00,ENGLAND - LEAGUE TWO,Doncaster,Walsall,2.08,4.1,3.45,13.5,1.241451
16,2025-04-01,15:45:00,ENGLAND - LEAGUE TWO,Gillingham,Colchester,2.96,2.84,3.15,8.4,1.241451
17,2025-04-01,15:45:00,ENGLAND - LEAGUE TWO,Port Vale,Bradford City,2.74,3.1,3.05,8.6,1.2414514
18,2025-04-01,15:45:00,ENGLAND - LEAGUE TWO,Swindon,AFC Wimbledon,3.3,2.46,3.3,9.2,1.2414511
19,2025-04-01,15:45:00,ENGLAND - LEAGUE ONE,Burton,Leyton Orient,2.9,2.74,3.35,10.5,1.2414525
20,2025-04-01,15:45:00,ENGLAND - LEAGUE ONE,Wycombe,Shrewsbury,1.36,12.5,5.1,32.0,1.2414522
21,2025-04-01,15:45:00,ENGLAND - NATIONAL LEAGUE,Aldershot,AFC Fylde,1.62,5.1,4.4,55.0,1.2415888
22,2025-04-01,15:45:00,ENGLAND - NATIONAL LEAGUE,Wealdstone,Boston Utd,2.62,2.68,3.5,14.0,1.2415886
23,2025-04-01,15:45:00,ENGLAND - LEAGUE ONE,Wigan,Bolton,3.85,2.24,3.3,8.0,1.2414527
24,2025-04-01,15:45:00,ENGLAND - LEAGUE TWO,Accrington,Fleetwood,2.78,3.0,3.1,9.0,1.2414533
25,2025-04-01,15:45:00,ENGLAND - LEAGUE ONE,Crawley,Peterborough,2.98,2.4,3.85,14.5,1.2414534
26,2025-04-01,15:45:00,ENGLAND - LEAGUE ONE,Barnsley,Exeter,1.93,4.4,3.85,18.5,1.2414526
27,2025-04-01,15:45:00,ENGLAND - LEAGUE ONE,Stockport County,Stevenage,1.96,4.7,3.45,13.5,1.2414522
28,2025-04-01,15:45:00,ENGLAND - LEAGUE ONE,Northampton,Rotherham,2.86,2.76,3.4,10.5,1.241453
29,2025-04-01,15:45:00,ENGLAND - LEAGUE ONE,Lincoln,Huddersfield,2.9,2.9,3.15,9.6,1.2414529
30,2025-04-01,15:45:00,ENGLAND - LEAGUE ONE,Mansfield,Charlton,3.6,2.28,3.4,8.6,1.2414528
31,2025-04-01,15:45:00,ENGLAND - LEAGUE ONE,Blackpool,Reading,1.82,4.9,4.0,22.0,1.2414523
32,2025-04-01,15:45:00,ENGLAND - LEAGUE ONE,Cambridge Utd,Wrexham,6.4,1.71,3.8,6.2,1.2414533
33,2025-04-01,16:00:00,ENGLAND - LEAGUE ONE,Bristol Rovers,Birmingham,8.4,1.44,5.0,7.6,1.2414526
34,2025-04-01,16:00:00,ENGLAND - PREMIER LEAGUE,Nottingham,Manchester Utd,2.38,3.3,3.5,13.0,1.2406348
35,2025-04-01,16:15:00,PORTUGAL - LIGA PORTUGAL,Boavista,Gil Vicente,4.2,2.16,3.25,7.2,1.2416447
