,Entrada,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,N1,N2,N3
1,OVER2_5,24/12/2023,09:00,INDIA - ISL,Bengaluru FC,North East Utd,1.75,3.6,4.0,1.85,1.95,1.8,1.91,H,D,D
2,OVER2_5,24/12/2023,15:00,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Wehda,Al Riyadh,1.6,4.2,4.5,1.7,2.1,1.8,1.91,H,H,H
