Nº,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A
1,SPAIN - COPA DEL REY,12/10/2023,07:00,Hernan Cortes,Sauzal,1.83,3.6,4.5
2,NIGERIA - NPFL,12/10/2023,12:00,Rivers United,Remo Stars,1.82,3.2,4.45
3,SPAIN - COPA DEL REY,12/10/2023,12:30,Melilla CD,Deportivo Murcia,1.57,4.0,4.33
4,IVORY COAST - LIGUE 1,12/10/2023,13:00,ASI d'Abengourou,AS Denguele,1.57,3.85,4.6
