,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_Under45,FT_Odd_BTTS_No,mean10_gols_feitos_home_ft,mean10_gols_sofridos_home_ft,mean10_gols_feitos_away_ft,mean10_gols_sofridos_away_ft,p_H,p_D,p_A,p_Over,p_Under,p_under45,CV_HDA,coeficiente10_gols_feitos,coeficiente10_gols_sofridos,prediction_label,prediction_score
1,SWEDEN - SUPERETTAN,02/10/2023,14:00,Brage,Skovde AIK,1.67,4.0,4.75,1.67,2.15,1.7,1.17,2.05,1.7,1.1,0.6,2.3,0.5988024,0.25,0.21052632,0.5988024,0.4651163,0.855,0.49411538,1.1,-1.2,0,0.6692
2,SWEDEN - SUPERETTAN,02/10/2023,14:00,Jonkoping,Ostersund,2.75,3.3,2.5,1.88,1.98,1.67,1.13,2.1,1.9,1.6,1.1,0.9,0.36363637,0.3030303,0.4,0.5319149,0.5050505,0.885,0.11249426,0.8,0.7,0,0.6478
3,ARGENTINA - PRIMERA NACIONAL,02/10/2023,15:00,Brown Adrogue,Chacarita Juniors,3.1,2.88,2.63,2.7,1.44,2.2,1.04,1.62,1.2,0.6,1.1,0.7,0.32258064,0.3472222,0.38022813,0.37037036,0.6944444,0.962,0.067474924,0.1,-0.1,0,0.5116
4,ARGENTINA - PRIMERA NACIONAL,02/10/2023,15:30,Dep. Riestra,Aldosivi,1.85,3.25,4.75,2.5,1.5,2.25,1.05,1.57,1.0,0.6,0.9,1.4,0.5405405,0.30769232,0.21052632,0.4,0.6666667,0.952,0.39235944,0.1,-0.8,0,0.6296
5,SPAIN - LALIGA2,02/10/2023,16:00,Espanyol,Ferrol,1.65,3.75,5.5,1.98,1.88,1.91,1.11,1.8,1.8,1.8,1.2,0.9,0.6060606,0.26666668,0.18181819,0.5050505,0.5319149,0.901,0.5214389,0.6,0.9,0,0.7585
6,ARGENTINA - COPA DE LA LIGA PROFESIONAL,02/10/2023,18:30,Godoy Cruz,Instituto,2.25,3.1,3.5,2.7,1.44,2.2,1.04,1.62,2.1,1.0,0.7,1.6,0.44444445,0.32258064,0.2857143,0.37037036,0.6944444,0.962,0.1932887,1.4,-0.6,0,0.8204
7,ARGENTINA - COPA DE LA LIGA PROFESIONAL,02/10/2023,18:30,Barracas Central,Sarmiento Junin,2.2,3.5,3.25,2.7,1.44,2.38,1.03,1.53,1.1,0.6,0.5,1.2,0.45454547,0.2857143,0.30769232,0.37037036,0.6944444,0.971,0.21455142,0.6,-0.6,0,0.8761
8,ARGENTINA - COPA DE LA LIGA PROFESIONAL,02/10/2023,21:00,Atl. Tucuman,Central Cordoba,1.83,3.6,4.33,2.6,1.48,2.5,1.04,1.5,1.2,0.6,0.8,1.4,0.5464481,0.2777778,0.23094688,0.3846154,0.6756757,0.962,0.39522877,0.4,-0.8,0,0.6542
9,ARGENTINA - PRIMERA NACIONAL,02/10/2023,21:10,Deportivo Moron,San Martin T.,2.5,3.0,3.2,2.7,1.44,2.2,1.04,1.62,1.8,0.9,0.4,0.9,0.4,0.33333334,0.3125,0.37037036,0.6944444,0.962,0.10705202,1.4,0.0,0,0.7146
