,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
1,07/10/2023,05:00,INDONESIA - LIGA 1,Persebaya,Persib Bandung,2.52,3.2,2.62,1.7,1.53,2.18,1.01,1.33,1.23,3.6,1.2
2,07/10/2023,08:30,ENGLAND - PREMIER LEAGUE,Luton,Tottenham,6.5,4.75,1.45,1.48,1.62,2.2,1.02,1.25,1.14,3.75,1.29
3,07/10/2023,09:00,INDONESIA - LIGA 1,Persija Jakarta,Barito Putera,1.6,4.0,4.55,1.65,1.7,1.91,1.01,1.32,1.21,4.9,1.13
4,07/10/2023,09:00,FINLAND - VEIKKAUSLIIGA,Inter Turku,SJK,2.38,3.4,3.0,1.75,1.62,2.2,1.04,1.33,1.22,5.5,1.14
5,07/10/2023,09:00,THAILAND - THAI LEAGUE 1,Police Tero,Prachuap,2.47,3.6,2.52,1.5,1.42,2.65,1.03,1.28,1.16,3.45,1.26
6,07/10/2023,09:00,UZBEKISTAN - SUPER LEAGUE,OKMK,Sogdiana,1.78,3.45,4.15,1.82,1.7,1.91,1.01,1.39,1.26,5.7,1.09
7,07/10/2023,09:00,AZERBAIJAN - PREMIER LEAGUE,Gabala,Sabail,2.07,3.5,3.15,1.88,1.72,1.88,1.02,1.39,1.29,6.05,1.08
8,07/10/2023,09:30,NETHERLANDS - TWEEDE DIVISIE,GVVV,Excelsior Maassluis,1.65,4.2,4.1,1.44,1.5,2.25,1.01,1.22,1.12,3.2,1.25
10,07/10/2023,10:00,NORWAY - OBOS-LIGAEN,Sogndal,Moss,1.62,4.0,5.5,1.57,1.62,2.2,1.03,1.29,1.17,4.0,1.22
9,07/10/2023,10:00,FINLAND - YKKONEN,Ekenas,Gnistan,2.05,3.5,3.25,1.53,1.5,2.5,1.03,1.29,1.17,4.0,1.22
11,07/10/2023,10:30,RUSSIA - PREMIER LEAGUE,Baltika,Orenburg,2.22,3.64,3.45,1.98,1.73,2.05,1.02,1.38,1.26,5.85,1.08
12,07/10/2023,11:00,ICELAND - BESTA DEILD KARLA,KA Akureyri,Kopavogur,1.78,4.05,3.7,1.36,1.38,2.8,1.02,1.23,1.11,2.87,1.37
13,07/10/2023,11:00,SCOTLAND - PREMIERSHIP,Livingston,Motherwell,2.8,3.2,2.63,2.15,1.95,1.8,1.08,1.5,1.4,8.0,1.08
14,07/10/2023,11:00,ICELAND - BESTA DEILD KARLA,Vikingur Reykjavik,Valur,1.7,4.25,3.9,1.31,1.35,2.95,1.02,1.2,1.09,2.6,1.44
15,07/10/2023,11:00,NORTHERN IRELAND - NIFL CHAMPIONSHIP,Ballyclare,Newington,2.37,3.65,2.52,1.47,1.44,2.42,1.01,1.23,1.14,3.35,1.23
