Nº,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
1,26/11/2023,11:30,CAMEROON - ELITE ONE,Aigle Royal,Colombe,3.65,2.87,2.05,2.6,2.19,1.64,1.08,1.57,1.52,11.0,1.01
2,26/11/2023,13:00,CAMEROON - ELITE ONE,Dynamo Douala,Union Douala,2.25,2.82,3.2,2.57,2.16,1.66,1.08,1.57,1.52,11.0,1.01
3,26/11/2023,13:30,SENEGAL - LIGUE 1,Jaraaf,Sonacos,2.27,2.75,3.25,2.67,2.19,1.64,1.09,1.6,1.55,9.1,1.03
4,26/11/2023,17:00,ARGENTINA - PRIMERA NACIONAL,Almirante Brown,Dep. Riestra,2.0,3.2,4.2,2.6,2.25,1.57,1.1,1.57,1.5,13.0,1.04
