,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Media_Ptos_H,DesvPad_Ptos_H,CV_VG_H,Media_Ptos_A,DesvPad_Ptos_A,CV_VG_A,p_H,p_D,p_A,p_Over,p_Under,CV_HDA,coeficiente_pontos,cv_pontos,prediction_label,prediction_score
1,SOUTH KOREA - K LEAGUE 1,18/08/2023,07:30,Incheon,Gwangju FC,2.25,3.0,3.0,2.25,1.62,1.91,1.8,1.9,1.3747727,0.803,1.6,0.9165151,0.661,0.44444445,0.33333334,0.33333334,0.44444445,0.61728394,0.14142136,0.3,2.291,1,0.5082
2,CHINA - SUPER LEAGUE,18/08/2023,08:35,Zhejiang Professional,Qingdao Hainiu,1.73,3.75,4.75,1.65,2.2,1.62,2.2,1.8,1.4696939,0.724,0.2,0.4,1.253,0.5780347,0.26666668,0.21052632,0.6060606,0.45454547,0.45955703,1.6,1.87,1,0.9217
3,ROMANIA - LIGA 1,18/08/2023,12:30,Petrolul,U Craiova 1948,2.3,3.25,3.0,2.08,1.73,1.83,1.83,1.3,1.4177446,1.052,1.0,1.0954452,1.668,0.4347826,0.30769232,0.33333334,0.48076922,0.5780347,0.1530244,0.3,2.513,1,0.8291
4,POLAND - EKSTRAKLASA,18/08/2023,13:00,Zaglebie,Puszcza,1.62,4.0,5.0,1.7,2.1,1.75,2.0,1.3,1.4177446,0.842,1.6,1.2,0.634,0.61728394,0.25,0.2,0.5882353,0.47619048,0.52295625,-0.3,2.618,1,0.5309
5,POLAND - DIVISION 1,18/08/2023,13:00,Podbeskidzie,Zaglebie Sosnowiec,1.91,3.4,3.75,1.95,1.9,1.73,2.0,1.9,1.1357816,0.712,0.7,0.9,1.51,0.5235602,0.29411766,0.26666668,0.51282054,0.5263158,0.31865436,1.2,2.036,1,0.7589
6,SWEDEN - SUPERETTAN,18/08/2023,14:00,Utsikten,Vasteras SK,2.63,3.25,2.45,1.83,2.03,1.67,2.1,2.3,1.1,0.468,2.1,1.3747727,0.468,0.38022813,0.30769232,0.40816328,0.5464481,0.49261084,0.115893036,0.2,2.475,1,0.5044
7,SPAIN - LALIGA2,18/08/2023,14:00,Andorra,FC Cartagena SAD,1.91,3.4,4.2,2.25,1.62,2.0,1.73,1.7,1.3453624,1.035,1.2,1.2489996,0.942,0.5235602,0.29411766,0.23809524,0.44444445,0.61728394,0.35093075,0.5,2.594,1,1.0
8,SWEDEN - SUPERETTAN,18/08/2023,14:00,GAIS,AFC Eskilstuna,1.4,4.2,7.5,1.7,2.1,1.95,1.8,1.7,1.3453624,0.934,0.9,1.1357816,1.362,0.71428573,0.23809524,0.13333334,0.5882353,0.47619048,0.69856733,0.8,2.481,1,0.5574
9,NETHERLANDS - EERSTE DIVISIE,18/08/2023,15:00,Oss,Jong PSV,2.8,3.4,2.5,1.7,2.1,1.53,2.38,1.1,1.3,0.623,1.0,1.3416408,1.142,0.35714287,0.29411766,0.4,0.5882353,0.47619048,0.12409927,0.1,2.642,1,0.6288
10,NETHERLANDS - EERSTE DIVISIE,18/08/2023,15:00,Den Haag,Roda,2.0,3.75,3.5,1.7,2.1,1.62,2.2,1.5,1.2845232,0.843,1.0,1.3416408,1.017,0.5,0.26666668,0.2857143,0.5882353,0.47619048,0.30157617,0.5,2.626,1,0.6807
11,NETHERLANDS - EERSTE DIVISIE,18/08/2023,15:00,Breda,Jong AZ,1.83,3.75,4.2,1.62,2.25,1.57,2.25,2.2,1.2489996,0.607,0.7,1.1874342,0.947,0.5464481,0.26666668,0.23809524,0.61728394,0.44444445,0.39701232,1.5,2.436,1,0.8096
12,NETHERLANDS - EERSTE DIVISIE,18/08/2023,15:00,Helmond,Den Bosch,1.75,3.8,4.75,1.67,2.15,1.67,2.1,1.6,1.2,0.546,0.4,0.9165151,1.481,0.5714286,0.2631579,0.21052632,0.5988024,0.4651163,0.45693365,1.2,2.117,1,0.7054
13,BELGIUM - CHALLENGER PRO LEAGUE,18/08/2023,15:00,Lommel SK,Club Brugge KV U23,1.73,3.8,3.6,1.53,2.4,1.53,2.38,1.9,1.3747727,0.731,1.3,1.4177446,0.906,0.5780347,0.2631579,0.2777778,0.6535948,0.41666666,0.38904837,0.6,2.793,1,0.5097
14,BELGIUM - CHALLENGER PRO LEAGUE,18/08/2023,15:00,Dender,Anderlecht U23,1.91,3.4,3.3,1.67,2.15,1.62,2.2,1.3,1.4177446,0.981,1.2,1.2489996,0.768,0.5235602,0.29411766,0.3030303,0.5988024,0.4651163,0.28407553,0.1,2.667,1,0.5036
15,ARGENTINA - PRIMERA NACIONAL,18/08/2023,15:00,Dep. Riestra,Chaco For Ever,1.8,3.4,5.0,2.6,1.48,2.38,1.53,1.7,1.1,0.765,0.0,1.8250121e-08,2.008,0.5555556,0.29411766,0.2,0.3846154,0.6756757,0.42989686,1.7,1.1,1,1.0
16,NETHERLANDS - EERSTE DIVISIE,18/08/2023,15:00,FC Emmen,Venlo,1.75,3.8,4.75,1.7,2.1,1.67,2.1,1.2,1.2489996,0.862,1.5,1.2845232,0.679,0.5714286,0.2631579,0.21052632,0.5882353,0.47619048,0.45693365,-0.3,2.534,1,0.7231
17,BULGARIA - PARVA LIGA,18/08/2023,15:15,Lok. Plovdiv,Arda,2.25,3.3,3.25,2.1,1.7,1.83,1.83,2.1,1.1357816,0.864,1.2,1.2489996,1.437,0.44444445,0.3030303,0.30769232,0.47619048,0.5882353,0.18648812,0.9,2.385,1,0.5138
18,POLAND - DIVISION 1,18/08/2023,15:30,Wisla,Odra Opole,1.5,4.2,5.75,1.7,2.1,1.8,1.91,2.1,1.3747727,0.405,1.1,1.3,1.128,0.6666667,0.23809524,0.17391305,0.5882353,0.47619048,0.6083393,1.0,2.675,1,0.7593
19,POLAND - EKSTRAKLASA,18/08/2023,15:30,Gornik Zabrze,Widzew Lodz,2.25,3.3,3.2,1.9,1.95,1.7,2.05,1.5,1.2845232,0.981,1.0,1.0954452,0.862,0.44444445,0.3030303,0.3125,0.5263158,0.51282054,0.18268487,0.5,2.38,1,0.6787
20,ROMANIA - LIGA 1,18/08/2023,15:30,Univ. Craiova,UTA Arad,1.44,4.33,7.5,1.98,1.88,2.1,1.67,1.8,1.2489996,0.683,0.8,0.8717798,0.731,0.6944444,0.23094688,0.13333334,0.5050505,0.5319149,0.6935752,1.0,2.121,1,0.9783
21,ENGLAND - PREMIER LEAGUE,18/08/2023,15:45,Nottingham,Sheffield Utd,1.85,3.5,4.5,2.2,1.67,2.0,1.75,1.5,1.2845232,0.792,1.1,1.3,1.142,0.5405405,0.2857143,0.22222222,0.45454547,0.5988024,0.39358726,0.4,2.585,1,0.8851
22,BELGIUM - JUPILER PRO LEAGUE,18/08/2023,15:45,Leuven,Antwerp,4.75,3.8,1.67,1.6,2.3,1.62,2.2,1.6,1.2,0.769,2.1,1.1357816,0.706,0.21052632,0.2631579,0.5988024,0.625,0.4347826,0.4810613,-0.5,2.336,1,0.6471
23,ARGENTINA - COPA DE LA LIGA PROFESIONAL,18/08/2023,16:30,Defensa y Justicia,Godoy Cruz,2.2,3.2,3.4,2.1,1.7,1.83,1.83,1.7,1.1,0.461,1.0,1.0954452,0.958,0.45454547,0.3125,0.29411766,0.47619048,0.5882353,0.20266682,0.7,2.195,1,1.0
24,ARGENTINA - COPA DE LA LIGA PROFESIONAL,18/08/2023,19:00,Union de Santa Fe,Racing Club,2.3,3.1,3.3,2.4,1.53,2.1,1.67,1.3,1.1874342,1.097,1.0,1.0954452,1.041,0.4347826,0.32258064,0.3030303,0.41666666,0.6535948,0.16423674,0.3,2.283,1,0.8
25,PARAGUAY - PRIMERA DIVISION,18/08/2023,20:00,Olimpia Asuncion,Guairena FC,1.5,4.0,5.5,1.75,2.05,1.83,1.83,0.9,1.1357816,0.837,1.0,1.0954452,1.087,0.6666667,0.25,0.18181819,0.5714286,0.4878049,0.5852731,-0.1,2.231,1,0.7768
26,COSTA RICA - PRIMERA DIVISION,18/08/2023,23:00,Alajuelense,San Carlos,1.5,3.8,5.75,1.88,1.93,2.0,1.73,2.2,1.2489996,0.744,0.9,1.1357816,1.032,0.6666667,0.2631579,0.17391305,0.5319149,0.5181347,0.5826654,1.3,2.385,1,0.5067
