Nº,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A
1,INDIA - ISL,11/04/2024,11:00,Bengaluru FC,Mohun Bagan,5.0,3.8,1.65
2,IVORY COAST - LIGUE 1,11/04/2024,13:00,Academie de FAD,ASEC Mimosas,3.9,2.92,1.95
3,EGYPT - PREMIER LEAGUE,11/04/2024,14:00,ZED,Al Ahly,6.3,3.75,1.5
