Nº,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
1,30/08/2024,11:00,BULGARIA - PARVA LIGA,Slavia Sofia,Arda,1.75,3.3,5.25,2.35,2.2,1.62,1.08,1.5,1.44,10.0,1.06
2,30/08/2024,17:00,MOROCCO - BOTOLA PRO,Union Touarga,FUS Rabat,3.4,3.0,2.0,2.6,2.2,1.62,1.1,1.57,1.5,13.0,1.04
3,30/08/2024,21:00,ARGENTINA - LIGA PROFESIONAL,Union de Santa Fe,Dep. Riestra,1.67,3.4,6.25,2.7,2.5,1.5,1.11,1.57,1.53,13.0,1.04
4,30/08/2024,21:10,ARGENTINA - PRIMERA NACIONAL,Atl. Rafaela,Chaco For Ever,2.38,2.88,3.4,3.4,2.5,1.5,1.14,1.75,1.73,19.0,1.02
