League,Date,Time,Home,Away,Odd_H,Odd_A,Odd_D,Odd_Under05_HT,Odd_Over05_HT,Odd_Under15_HT,Odd_Over15_HT,Odd_Under25_HT,Odd_Over25_HT,Odd_Under05,Odd_Over05,Odd_Under15,Odd_Over15,Odd_Under25,Odd_Over25,Odd_Under45,Odd_Over45,Odd_BTTS_Yes,Odd_BTTS_No,Odd_CS_0x0,Odd_CS_0x1,Odd_CS_0x2,Odd_CS_0x3,Odd_CS_1x0,Odd_CS_1x1,Odd_CS_1x2,Odd_CS_1x3,Odd_CS_2x0,Odd_CS_2x1,Odd_CS_2x2,Odd_CS_2x3,Odd_CS_3x0,Odd_CS_3x1,Odd_CS_3x2,Odd_CS_3x3,Odd_CS_Goleada_H,Odd_CS_Goleada_A,Odd_CS_Goleada_D,p_H,p_D,p_A,p_Over,p_Under,p_BTTS_Y,p_BTTS_N,p_H__p_D,p_H__p_A,p_D__p_H,p_D__p_A,p_A__p_H,p_A__p_D,p_D__p_Over,p_D__p_Under,CV_HDA,CV_HD,CV_HA,CV_DA,CV_DO,H_A,A_D,H_D,H_O,A_O,O_D,O_S,Odd_Sum,HO_D,AO_D,ADJ_H,ADJ_A,CV_MO,DP_MO,CV_MO_OV,Euc_Dist_MO,Angle_MO,Euc_Dist_OV,Angle_OV,Distancia_E_Geral,DE,DE_Casa,prediction_label,prediction_score
Turkish 1 Lig,2024-03-04,08:00:00,Genclerbirligi,Sanliurfaspor,2.0,4.2,3.35,2.76,1.48,1.37,3.2,1.09,9.4,3.1,1.09,3.1,1.44,1.72,2.32,1.08,4.2,2.0,1.89,5.3,5.8,7.6,6.0,7.0,6.8,6.4,8.6,10.0,5.5,7.0,8.8,7.2,7.2,8.4,9.2,6.4,6.0,6.4,0.5,0.29850745,0.23809524,0.43103448,0.5813953,0.5,0.52910054,1.675,2.1,0.5970149,1.2537314,0.47619048,0.79761904,0.6925373,0.51343286,0.32405964,0.25233644,0.3548387,0.11258278,0.18165785,0.47619048,1.2537314,0.5970149,0.86206895,1.8103448,0.6925373,1.16,9.55,-0.14136125,0.08900524,0.20942408,0.43979058,0.34851182,1.1094292,0.3381432,2.7175357,34.01935,0.84852815,16.699244,2.7175357,0.85,1.35,1,1.0
Bulgarian A League,2024-03-04,10:00:00,Arda,Pirin Blagoevgrad,1.52,7.0,4.2,2.42,1.4,1.43,2.88,1.1,7.6,11.0,1.07,3.55,1.32,1.86,2.02,1.11,7.6,2.18,1.76,12.0,6.4,7.8,4.8,6.0,8.2,6.8,5.0,4.4,8.8,7.0,5.0,11.0,6.2,7.2,8.6,4.4,12.0,8.6,0.65789473,0.23809524,0.14285715,0.4950495,0.53763443,0.4587156,0.5681818,2.7631578,4.605263,0.36190477,1.6666666,0.21714285,0.6,0.48095238,0.44285715,0.6461411,0.46853146,0.64319247,0.25,0.3504823,0.21714285,1.6666666,0.36190477,0.75247526,3.4653466,0.48095238,0.9266055,12.72,-0.21069182,0.22012578,0.11949685,0.5503145,0.6462781,2.7402189,0.67777264,6.712138,53.267174,0.22627416,4.573921,6.712138,2.8,2.68,1,1.0
Turkish Super League,2024-03-04,11:00:00,Adana Demirspor,Fatih Karagumruk Istanbul,2.4,3.05,3.6,3.15,1.37,1.49,2.52,1.12,6.4,14.0,1.06,4.3,1.25,2.14,1.76,1.15,5.7,1.68,2.34,14.5,13.5,20.0,34.0,11.0,7.6,12.0,28.0,15.0,10.5,14.5,34.0,29.0,21.0,29.0,44.0,14.0,21.0,16.0,0.41666666,0.2777778,0.32786885,0.5681818,0.46728972,0.5952381,0.42735043,1.5,1.2708334,0.6666667,0.8472222,0.78688526,1.1803279,0.4888889,0.59444445,0.16853082,0.2,0.119266056,0.082706764,0.3432836,0.78688526,0.8472222,0.6666667,1.3636364,1.7329545,0.4888889,1.0476191,9.05,-0.13259669,-0.06077348,0.26519337,0.33701658,0.1991251,0.60069406,0.2949468,1.471394,30.963757,0.53740114,-10.757967,1.471394,0.55,1.2,1,1.0
Bulgarian A League,2024-03-04,12:30:00,Hebar,PFC Levski Sofia,8.0,1.51,3.9,2.46,1.5,1.29,3.2,1.06,10.0,2.62,1.09,2.62,1.46,1.54,2.36,1.05,2.36,2.5,1.6,7.8,4.5,6.4,10.5,14.0,7.8,7.8,16.5,4.6,4.4,4.4,4.6,1.46,1.59,1.51,4.8,1.55,3.65,4.8,0.125,0.25641027,0.66225165,0.42372882,0.64935064,0.4,0.625,0.4875,0.18875,2.0512822,0.3871795,5.298013,2.5827816,0.6051282,0.3948718,0.6573144,0.34453782,0.68243957,0.4417745,0.24600638,5.298013,0.3871795,2.0512822,3.3898306,0.6398305,0.6051282,0.944,13.41,0.305742,-0.1782252,0.5965697,0.11260253,0.73430234,3.2823315,0.73054904,8.040037,-63.996655,1.1596551,22.293629,8.040037,2.39,4.1,1,1.0
Estonian Esiliiga,2024-03-04,13:00:00,Tallinna Kalev II,FC Tallinn,2.58,2.1,4.0,4.1,1.23,1.71,1.68,1.21,4.3,2.84,1.02,2.84,1.02,2.84,1.17,1.32,1.98,1.22,2.16,1.71,3.8,3.0,1.71,3.05,4.5,4.5,2.54,2.24,4.6,4.7,2.24,1.62,1.95,1.95,1.89,1.62,1.85,6.2,0.3875969,0.25,0.47619048,0.85470086,0.35211268,0.8196721,0.46296296,1.5503876,0.81395346,0.645,0.525,1.2285714,1.9047619,0.2925,0.71,0.2506621,0.21580547,0.102564104,0.3114754,0.5473888,1.2285714,0.525,0.645,2.2051282,1.7948718,0.2925,0.9590164,8.68,-0.16359447,-0.218894,0.297235,0.24193548,0.34147277,0.9879946,0.47932976,2.4200826,35.374752,2.3617365,-39.86188,2.4200826,1.9,1.42,1,1.0
Croatian 1 HNL,2024-03-04,13:00:00,Rudes,HNK Gorica,4.3,1.97,3.25,2.76,1.44,1.37,3.2,1.07,8.6,8.0,1.11,3.3,1.41,1.7,2.12,1.07,9.2,1.9,1.83,9.2,6.6,9.8,4.6,4.2,6.4,8.8,4.5,4.9,4.5,3.55,9.8,3.45,3.4,3.45,3.5,3.45,3.05,3.55,0.23255815,0.30769232,0.5076142,0.4716981,0.5882353,0.5263158,0.5464481,0.75581396,0.45813954,1.323077,0.60615385,2.1827412,1.6497462,0.6523077,0.52307695,0.33233115,0.13907285,0.37161085,0.24521072,0.21042831,2.1827412,0.60615385,1.323077,2.028302,0.9292453,0.6523077,1.1157895,9.52,0.11029412,-0.13445379,0.45168066,0.20693277,0.3677176,1.1668905,0.3741025,2.8582861,-27.699472,0.5939697,11.859779,2.8582861,1.28,1.05,1,1.0
Bahraini Premier,2024-03-04,13:15:00,Al Hala,Manama Club,4.8,1.71,3.75,2.38,1.4,1.41,2.8,1.1,7.6,3.5,1.05,3.5,1.29,1.86,1.85,1.11,3.2,1.88,1.97,11.5,7.2,8.6,5.1,4.8,7.4,8.4,5.0,2.36,3.35,2.94,2.36,1.52,1.52,1.52,1.75,1.55,1.69,1.52,0.20833333,0.26666668,0.5847953,0.5405405,0.53763443,0.5319149,0.5076142,0.78125,0.35625,1.28,0.456,2.8070176,2.1929824,0.49333334,0.496,0.4683156,0.12280702,0.47465438,0.37362638,0.3392857,2.8070176,0.456,1.28,2.5945945,0.92432433,0.49333334,0.9840425,10.26,0.10233918,-0.19883041,0.46783626,0.16666667,0.45941806,1.5712097,0.4967805,3.8486621,-27.699472,0.014142135,-0.28647652,3.8486621,2.04,1.05,1,1.0
Bahraini Premier,2024-03-04,13:15:00,Al Khalidiyah,Al-Muharraq,2.12,3.45,3.55,3.2,1.37,1.49,2.68,1.12,6.8,4.2,1.04,4.2,1.27,2.12,1.78,1.14,3.05,1.69,2.26,2.08,4.8,2.18,2.04,5.3,3.95,3.15,2.0,5.7,2.94,3.2,2.0,3.9,2.1,2.22,2.04,1.82,1.98,2.08,0.4716981,0.28169015,0.28985506,0.56179774,0.4716981,0.591716,0.44247788,1.6745284,1.6273584,0.5971831,0.97183096,0.6144928,1.0289855,0.50140846,0.5971831,0.25222155,0.2522046,0.23877917,0.014285714,0.33208254,0.6144928,0.97183096,0.5971831,1.1910112,1.9382023,0.50140846,1.0532545,9.12,-0.15679824,-0.010964912,0.23245615,0.37828946,0.2626022,0.7983107,0.3326655,1.9554539,35.56477,0.4808326,-9.648046,1.9554539,0.1,1.43,1,1.0
Bahraini Premier,2024-03-04,13:15:00,Sitra,Al Ahli (BRN),2.72,2.62,3.5,2.8,1.32,1.44,2.46,1.1,6.6,3.75,1.04,3.75,1.26,1.99,1.81,1.12,3.0,1.66,2.1,12.0,10.0,4.9,5.0,10.5,6.8,10.0,4.9,5.0,10.5,4.7,5.0,5.0,4.9,5.0,5.3,4.7,4.6,5.6,0.36764705,0.2857143,0.3816794,0.5524862,0.5025126,0.60240966,0.47619048,1.2867647,0.9632353,0.7771429,0.74857146,1.038168,1.3358779,0.51714283,0.56857145,0.122663155,0.12540193,0.018726591,0.14379086,0.31826743,1.038168,0.74857146,0.7771429,1.5027624,1.4475138,0.51714283,1.0903615,8.84,-0.0882353,-0.09954751,0.30769232,0.2963801,0.16350752,0.48180217,0.25960588,1.1801695,21.305784,0.25455844,-5.1427646,1.1801695,0.88,0.78,1,1.0
Turkish Super League,2024-03-04,14:00:00,Antalyaspor,Gaziantep FK,1.9,4.7,3.75,3.05,1.42,1.45,2.92,1.09,6.8,12.5,1.06,3.95,1.31,2.0,1.94,1.13,6.6,1.84,2.12,13.0,15.5,30.0,19.5,8.6,8.0,16.5,38.0,10.5,9.6,17.5,50.0,16.0,18.0,32.0,28.0,10.5,17.0,21.0,0.5263158,0.26666668,0.21276596,0.5154639,0.5,0.54347825,0.4716981,1.9736842,2.4736843,0.50666666,1.2533333,0.40425533,0.79787236,0.5173333,0.53333336,0.40830657,0.32743362,0.42424244,0.112426035,0.31810194,0.40425533,1.2533333,0.50666666,0.97938144,2.4226804,0.5173333,1.0543479,10.35,-0.17874396,0.09178744,0.18357489,0.45410627,0.41272554,1.4239031,0.45118013,3.4878361,42.768826,0.084852815,-1.718358,3.4878361,0.95,1.85,1,1.0
