,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Media_Ptos_H,DesvPad_Ptos_H,CV_VG_H,Media_Ptos_A,DesvPad_Ptos_A,CV_VG_A,p_H,p_D,p_A,p_Over,p_Under,CV_HDA,coeficiente_pontos,cv_pontos,prediction_label,prediction_score
1,AUSTRALIA - A-LEAGUE,29/10/2023,01:00,Central Coast Mariners,Macarthur FC,1.6,4.5,5.0,1.44,2.7,1.53,2.38,2.1,1.1357816,0.45,0.6,1.2,0.976,0.625,0.22222222,0.2,0.6944444,0.37037036,0.5595371,1.5,2.336,1,0.8
2,SOUTH KOREA - K LEAGUE 2,29/10/2023,01:30,Jeonnam,Cheongju,2.05,3.4,3.3,1.95,1.85,1.73,2.0,2.1,1.1357816,0.623,1.8,0.9797959,0.967,0.4878049,0.29411766,0.3030303,0.51282054,0.5405405,0.24686368,0.3,2.116,1,0.5046
3,AUSTRALIA - A-LEAGUE,29/10/2023,03:00,Melbourne Victory,Newcastle Jets,1.73,4.33,4.2,1.57,2.35,1.57,2.25,1.7,1.3453624,0.862,0.9,1.1357816,0.864,0.5780347,0.23094688,0.23809524,0.6369427,0.42553192,0.4640352,0.8,2.481,1,0.8
4,SOUTH KOREA - K LEAGUE 2,29/10/2023,04:00,Busan,Bucheon FC 1995,1.95,3.25,3.75,2.3,1.6,2.0,1.73,2.3,1.1,0.641,1.2,1.2489996,1.078,0.51282054,0.30769232,0.26666668,0.4347826,0.625,0.29713237,1.1,2.349,1,0.5048
5,CHINA - SUPER LEAGUE,29/10/2023,04:30,Meizhou Hakka,Nantong Zhiyun,2.0,3.75,3.3,1.75,2.05,1.67,2.1,2.0,1.264911,0.954,0.7,0.9,0.958,0.5,0.26666668,0.3030303,0.5714286,0.4878049,0.2874761,1.3,2.165,1,0.8493
6,SOUTH KOREA - K LEAGUE 2,29/10/2023,06:30,Gimcheon Sangmu,Gimpo FC,1.75,3.5,4.2,1.98,1.83,1.83,1.83,2.6,0.8,0.572,1.6,1.2,1.768,0.5714286,0.2857143,0.23809524,0.5050505,0.5464481,0.4032008,1.0,2.0,1,0.5083
7,PORTUGAL - LIGA PORTUGAL 2,29/10/2023,08:00,Academico Viseu,Nacional,2.05,3.3,3.0,1.7,2.1,1.62,2.2,1.8,1.2489996,0.587,1.6,1.2,1.079,0.4878049,0.3030303,0.33333334,0.5882353,0.47619048,0.21592604,0.2,2.449,1,0.758
8,SPAIN - PRIMERA RFEF,29/10/2023,08:00,Baleares,Melilla,2.15,3.0,3.25,2.5,1.5,2.2,1.62,1.4,1.356466,0.643,1.1,1.0440307,1.438,0.4651163,0.33333334,0.30769232,0.4,0.6666667,0.18704413,0.3,2.4,1,0.7103
9,SPAIN - PRIMERA RFEF,29/10/2023,08:00,Real Madrid B,Ceuta,2.05,3.4,3.25,2.15,1.67,1.91,1.8,1.4,1.1135529,0.923,1.6,1.2,0.758,0.4878049,0.29411766,0.30769232,0.4651163,0.5988024,0.2430572,-0.2,2.314,1,0.777
10,ROMANIA - LIGA 1,29/10/2023,09:00,U Craiova 1948,UTA Arad,1.85,3.25,4.2,2.2,1.65,2.0,1.73,1.6,1.4282857,0.621,0.8,0.8717798,0.971,0.5405405,0.30769232,0.23809524,0.45454547,0.6060606,0.35715607,0.8,2.3,1,0.6445
11,SWEDEN - SUPERETTAN,29/10/2023,09:00,Oster,Brage,1.5,4.2,5.5,1.7,2.1,1.8,1.95,1.4,1.356466,0.788,0.3,0.45825756,1.245,0.6666667,0.23809524,0.18181819,0.5882353,0.47619048,0.5977954,1.1,1.815,1,0.5023
12,BELGIUM - JUPILER PRO LEAGUE,29/10/2023,09:30,Club Brugge KV,Antwerp,1.91,3.6,3.8,1.67,2.15,1.62,2.2,1.8,1.2489996,0.608,1.3,1.1874342,1.061,0.5235602,0.2777778,0.2631579,0.5988024,0.4651163,0.336661,0.5,2.436,1,0.7794
13,BELGIUM - CHALLENGER PRO LEAGUE,29/10/2023,09:30,Beerschot VA,Dender,2.1,3.5,3.0,1.62,2.25,1.53,2.38,1.0,1.0954452,0.947,1.3,1.1874342,0.739,0.47619048,0.2857143,0.33333334,0.61728394,0.44444445,0.2216965,-0.3,2.283,1,0.51
14,FINLAND - VEIKKAUSLIIGA,29/10/2023,10:00,Mariehamn,Gnistan,1.91,3.2,3.6,2.1,1.7,1.95,1.8,0.8,1.1661904,1.346,2.1,1.1357816,0.654,0.5235602,0.3125,0.2777778,0.47619048,0.5882353,0.29252338,-1.3,2.302,1,0.5045
15,ENGLAND - PREMIER LEAGUE,29/10/2023,10:00,West Ham,Everton,2.15,3.5,3.3,1.67,2.15,1.62,2.2,2.2,1.2489996,0.602,2.2,1.2489996,0.83,0.4651163,0.2857143,0.3030303,0.5988024,0.4651163,0.23000948,0.0,2.498,1,0.651
