,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Media_Ptos_H,DesvPad_Ptos_H,CV_VG_H,Media_Ptos_A,DesvPad_Ptos_A,CV_VG_A,p_H,p_D,p_A,p_Over,p_Under,CV_HDA,coeficiente_pontos,cv_pontos,prediction_label,prediction_score
1,INDIA - ISL,19/04/2024,11:00,Odisha FC,Kerala Blasters,1.65,3.75,4.5,1.65,2.2,1.67,2.1,2.4,0.9165151,0.536,1.0,1.3416408,0.906,0.6060606,0.26666668,0.22222222,0.6060606,0.45454547,0.46969402,1.4,2.258,1,0.5161
2,ROMANIA - LIGA 1,19/04/2024,11:30,FC Hermannstadt,FC Botosani,1.83,3.0,4.75,2.5,1.5,2.2,1.62,2.4,0.9165151,0.723,0.5,0.92195445,0.913,0.5464481,0.33333334,0.21052632,0.4,0.6666667,0.38185978,1.9,1.838,1,0.8811
3,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,19/04/2024,12:00,Al Nassr,Al Feiha,1.5,5.0,5.0,1.4,2.75,1.53,2.38,2.3,1.1,0.766,2.0,1.264911,0.601,0.6666667,0.2,0.2,0.71428573,0.36363637,0.61871845,0.3,2.365,1,0.5118
4,NETHERLANDS - EERSTE DIVISIE,19/04/2024,15:00,Roda,De Graafschap,1.91,4.0,3.5,1.44,2.7,1.44,2.63,2.4,0.9165151,0.737,1.6,1.4282857,0.83,0.5235602,0.25,0.2857143,0.6944444,0.37037036,0.34387174,0.8,2.345,1,0.7495
5,NETHERLANDS - EERSTE DIVISIE,19/04/2024,15:00,Dordrecht,Oss,1.45,4.75,6.0,1.44,2.7,1.57,2.25,2.3,1.1,0.582,1.0,1.3416408,1.367,0.6896552,0.21052632,0.16666667,0.6944444,0.37037036,0.66610897,1.3,2.442,1,0.9396
6,BELGIUM - CHALLENGER PRO LEAGUE,19/04/2024,15:00,Lommel SK,Beveren,2.15,3.4,3.1,1.67,2.15,1.57,2.25,1.7,1.3453624,0.793,1.9,1.3747727,0.74,0.4651163,0.29411766,0.32258064,0.5988024,0.4651163,0.2074534,-0.2,2.72,1,0.5039
7,BELGIUM - CHALLENGER PRO LEAGUE,19/04/2024,15:00,Waregem,Lierse K.,1.5,4.5,5.25,1.48,2.6,1.62,2.2,0.8,1.1661904,1.135,1.1,1.3,0.949,0.6666667,0.22222222,0.1904762,0.6756757,0.3846154,0.60419524,-0.3,2.466,1,0.5106
8,BELGIUM - CHALLENGER PRO LEAGUE,19/04/2024,15:00,RFC Liege,Genk U23,1.53,4.5,4.75,1.36,3.1,1.5,2.5,1.6,1.4282857,0.728,1.1,1.3,0.591,0.6535948,0.22222222,0.21052632,0.7352941,0.32258064,0.5693311,0.5,2.728,1,0.5167
9,NETHERLANDS - EERSTE DIVISIE,19/04/2024,15:00,Helmond,Jong Ajax,1.85,4.5,3.5,1.44,2.7,1.44,2.63,1.8,1.2489996,0.663,1.1,1.0440307,0.409,0.5405405,0.22222222,0.2857143,0.6944444,0.37037036,0.39358726,0.7,2.293,1,0.7815
10,POLAND - EKSTRAKLASA,19/04/2024,15:30,Rakow,Gornik Zabrze,1.57,4.0,5.75,1.93,1.93,1.95,1.8,1.6,1.2,0.933,1.2,1.2489996,0.652,0.6369427,0.25,0.17391305,0.5181347,0.5181347,0.5733131,0.4,2.449,1,0.926
11,IRELAND - PREMIER DIVISION,19/04/2024,15:45,Bohemians,Drogheda,2.05,3.2,3.2,2.05,1.8,1.8,1.95,1.2,1.2489996,1.521,0.8,1.1661904,0.975,0.4878049,0.3125,0.3125,0.4878049,0.5555556,0.22278707,0.4,2.415,1,0.8777
12,IRELAND - PREMIER DIVISION,19/04/2024,15:45,St. Patricks,Waterford,2.05,3.25,3.1,2.2,1.65,2.0,1.75,1.4,1.356466,1.124,1.2,1.2489996,1.308,0.4878049,0.30769232,0.32258064,0.45454547,0.6060606,0.21900967,0.2,2.605,1,0.8211
13,IRELAND - PREMIER DIVISION,19/04/2024,15:45,Sligo Rovers,Dundalk,2.0,3.25,3.25,2.05,1.75,1.95,1.8,1.2,1.2489996,1.855,0.7,1.1874342,0.723,0.5,0.30769232,0.30769232,0.4878049,0.5714286,0.24382992,0.5,2.436,1,0.9732
14,ENGLAND - LEAGUE ONE,19/04/2024,16:00,Oxford Utd,Stevenage,1.75,3.6,4.75,2.03,1.83,1.95,1.8,1.5,1.2845232,0.802,1.0,1.0954452,0.99,0.5714286,0.2777778,0.21052632,0.49261084,0.5464481,0.44361246,0.5,2.38,1,0.8775
15,MEXICO - LIGA MX,19/04/2024,22:00,Mazatlan FC,Juarez,1.95,3.6,3.6,1.67,2.15,1.62,2.2,2.0,1.264911,0.457,0.0,0.0,0.937,0.51282054,0.2777778,0.2777778,0.5988024,0.4651163,0.31112698,2.0,1.265,1,0.9197
16,COLOMBIA - PRIMERA A,19/04/2024,22:10,Bucaramanga,Chico,1.7,3.5,5.75,2.2,1.65,2.1,1.67,2.1,1.1357816,0.703,0.2,0.4,1.221,0.5882353,0.2857143,0.17391305,0.45454547,0.6060606,0.50107116,1.9,1.536,1,0.8
