,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Media_Ptos_H,DesvPad_Ptos_H,CV_VG_H,Media_Ptos_A,DesvPad_Ptos_A,CV_VG_A,p_H,p_D,p_A,p_Over,p_Under,CV_HDA,coeficiente_pontos,cv_pontos,prediction_label,prediction_score
1,MEXICO - LIGA MX,28/10/2023,00:00,Mazatlan FC,Queretaro,2.2,3.5,3.2,1.8,2.0,1.67,2.1,0.8,1.1661904,0.886,1.6,1.4282857,0.894,0.45454547,0.2857143,0.3125,0.5555556,0.5,0.21111882,-0.8,2.594,1,0.8964
2,SOUTH KOREA - K LEAGUE 2,28/10/2023,01:30,Gyeongnam,Ansan Greeners,1.5,4.0,5.25,1.6,2.3,1.67,2.1,0.9,1.1357816,0.952,0.8,1.1661904,0.918,0.6666667,0.25,0.1904762,0.625,0.4347826,0.5740365,0.1,2.302,1,0.5915
3,AUSTRALIA - A-LEAGUE,28/10/2023,01:30,Wellington Phoenix,Perth Glory,2.0,3.8,3.4,1.65,2.2,1.57,2.25,1.7,1.3453624,0.388,0.6,0.9165151,0.961,0.5,0.2631579,0.29411766,0.6060606,0.45454547,0.29825854,1.1,2.262,1,0.8
4,SOUTH KOREA - K LEAGUE 2,28/10/2023,04:00,Asan,Cheonan City,1.8,3.4,4.0,2.1,1.7,2.0,1.73,1.9,1.3747727,0.866,0.9,1.1357816,0.728,0.5555556,0.29411766,0.25,0.47619048,0.5882353,0.36788163,1.0,2.511,1,0.501
5,AUSTRALIA - A-LEAGUE,28/10/2023,05:45,WS Wanderers,Western United,1.85,4.0,3.8,1.65,2.2,1.62,2.2,1.9,1.3747727,0.52,1.4,1.356466,0.854,0.5405405,0.25,0.2631579,0.6060606,0.45454547,0.38142368,0.5,2.731,1,0.6
6,SOUTH KOREA - K LEAGUE 2,28/10/2023,06:30,Anyang,Seoul E-Land,1.67,3.5,4.75,1.98,1.83,1.83,1.83,1.3,1.1874342,0.783,1.2,1.2489996,1.032,0.5988024,0.2857143,0.21052632,0.5050505,0.5464481,0.460636,0.1,2.436,1,0.5093
7,PORTUGAL - LIGA PORTUGAL 2,28/10/2023,07:00,Torreense,Pacos Ferreira,1.95,3.3,3.4,1.98,1.88,1.8,1.91,2.3,1.1,0.615,0.5,0.92195445,1.179,0.51282054,0.3030303,0.29411766,0.5050505,0.5319149,0.27314913,1.8,2.022,1,0.7401
8,ENGLAND - CHAMPIONSHIP,28/10/2023,08:30,Southampton,Birmingham,1.57,4.0,5.75,1.75,2.05,1.8,1.91,0.8,1.1661904,1.265,0.9,1.3747727,1.326,0.6369427,0.25,0.17391305,0.5714286,0.4878049,0.5733131,-0.1,2.541,1,0.8
9,ENGLAND - PREMIER LEAGUE,28/10/2023,08:30,Chelsea,Brentford,1.62,4.0,5.25,1.8,2.0,1.8,1.95,1.2,1.2489996,0.936,1.4,1.356466,1.087,0.61728394,0.25,0.1904762,0.5555556,0.5,0.53530127,-0.2,2.605,1,0.8555
10,SPAIN - LALIGA2,28/10/2023,09:00,Eldense,Amorebieta,1.95,3.3,4.2,2.25,1.62,2.0,1.73,1.6,1.2,0.597,0.9,1.1357816,1.17,0.51282054,0.3030303,0.23809524,0.44444445,0.61728394,0.3337112,0.7,2.336,1,0.6
11,PORTUGAL - LIGA PORTUGAL 2,28/10/2023,10:00,Leixoes,Os Belenenses,2.1,3.0,3.25,2.05,1.75,1.83,1.83,1.0,1.0954452,0.829,1.5,1.5,0.787,0.47619048,0.33333334,0.30769232,0.4878049,0.5714286,0.19905718,-0.5,2.595,1,0.8459
12,POLAND - DIVISION 1,28/10/2023,10:00,Lechia Gdansk,S. Rzeszow,1.8,3.6,4.0,1.7,2.1,1.67,2.1,1.6,1.4282857,1.022,0.9,1.1357816,0.87,0.5555556,0.2777778,0.25,0.5882353,0.47619048,0.38204268,0.7,2.564,1,0.7716
13,POLAND - EKSTRAKLASA,28/10/2023,10:00,Pogon Szczecin,Jagiellonia,1.7,3.8,4.5,1.57,2.35,1.62,2.2,2.1,1.3747727,0.583,1.1,1.3,0.907,0.5882353,0.2631579,0.22222222,0.6369427,0.42553192,0.45755666,1.0,2.675,1,0.5586
14,SWEDEN - SUPERETTAN,28/10/2023,10:00,AFC Eskilstuna,Jonkoping,2.15,3.5,3.0,1.7,2.1,1.62,2.2,1.3,1.1874342,0.64,0.6,0.9165151,0.84,0.4651163,0.2857143,0.33333334,0.5882353,0.47619048,0.20996709,0.7,2.104,1,0.5035
15,ENGLAND - LEAGUE TWO,28/10/2023,11:00,Forest Green,Crawley,2.1,3.6,3.4,1.62,2.25,1.53,2.38,0.4,0.9165151,1.472,0.8,1.1661904,0.899,0.47619048,0.2777778,0.29411766,0.61728394,0.44444445,0.2574094,-0.4,2.083,1,0.5566
16,ENGLAND - LEAGUE TWO,28/10/2023,11:00,Barrow,Salford,2.0,3.6,3.6,1.85,2.0,1.67,2.1,1.8,1.2489996,0.729,1.5,1.5,0.631,0.5,0.2777778,0.2777778,0.5405405,0.5,0.29772916,0.3,2.749,1,0.813
17,ENGLAND - LEAGUE TWO,28/10/2023,11:00,Accrington,Colchester,2.0,3.75,3.5,1.62,2.25,1.57,2.25,1.3,1.4177446,0.545,0.7,1.1874342,1.131,0.5,0.26666668,0.2857143,0.61728394,0.44444445,0.30157617,0.6,2.605,1,0.8053
18,ENGLAND - PREMIER LEAGUE,28/10/2023,11:00,Bournemouth,Burnley,2.15,3.5,3.3,1.8,2.0,1.67,2.1,0.8,1.1661904,1.534,2.1,1.1357816,0.603,0.4651163,0.2857143,0.3030303,0.5555556,0.5,0.23000948,-1.3,2.302,1,0.789
19,SCOTLAND - CHAMPIONSHIP,28/10/2023,11:00,Inverness,Airdrieonians,2.15,3.5,2.9,1.73,2.08,1.62,2.2,1.2,1.2489996,0.596,1.4,1.356466,0.621,0.4651163,0.2857143,0.3448276,0.5780347,0.48076922,0.20438796,-0.2,2.605,1,0.9128
20,SCOTLAND - PREMIERSHIP,28/10/2023,11:00,Motherwell,Ross County,1.91,3.75,3.8,2.0,1.85,1.91,1.91,2.1,1.3747727,0.609,0.9,1.3747727,0.936,0.5235602,0.26666668,0.2631579,0.5,0.5405405,0.34726974,1.2,2.75,1,0.525
21,SCOTLAND - LEAGUE ONE,28/10/2023,11:00,Kelty Hearts,Stirling,2.2,3.6,3.1,1.7,2.1,1.57,2.25,1.1,1.3,0.879,1.2,1.2489996,1.333,0.45454547,0.2777778,0.32258064,0.5882353,0.47619048,0.21338186,-0.1,2.549,1,1.0
22,SCOTLAND - CHAMPIONSHIP,28/10/2023,11:00,Raith,Dunfermline,2.05,3.3,3.2,1.98,1.88,1.8,1.91,1.9,1.1357816,0.691,2.2,0.9797959,0.46,0.4878049,0.3030303,0.3125,0.5050505,0.5319149,0.23100744,-0.3,2.116,1,0.9666
23,ENGLAND - LEAGUE TWO,28/10/2023,11:00,Mansfield,Walsall,1.5,4.75,6.0,1.67,2.15,1.8,1.91,2.0,1.264911,0.975,0.8,1.1661904,1.016,0.6666667,0.21052632,0.16666667,0.5988024,0.4651163,0.6497271,1.2,2.431,1,0.5351
24,SCOTLAND - CHAMPIONSHIP,28/10/2023,11:00,Ayr,Morton,1.91,3.3,3.75,1.9,1.95,1.73,2.0,1.1,1.3,1.067,0.9,0.83066237,0.682,0.5235602,0.3030303,0.26666668,0.5263158,0.51282054,0.31146777,0.2,2.131,1,0.598
25,FINLAND - VEIKKAUSLIIGA,28/10/2023,11:00,Honka,AC Oulu,1.7,3.4,4.33,2.03,1.83,1.95,1.8,1.9,1.3747727,0.892,1.2,1.4696939,0.842,0.5882353,0.29411766,0.23094688,0.49261084,0.5464481,0.41953307,0.7,2.844,1,0.5065
26,ENGLAND - LEAGUE ONE,28/10/2023,11:00,Oxford Utd,Wycombe,1.91,3.4,4.2,1.85,2.0,1.7,2.05,1.9,1.3747727,0.601,1.6,1.4282857,0.738,0.5235602,0.29411766,0.23809524,0.5405405,0.5,0.35093075,0.3,2.803,1,0.8128
27,BELGIUM - CHALLENGER PRO LEAGUE,28/10/2023,11:00,Seraing,Club Brugge KV U23,2.15,3.25,3.1,1.8,2.0,1.62,2.2,0.9,1.1357816,1.131,1.0,1.3416408,0.776,0.4651163,0.30769232,0.32258064,0.5555556,0.5,0.1943472,-0.1,2.477,1,0.5096
28,SPAIN - PRIMERA RFEF,28/10/2023,11:00,Celta Vigo B,Sabadell,1.83,3.3,4.0,2.15,1.67,2.0,1.73,2.0,1.264911,0.927,1.0,1.0954452,0.723,0.5464481,0.3030303,0.25,0.4651163,0.5988024,0.3521929,1.0,2.36,1,0.8512
29,ENGLAND - CHAMPIONSHIP,28/10/2023,11:00,Blackburn,Swansea,2.0,3.75,3.5,1.6,2.3,1.53,2.38,1.4,1.356466,0.701,1.4,1.356466,0.675,0.5,0.26666668,0.2857143,0.625,0.4347826,0.30157617,0.0,2.713,1,1.0
30,ENGLAND - CHAMPIONSHIP,28/10/2023,11:00,Middlesbrough,Stoke,1.75,4.0,4.33,1.75,2.05,1.73,2.0,1.4,1.356466,1.006,0.9,1.1357816,1.476,0.5714286,0.25,0.23094688,0.5714286,0.4878049,0.4452998,0.5,2.492,1,0.8
31,ENGLAND - CHAMPIONSHIP,28/10/2023,11:00,Watford,Millwall,2.0,3.3,4.0,2.2,1.65,1.91,1.8,1.4,1.356466,0.618,1.5,1.2845232,0.845,0.5,0.3030303,0.25,0.45454547,0.6060606,0.30641064,-0.1,2.641,1,0.8
32,ENGLAND - CHAMPIONSHIP,28/10/2023,11:00,Sunderland,Norwich,1.95,3.75,3.6,1.67,2.15,1.57,2.25,1.7,1.3453624,1.041,1.1,1.3,0.794,0.51282054,0.26666668,0.2777778,0.5988024,0.4651163,0.3220852,0.6,2.645,1,0.8
33,ENGLAND - LEAGUE ONE,28/10/2023,11:00,Port Vale,Cheltenham,1.67,3.75,5.5,1.98,1.88,1.91,1.91,2.1,1.3747727,0.586,0.5,0.92195445,2.087,0.5988024,0.26666668,0.18181819,0.5050505,0.5319149,0.51543146,1.6,2.297,1,0.5637
34,ENGLAND - CHAMPIONSHIP,28/10/2023,11:00,Hull,Preston,2.0,3.5,3.8,2.08,1.73,1.83,1.83,1.5,1.024695,0.958,1.1,1.3,0.818,0.5,0.2857143,0.2631579,0.48076922,0.5780347,0.3052703,0.4,2.325,1,0.8
35,ENGLAND - LEAGUE TWO,28/10/2023,11:00,Gillingham,Newport,1.85,3.6,4.2,2.0,1.85,1.83,1.83,2.0,1.264911,0.945,1.0,1.3416408,0.956,0.5405405,0.2777778,0.23809524,0.5,0.5405405,0.38110706,1.0,2.607,1,0.8712
