Nº,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A
1,BULGARIA - PARVA LIGA,02/12/2023,07:30,Hebar,CSKA 1948 Sofia,4.5,3.5,1.83
2,SERBIA - PRVA LIGA,02/12/2023,09:00,Radnicki Beograd,OFK Beograd,4.65,3.75,1.6
3,BULGARIA - PARVA LIGA,02/12/2023,10:00,Etar,Cherno More,10.0,4.2,1.4
4,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,02/12/2023,12:00,Al Akhdoud,Al Ettifaq,4.0,3.6,1.75
5,BAHRAIN - PREMIER LEAGUE,02/12/2023,13:00,Al-Hala,East Riffa,3.9,3.6,1.83
6,BELGIUM - CHALLENGER PRO LEAGUE,02/12/2023,16:00,Anderlecht U23,Beveren,4.0,3.75,1.75
7,ANDORRA - PRIMERA DIVISIÓ,02/12/2023,16:30,Atletic America,Inter Escaldes,41.0,21.0,1.03
