,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A
1,INDIA - I-LEAGUE,30/10/2023,05:30,Delhi FC,TRAU FC,,,
2,IRAQ - SUPER LEAGUE,30/10/2023,08:30,Al-Qassim,Erbil,,,
3,ROMANIA - LIGA 2,30/10/2023,10:30,CSM Slatina,Unirea Slobozia,3.5,3.05,2.15
4,BAHRAIN - PREMIER LEAGUE,30/10/2023,13:00,Al-Ahli Manama,Busaiteen,2.02,3.15,3.75
5,SENEGAL - LIGUE 1,30/10/2023,13:30,Sonacos,Dakar SC,2.6,2.57,2.95
6,POLAND - DIVISION 1,30/10/2023,14:00,Pruszkow,Legnica,3.3,3.3,2.05
7,IVORY COAST - LIGUE 1,30/10/2023,15:00,Mouna,Academie de FAD,,,
8,ITALY - SERIE C,30/10/2023,16:45,Sestri Levante,Rimini,2.25,3.15,3.15
9,JAMAICA - PREMIER LEAGUE,30/10/2023,21:30,Waterhouse,Montego Bay,1.65,3.45,5.1
