,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
1,26/05/2024,07:00,CHINA - SUPER LEAGUE,Shenzhen Xinpengcheng,Shanghai Shenhua,8.5,4.75,1.33,1.6,1.91,1.91,1.03,1.29,1.18,4.33,1.2
2,26/05/2024,08:00,THAILAND - THAI LEAGUE 1,Chiangrai Utd,Muang Thong Utd,3.45,3.5,1.98,1.7,1.6,2.2,1.04,1.36,1.23,4.45,1.17
3,26/05/2024,08:30,BELGIUM - JUPILER PRO LEAGUE,Kortrijk,Lommel SK,1.85,3.5,3.5,1.8,1.67,2.1,1.04,1.36,1.25,5.5,1.14
4,26/05/2024,10:00,ARMENIA - PREMIER LEAGUE,Alashkert,Ararat-Armenia,4.45,3.4,1.7,1.98,1.94,1.82,1.03,1.42,1.33,6.95,1.05
5,26/05/2024,12:30,FINLAND - YKKONEN,JJK Jyvaskyla,Jazz Pori,2.05,3.75,2.8,1.57,1.53,2.38,1.03,1.29,1.17,4.33,1.2
6,26/05/2024,12:30,FINLAND - VEIKKAUSLIIGA,KuPS,Ekenas,1.25,5.5,8.5,1.73,2.25,1.57,1.03,1.33,1.22,5.5,1.14
7,26/05/2024,12:30,AZERBAIJAN - PREMIER LEAGUE,Araz,Qarabag,9.75,5.6,1.24,1.47,1.98,1.65,1.01,1.22,1.12,3.3,1.24
8,26/05/2024,13:30,SPAIN - LALIGA2,FC Cartagena SAD,Huesca,3.75,3.0,2.15,2.7,2.25,1.57,1.13,1.62,1.53,13.0,1.04
9,26/05/2024,15:00,ARGENTINA - PRIMERA NACIONAL,Deportivo Madryn,Atletico Atlanta,2.2,2.9,3.75,2.7,2.2,1.62,1.11,1.57,1.53,13.0,1.04
10,26/05/2024,15:30,ARGENTINA - PRIMERA NACIONAL,Almagro,CA Mitre,2.5,3.0,3.1,3.1,2.38,1.53,1.13,1.67,1.62,15.0,1.03
11,26/05/2024,16:00,ARGENTINA - PRIMERA NACIONAL,Patronato,Arsenal Sarandi,2.3,2.8,3.8,3.1,2.38,1.53,1.17,1.67,1.62,15.0,1.03
12,26/05/2024,16:00,ARGENTINA - PRIMERA NACIONAL,Gimnasia Jujuy,Talleres (R.E),1.9,3.1,4.75,2.7,2.38,1.53,1.13,1.62,1.53,13.0,1.04
13,26/05/2024,18:30,BRAZIL - SERIE B,Ceara,Chapecoense-SC,1.62,3.6,5.75,2.1,2.1,1.67,1.06,1.44,1.36,8.0,1.08
