,Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_CS_0x1_Lay,IDMercado_Correct_Score
1,2026-02-12,15:00:00,FRANCE - NATIONAL,Quevilly Rouen,Concarneau,3.7,2.4,2.98,7.2,1.253703
2,2026-02-12,17:00:00,ENGLAND - PREMIER LEAGUE,Brentford,Arsenal,5.6,1.72,4.1,8.4,1.25344
3,2026-02-12,19:00:00,BRAZIL - SERIE A,Athletico-PR,Santos,2.26,3.7,3.35,12.5,1.253382
4,2026-02-12,19:30:00,BRAZIL - SERIE A,Fluminense,Botafogo FR,2.08,4.4,3.3,13.5,1.2538594
5,2026-02-12,20:00:00,BRAZIL - SERIE A,Corinthians,Red Bull Bragantino,2.12,4.2,3.25,13.5,1.2533851
6,2026-02-12,21:30:00,BRAZIL - SERIE A,Internacional,Palmeiras,3.3,2.46,3.3,10.0,1.2535796
