Nº,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
1,10/08/2023,12:00,UZBEKISTAN - SUPER LEAGUE,Nasaf Qarshi,Buxoro,1.29,4.8,11.9,1.94,2.7,1.44,1.04,1.4,1.3,5.5,1.11
2,10/08/2023,12:30,FINLAND - YKKONEN,TPS,JJK Jyvaskyla,1.18,6.0,10.0,1.4,1.91,1.8,1.02,1.22,1.13,3.4,1.3
3,10/08/2023,19:00,SOUTH AMERICA - COPA SUDAMERICANA,Sao Paulo (Bra),San Lorenzo (Arg),1.55,4.0,5.5,2.1,2.1,1.67,1.07,1.44,1.36,8.0,1.08
4,10/08/2023,21:00,SOUTH AMERICA - COPA LIBERTADORES,Racing Club (Arg),Atl. Nacional (Col),1.55,3.8,6.0,2.08,2.05,1.7,1.06,1.44,1.3,8.0,1.08
5,10/08/2023,21:00,SOUTH AMERICA - COPA SUDAMERICANA,Bragantino (Bra),America MG (Bra),1.53,4.33,5.5,1.73,1.83,1.83,1.04,1.33,1.22,5.5,1.14
