,Entrada,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,N1,N2,N3
1,BTTS Sim,15/04/2024,14:00,NORWAY - OBOS-LIGAEN,Asane,Sogndal,2.2,3.6,2.8,1.6,2.3,1.53,2.38,D,H,A
2,BTTS Sim,15/04/2024,14:00,NORWAY - OBOS-LIGAEN,Aalesunds,Lyn,1.65,4.0,4.33,1.62,2.25,1.62,2.2,D,H,A
3,OVER2_5,15/04/2024,14:30,ROMANIA - LIGA 1,Rapid Bucharest,ACS Sepsi OSK,1.8,3.3,4.2,1.95,1.9,1.8,1.91,A,D,H
