,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Media_Ptos_H,DesvPad_Ptos_H,CV_VG_H,Media_Ptos_A,DesvPad_Ptos_A,CV_VG_A,p_H,p_D,p_A,p_Over,p_Under,CV_HDA,coeficiente_pontos,cv_pontos,prediction_label,prediction_score
1,MEXICO - LIGA MX,17/05/2024,00:00,Monterrey,Cruz Azul,2.05,3.4,3.7,1.98,1.88,1.75,2.0,1.9,1.1357816,0.817,1.4,1.356466,1.246,0.4878049,0.29411766,0.27027026,0.5050505,0.5319149,0.27774462,0.5,2.492,1,0.839
2,CHINA - SUPER LEAGUE,17/05/2024,08:35,Henan Songshan Longmen,Wuhan Three Towns,2.2,3.4,3.1,1.8,2.0,1.62,2.2,2.1,1.1357816,0.91,1.4,1.356466,0.427,0.45454547,0.29411766,0.32258064,0.5555556,0.5,0.19572671,0.7,2.492,1,0.9387
3,FINLAND - VEIKKAUSLIIGA,17/05/2024,12:00,AC Oulu,Mariehamn,1.85,3.4,3.6,2.03,1.83,1.8,1.95,1.5,1.2845232,0.542,0.9,1.1357816,0.61,0.5405405,0.29411766,0.2777778,0.49261084,0.5464481,0.32415742,0.6,2.42,1,0.5074
4,FINLAND - VEIKKAUSLIIGA,17/05/2024,13:00,SJK,Inter Turku,2.2,3.4,2.75,1.75,2.05,1.62,2.2,1.0,1.3416408,0.714,1.1,1.3,0.96,0.45454547,0.29411766,0.36363637,0.5714286,0.4878049,0.17716852,-0.1,2.642,1,0.5074
5,CROATIA - HNL,17/05/2024,13:00,Istra 1961,Varazdin,2.0,3.2,3.7,2.15,1.67,1.91,1.8,1.7,1.3453624,1.1,1.3,1.4177446,0.953,0.5,0.3125,0.27027026,0.4651163,0.5988024,0.27662858,0.4,2.763,1,0.5016
6,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,17/05/2024,13:15,Damac,Al Feiha,1.7,3.7,4.33,1.7,2.1,1.73,2.0,1.6,1.4282857,1.009,1.6,1.4282857,0.562,0.5882353,0.27027026,0.23094688,0.5882353,0.47619048,0.44049564,0.0,2.857,1,0.6731
7,PORTUGAL - LIGA PORTUGAL 2,17/05/2024,14:00,Pacos Ferreira,Os Belenenses,1.65,3.7,4.2,1.73,2.08,1.73,2.0,1.7,1.3453624,0.774,0.6,0.9165151,0.776,0.6060606,0.27027026,0.23809524,0.5780347,0.48076922,0.447933,1.1,2.262,1,0.8234
8,PORTUGAL - LIGA PORTUGAL 2,17/05/2024,14:00,Benfica B,FC Porto B,2.1,3.6,2.8,1.57,2.35,1.5,2.5,1.3,1.1874342,0.89,1.5,1.2845232,0.851,0.47619048,0.2777778,0.35714287,0.6369427,0.42553192,0.22015764,-0.2,2.472,1,0.6646
9,FINLAND - VEIKKAUSLIIGA,17/05/2024,14:00,Ilves,Haka,1.83,3.4,3.7,1.93,1.93,1.75,2.0,1.0,1.0954452,0.962,0.8,1.1661904,0.965,0.5464481,0.29411766,0.27027026,0.5181347,0.5181347,0.33744976,0.2,2.262,1,0.5011
10,BULGARIA - PARVA LIGA,17/05/2024,14:15,Hebar,Beroe,1.85,3.6,4.0,2.2,1.65,2.0,1.73,1.2,1.2489996,0.954,0.6,1.2,1.658,0.5405405,0.2777778,0.25,0.45454547,0.6060606,0.3676066,0.6,2.449,1,0.5089
11,PORTUGAL - LIGA PORTUGAL,17/05/2024,14:45,Famalicao,Casa Pia,1.75,3.5,4.75,2.05,1.75,1.95,1.8,1.1,1.0440307,0.754,1.3,1.4177446,0.877,0.5714286,0.2857143,0.21052632,0.4878049,0.5714286,0.43684682,-0.2,2.462,1,0.9007
12,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,17/05/2024,15:00,Al Ettifaq,Al Akhdoud,1.44,5.0,5.25,1.65,2.2,1.83,1.83,1.1,1.0440307,1.079,0.2,0.4,1.287,0.6944444,0.2,0.1904762,0.6060606,0.45454547,0.6508133,0.9,1.444,1,0.5552
13,ARGENTINA - PRIMERA NACIONAL,17/05/2024,15:30,Gimnasia y Tiro,Temperley,2.15,3.0,3.8,3.1,1.36,2.5,1.5,2.142857,0.9897433,0.728,1.2,1.2489996,1.326,0.4651163,0.33333334,0.2631579,0.32258064,0.7352941,0.23657933,0.943,2.239,1,0.6
14,POLAND - EKSTRAKLASA,17/05/2024,15:30,Gornik Zabrze,Puszcza,1.8,3.4,4.5,2.15,1.67,2.0,1.75,2.5,1.024695,0.462,1.0,1.0954452,0.808,0.5555556,0.29411766,0.22222222,0.4651163,0.5988024,0.40086538,1.5,2.12,1,0.9188
15,SCOTLAND - PREMIERSHIP,17/05/2024,15:45,Raith,Partick Thistle,2.15,3.4,3.3,1.85,2.0,1.67,2.1,1.3,1.1874342,0.733,0.9,0.83066237,0.788,0.4651163,0.29411766,0.3030303,0.5405405,0.5,0.22195908,0.4,2.018,1,0.5016
16,IRELAND - PREMIER DIVISION,17/05/2024,15:45,Shelbourne,Waterford,1.8,3.3,4.2,2.4,1.53,2.2,1.62,2.3,1.1,0.78,1.5,1.2845232,1.039,0.5555556,0.3030303,0.23809524,0.41666666,0.6535948,0.37459582,0.8,2.385,1,0.8661
17,BELGIUM - JUPILER PRO LEAGUE,17/05/2024,15:45,St. Truiden,Leuven,2.05,3.6,3.25,1.6,2.3,1.53,2.38,2.1,1.1357816,0.898,0.8,0.8717798,1.322,0.4878049,0.2777778,0.30769232,0.625,0.4347826,0.25929296,1.3,2.008,1,0.7475
18,ENGLAND - CHAMPIONSHIP,17/05/2024,16:00,Southampton,West Brom,1.8,3.5,4.75,1.9,1.95,1.8,1.91,2.2,1.2489996,0.439,1.1,1.0440307,0.704,0.5555556,0.2857143,0.21052632,0.5263158,0.51282054,0.42253816,1.1,2.293,1,0.8
19,PERU - LIGA 1,17/05/2024,16:30,Grau,Cusco,1.75,3.5,4.5,2.08,1.73,1.91,1.8,1.2,0.9797959,0.808,0.7,1.1874342,1.376,0.5714286,0.2857143,0.22222222,0.48076922,0.5780347,0.42213824,0.5,2.167,1,0.6867
20,BRAZIL - SERIE B,17/05/2024,19:00,CRB,Vila Nova FC,1.8,3.4,4.75,2.35,1.57,2.2,1.62,2.5,1.024695,0.953,0.8,1.1661904,0.652,0.5555556,0.29411766,0.21052632,0.42553192,0.6369427,0.41585407,1.7,2.191,1,0.9096
21,ARGENTINA - LIGA PROFESIONAL,17/05/2024,20:00,Barracas Central,Sarmiento Junin,2.1,3.1,3.7,2.7,1.44,2.25,1.57,1.6,1.2,0.572,0.8,1.1661904,1.011,0.47619048,0.32258064,0.27027026,0.37037036,0.6944444,0.24524264,0.8,2.366,1,0.8325
22,BRAZIL - SERIE B,17/05/2024,21:30,Novorizontino,Coritiba,2.2,3.0,3.6,2.4,1.53,2.0,1.73,2.2,1.2489996,0.711,1.0,1.3416408,0.848,0.45454547,0.33333334,0.2777778,0.41666666,0.6535948,0.20777546,1.2,2.591,1,0.843
