,Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_CS_0x1_Lay,IDMercado_Correct_Score
1,2025-02-07,11:00:00,EGYPT - PREMIER LEAGUE,Haras El Hodood,Enppi,3.75,2.76,2.62,1000.0,1.2390337
2,2025-02-07,11:00:00,SERBIA - SUPER LIGA,Tekstilac Odzaci,Cukaricki,6.0,1.79,3.35,29.0,1.239186
3,2025-02-07,11:00:00,EGYPT - PREMIER LEAGUE,Smouha,Pyramids,4.1,2.18,3.1,7.6,1.2392274
4,2025-02-07,14:00:00,EGYPT - PREMIER LEAGUE,Zamalek,El Ismaily,1.55,7.8,4.1,28.0,1.2392275
5,2025-02-07,14:00:00,TURKEY - SUPER LIG,Samsunspor,Hatayspor,1.52,6.8,4.8,27.0,1.2390418
6,2025-02-07,14:00:00,EGYPT - PREMIER LEAGUE,El Gaish,El Gouna,1.89,6.0,3.05,14.5,1.2390819
7,2025-02-07,14:30:00,GERMANY - 2. BUNDESLIGA,Greuther Furth,Regensburg,1.95,4.5,3.65,17.5,1.2390761
8,2025-02-07,15:00:00,FRANCE - LIGUE 1,Nantes,Brest,2.5,3.3,3.3,11.0,1.2387835
9,2025-02-07,15:30:00,SWITZERLAND - CHALLENGE LEAGUE,Stade Nyonnais,Schaffhausen,2.52,2.88,3.55,16.0,1.239178
10,2025-02-07,15:30:00,FRANCE - NATIONAL,Chateauroux,Valenciennes,3.1,2.62,2.9,27.0,1.2389941
11,2025-02-07,15:30:00,FRANCE - NATIONAL,Sochaux,Gobelins F.C.,2.0,4.2,3.2,42.0,1.2389978
12,2025-02-07,15:30:00,FRANCE - NATIONAL,Concarneau,Orleans,2.94,2.6,2.9,32.0,1.2389939
13,2025-02-07,15:30:00,FRANCE - NATIONAL,Bourg-en-Bresse,Quevilly Rouen,2.88,2.84,2.86,10.5,1.2390461
14,2025-02-07,15:30:00,FRANCE - NATIONAL,Rouen,Nimes,1.97,4.3,3.15,15.5,1.238994
15,2025-02-07,16:00:00,HUNGARY - OTP BANK LIGA,MTK Budapest,Debrecen,2.02,3.85,3.65,55.0,1.2391009
16,2025-02-07,16:00:00,FRANCE - LIGUE 2,Rodez,Bastia,2.6,3.0,3.35,28.0,1.2389911
17,2025-02-07,16:00:00,BELGIUM - CHALLENGER PRO LEAGUE,Lommel SK,Club Brugge KV U23,2.1,3.3,3.75,46.0,1.2390479
18,2025-02-07,16:00:00,FRANCE - LIGUE 2,Laval,Annecy,2.04,4.3,3.4,15.5,1.238991
19,2025-02-07,16:00:00,FRANCE - LIGUE 2,Paris FC,Pau FC,1.68,5.6,4.2,21.0,1.2390492
20,2025-02-07,16:00:00,FRANCE - LIGUE 2,Grenoble,Red Star,2.42,3.3,3.35,12.5,1.2390321
21,2025-02-07,16:15:00,SWITZERLAND - CHALLENGE LEAGUE,Etoile Carouge,Xamax,1.94,4.0,3.85,60.0,1.2389942
22,2025-02-07,16:15:00,SWITZERLAND - CHALLENGE LEAGUE,Lausanne Ouchy,Aarau,2.48,2.82,3.6,17.0,1.239178
23,2025-02-07,16:30:00,GERMANY - BUNDESLIGA,Bayern Munich,Werder Bremen,1.12,25.0,14.0,140.0,1.238772
24,2025-02-07,16:45:00,ITALY - SERIE A,Como,Juventus,4.1,2.1,3.5,9.2,1.2387686
25,2025-02-07,16:45:00,ENGLAND - LEAGUE ONE,Mansfield,Northampton,1.85,4.9,3.75,25.0,1.2390416
26,2025-02-07,17:00:00,SPAIN - LALIGA,Rayo Vallecano,Valladolid,1.52,8.2,4.4,23.0,1.2387768
27,2025-02-07,17:00:00,PERU - LIGA 1,Sport Huancayo,Alianza Atl.,1.51,8.0,4.0,70.0,1.2388109
28,2025-02-07,17:05:00,FRANCE - LIGUE 1,PSG,Monaco,1.43,7.4,5.9,46.0,1.2387837
29,2025-02-07,17:15:00,PORTUGAL - LIGA PORTUGAL,FC Porto,Sporting CP,2.96,2.74,3.3,9.4,1.2391441
30,2025-02-07,19:00:00,URUGUAY - PRIMERA DIVISION,Cerro Largo,Progreso,2.46,3.9,2.78,32.0,1.239135
31,2025-02-07,20:00:00,VENEZUELA - LIGA FUTVE,Portuguesa,Zamora,2.26,3.6,2.9,30.0,1.2392523
