,Date,Time,League,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_BTTS_Yes,Odd_BTTS_No
1,09/10/2024,15:00,GHANA - PREMIER LEAGUE,Medeama,Samartex,2.05,2.87,3.7,2.54,2.21,1.63
2,09/10/2024,20:00,BRAZIL - SERIE B,Botafogo SP,Guarani,2.35,2.8,3.6,3.4,2.5,1.5
