,Entrada,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,N1,N2,N3
1,AI_LAY_AWAY_RETORNOS,09/12/2023,03:30,AUSTRALIA - A-LEAGUE,Wellington Phoenix,Newcastle Jets,1.83,4.0,3.8,1.57,2.35,1.53,2.38,H,D,H
2,AI_LAY_AWAY_RETORNOS,09/12/2023,05:45,AUSTRALIA - A-LEAGUE,Sydney FC,Macarthur FC,1.73,4.33,4.0,1.44,2.7,1.53,2.38,H,D,H
3,AI_LAY_AWAY_RETORNOS,09/12/2023,08:00,PORTUGAL - LIGA PORTUGAL 2,Pacos Ferreira,Penafiel,1.7,3.5,5.25,2.15,1.67,2.1,1.67,H,D,A
4,AI_LAY_AWAY_RETORNOS,09/12/2023,10:00,BULGARIA - PARVA LIGA,Cherno More,Slavia Sofia,1.73,3.4,5.5,2.4,1.53,2.25,1.57,A,H,A
5,AI_LAY_AWAY_RETORNOS,09/12/2023,11:00,POLAND - DIVISION 1,Wisla Plock,Podbeskidzie,1.91,3.75,3.75,1.73,2.08,1.62,2.2,H,D,D
6,AI_LAY_AWAY_RETORNOS,09/12/2023,12:00,ENGLAND - LEAGUE ONE,Bristol Rovers,Cheltenham,1.6,3.8,5.75,1.83,2.03,1.91,1.91,H,A,H
7,AI_LAY_AWAY_RETORNOS,09/12/2023,12:00,SCOTLAND - PREMIERSHIP,St Mirren,Ross Co,2.15,3.3,3.5,2.4,1.53,2.0,1.75,A,H,D
8,AI_LAY_AWAY_RETORNOS,09/12/2023,12:00,ENGLAND - LEAGUE ONE,Wycombe,Shrewsbury,1.95,3.5,4.0,2.1,1.7,1.95,1.8,H,A,H
9,AI_LAY_AWAY_RETORNOS,09/12/2023,12:00,ENGLAND - LEAGUE ONE,Peterborough,Oxford Utd,1.83,3.75,4.2,1.83,2.03,1.75,2.0,H,A,H
10,AI_LAY_AWAY_RETORNOS,09/12/2023,12:00,ENGLAND - LEAGUE ONE,Charlton,Cambridge Utd,1.62,3.75,5.5,1.85,2.0,1.8,1.95,H,A,H
11,AI_LAY_AWAY_RETORNOS,09/12/2023,12:00,ENGLAND - PREMIER LEAGUE,Brighton,Burnley,1.5,4.75,6.0,1.57,2.35,1.7,2.05,A,H,A
12,AI_LAY_AWAY_RETORNOS,09/12/2023,12:00,ENGLAND - PREMIER LEAGUE,Man Utd,Bournemouth,1.53,4.33,5.75,1.53,2.4,1.67,2.1,A,H,A
13,AI_LAY_AWAY_RETORNOS,09/12/2023,12:00,ENGLAND - PREMIER LEAGUE,Wolves,Nottm Forest,1.85,3.6,4.33,2.06,1.84,1.91,1.91,A,H,A
14,AI_LAY_AWAY_RETORNOS,09/12/2023,12:00,SCOTLAND - LEAGUE ONE,Montrose,Queen of South,1.95,3.6,3.6,1.65,2.2,1.57,2.25,H,D,H
15,AI_LAY_AWAY_RETORNOS,09/12/2023,12:00,SCOTLAND - LEAGUE TWO,Dumbarton,Stenhousemuir,2.1,3.75,2.8,1.88,1.98,1.73,2.0,D,H,A
16,AI_LAY_AWAY_RETORNOS,09/12/2023,12:00,SCOTLAND - LEAGUE TWO,East Fife,Elgin City,1.73,3.4,4.33,1.8,2.0,1.73,2.0,D,H,A
17,AI_LAY_AWAY_RETORNOS,09/12/2023,12:00,SCOTLAND - LEAGUE TWO,Spartans,Forfar Athletic,1.91,3.5,3.4,1.85,2.0,1.73,2.0,D,H,A
18,AI_LAY_AWAY_RETORNOS,09/12/2023,12:30,PORTUGAL - LIGA PORTUGAL 2,Leixoes,Feirense,2.0,3.4,3.6,1.98,1.88,1.8,1.91,H,D,A
19,AI_LAY_AWAY_RETORNOS,09/12/2023,13:30,POLAND - DIVISION 1,Lechia Gdansk,Chrobry Glogow,1.53,4.33,5.5,1.73,2.08,1.83,1.83,H,D,D
20,AI_LAY_AWAY_RETORNOS,09/12/2023,14:00,SWITZERLAND - SUPER LEAGUE,Basel,Grasshoppers,2.15,3.6,3.25,1.67,2.15,1.62,2.2,A,D,H
21,AI_LAY_AWAY_RETORNOS,09/12/2023,14:00,SWITZERLAND - SUPER LEAGUE,Young Boys,St. Gallen,2.0,3.8,3.4,1.48,2.6,1.44,2.63,A,D,H
22,AI_LAY_AWAY_RETORNOS,09/12/2023,14:15,BELGIUM - JUPILER PRO LEAGUE,St. Truiden,Leuven,1.85,3.75,4.0,1.67,2.15,1.62,2.2,A,H,H
23,AI_LAY_AWAY_RETORNOS,09/12/2023,14:30,SPAIN - LALIGA2,Sporting Gijon,Levante,1.95,3.5,4.0,2.1,1.7,1.91,1.8,H,H,H
24,AI_LAY_AWAY_RETORNOS,09/12/2023,15:00,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Wehda,Al Akhdoud,1.75,3.5,4.33,1.75,2.05,1.73,2.0,H,D,A
25,AI_LAY_AWAY_RETORNOS,09/12/2023,15:45,ROMANIA - LIGA 1,Rapid Bucharest,FC Voluntari,1.67,3.6,5.25,2.0,1.85,1.83,1.83,A,H,D
26,AI_LAY_AWAY_RETORNOS,09/12/2023,17:00,SPAIN - LALIGA2,Burgos,Mirandes,2.1,3.25,3.75,2.35,1.57,2.0,1.73,H,H,H
