,Entrada,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,N1,N2,N3
1,AI_LAY_AWAY_RETORNOS,05/05/2024,07:00,CHINA - SUPER LEAGUE,Shanghai Shenhua,Zhejiang Greentown,1.5,4.33,6.0,1.57,2.35,1.7,2.05,D,H,D
2,AI_LAY_AWAY_RETORNOS,05/05/2024,07:40,POLAND - DIVISION 1,Termalica B-B.,Polonia Warszawa,1.91,3.6,3.2,1.73,2.08,1.67,2.1,A,D,H
3,AI_LAY_AWAY_RETORNOS,05/05/2024,08:35,CHINA - SUPER LEAGUE,Wuhan Three Towns,Qingdao Jonoon,1.7,3.8,4.75,1.8,2.0,1.75,2.0,D,H,D
4,AI_LAY_AWAY_RETORNOS,05/05/2024,08:35,CHINA - SUPER LEAGUE,Beijing Guoan,Chengdu Rongcheng,2.2,3.3,3.3,1.85,2.0,1.67,2.1,D,H,D
5,AI_LAY_AWAY_RETORNOS,05/05/2024,09:30,ROMANIA - LIGA 1,ACS Petrolul 52,Otelul,2.05,3.1,4.0,2.5,1.5,2.2,1.62,H,H,D
6,AI_LAY_AWAY_RETORNOS,05/05/2024,10:00,POLAND - DIVISION 1,Wisla Plock,Motor Lublin,2.05,3.25,3.1,1.88,1.98,1.67,2.1,A,D,H
7,AI_LAY_AWAY_RETORNOS,05/05/2024,10:00,ENGLAND - PREMIER LEAGUE,Chelsea,West Ham,1.6,4.5,4.75,1.36,3.2,1.44,2.63,H,D,D
8,AI_LAY_AWAY_RETORNOS,05/05/2024,11:30,SWEDEN - ALLSVENSKAN,AIK,Norrkoping,1.7,3.75,5.0,1.83,2.03,1.75,2.0,H,A,H
9,AI_LAY_AWAY_RETORNOS,05/05/2024,12:30,ENGLAND - PREMIER LEAGUE,Liverpool,Tottenham,1.44,5.75,5.5,1.25,4.0,1.4,2.75,H,D,D
10,AI_LAY_AWAY_RETORNOS,05/05/2024,13:00,POLAND - DIVISION 1,Pruszkow,Chrobry Glogow,1.83,3.25,3.8,2.05,1.75,1.83,1.83,A,D,H
11,AI_LAY_AWAY_RETORNOS,05/05/2024,13:30,BELGIUM - JUPILER PRO LEAGUE,Royale Union SG,Anderlecht,1.73,3.8,4.5,1.73,2.08,1.75,2.0,A,D,H
12,AI_LAY_AWAY_RETORNOS,05/05/2024,14:15,BELGIUM - JUPILER PRO LEAGUE,Kortrijk,Eupen,1.95,3.4,3.8,1.85,2.0,1.75,2.0,A,D,H
13,AI_LAY_AWAY_RETORNOS,05/05/2024,15:30,ARGENTINA - PRIMERA NACIONAL,Chacarita,Tristan Suarez,1.67,3.4,6.0,2.35,1.57,2.25,1.57,D,H,D
14,AI_LAY_AWAY_RETORNOS,05/05/2024,16:00,ARGENTINA - PRIMERA NACIONAL,Gimnasia y Tiro,Nueva Chicago,2.15,2.88,4.2,3.1,1.36,2.5,1.5,D,H,D
15,AI_LAY_AWAY_RETORNOS,05/05/2024,16:00,BOLIVIA - DIVISION PROFESIONAL,SA Bulo Bulo,Universitario de Vinto,1.55,3.8,5.0,1.85,1.95,1.91,1.8,A,H,A
16,AI_LAY_AWAY_RETORNOS,05/05/2024,16:00,CHILE - PRIMERA DIVISION,Universidad de Chile,Deportes Iquique,1.83,3.6,4.2,1.83,2.03,1.73,2.0,H,A,D
17,AI_LAY_AWAY_RETORNOS,05/05/2024,17:00,ARGENTINA - PRIMERA NACIONAL,Ferro Carril Oeste,Gimnasia Jujuy,1.91,3.3,4.2,2.25,1.62,1.91,1.8,D,H,D
18,AI_LAY_AWAY_RETORNOS,05/05/2024,19:15,COLOMBIA - PRIMERA A,Santa Fe,Tolima,2.0,3.3,4.0,2.25,1.62,2.0,1.73,H,D,D
19,AI_LAY_AWAY_RETORNOS,05/05/2024,21:00,ARGENTINA - PRIMERA NACIONAL,Quilmes,Alvarado,1.73,3.5,5.0,2.35,1.57,2.2,1.62,D,H,D
20,AI_LAY_AWAY_RETORNOS,05/05/2024,22:00,MEXICO - LIGA MX,Pachuca,Necaxa,1.65,4.0,4.75,1.6,2.3,1.62,2.2,A,H,D
