,Date,Time,League,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_BTTS_Yes,Odd_BTTS_No
1,30/09/2024,08:15,MONGOLIA - PREMIER LEAGUE,Deren,Khoromkhon,1.57,4.0,4.4,1.52,1.54,2.41
2,30/09/2024,09:00,INDONESIA - LIGA 1,Borneo,Persita,1.52,3.85,5.9,1.85,1.88,1.72
3,30/09/2024,14:00,POLAND - DIVISION 1,LKS Lodz,Wisla Plock,2.15,3.4,3.1,1.83,1.62,2.2
4,30/09/2024,15:00,NETHERLANDS - EERSTE DIVISIE,Jong Ajax,Dordrecht,2.4,3.8,2.6,1.4,1.36,3.0
5,30/09/2024,16:15,ICELAND - BESTA DEILD KARLA,Stjarnan,Akranes,1.9,3.9,3.4,1.4,1.39,2.77
