,Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_CS_0x1_Lay,IDMercado_Correct_Score
1,2026-07-16,14:00:00,NORWAY - ELITESERIEN,Valerenga,Aalesund,1.75,4.6,4.4,26.0,1.2600058
2,2026-07-16,16:00:00,BOLIVIA - DIVISION PROFESIONAL,Academia de Balompie Bo,Club Independiente Petr,1.93,3.75,4.0,22.0,1.2600359
3,2026-07-16,19:30:00,BRAZIL - SERIE A,Vitoria,Vasco,2.44,3.25,3.45,12.5,1.25942
4,2026-07-16,19:30:00,BRAZIL - SERIE A,Botafogo FR,Santos,2.16,3.7,3.65,14.0,1.2594224
5,2026-07-16,20:00:00,BRAZIL - SERIE B,CRB,Nautico,2.04,4.2,3.45,19.0,1.2599951
