,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Media_Ptos_H,DesvPad_Ptos_H,CV_VG_H,Media_Ptos_A,DesvPad_Ptos_A,CV_VG_A,p_H,p_D,p_A,p_Over,p_Under,CV_HDA,coeficiente_pontos,cv_pontos,prediction_label,prediction_score
1,MEXICO - LIGA MX,16/09/2023,00:00,Club Tijuana,Toluca,2.55,3.8,2.45,1.65,2.2,1.57,2.25,1.4,1.1135529,0.759,1.4,1.356466,0.834,0.39215687,0.2631579,0.40816328,0.6060606,0.45454547,0.18311574,0.0,2.47,1,0.5912
2,SOUTH KOREA - K LEAGUE 1,16/09/2023,02:00,Jeonbuk,Gangwon,1.6,3.8,5.5,2.0,1.85,1.91,1.8,2.8,0.6,0.541,0.7,0.45825756,1.249,0.625,0.2631579,0.18181819,0.5,0.5405405,0.5400955,2.1,1.058,1,0.6357
3,SOUTH KOREA - K LEAGUE 2,16/09/2023,04:00,Seoul E-Land,Cheonan City,1.8,3.6,4.0,2.08,1.73,1.91,1.8,1.0,1.3416408,0.767,0.2,0.4,0.77,0.5555556,0.2777778,0.25,0.48076922,0.5780347,0.38204268,0.8,1.742,1,0.5131
4,SOUTH KOREA - K LEAGUE 1,16/09/2023,04:30,Pohang,Suwon FC,1.5,4.33,6.5,1.57,2.35,1.67,2.1,1.9,1.3747727,0.743,0.6,1.2,0.864,0.6666667,0.23094688,0.15384616,0.6369427,0.42553192,0.6441843,1.3,2.575,1,0.6351
5,CHINA - SUPER LEAGUE,16/09/2023,06:30,Henan Songshan Longmen,Shanghai Shenhua,2.38,3.25,3.1,2.2,1.65,1.95,1.8,1.6,1.2,0.792,1.7,1.3453624,0.694,0.42016807,0.30769232,0.32258064,0.45454547,0.6060606,0.14246601,-0.1,2.545,1,0.911
6,SOUTH KOREA - K LEAGUE 2,16/09/2023,06:30,Busan,Seongnam,1.8,3.6,4.0,2.1,1.7,2.0,1.73,1.6,1.2,1.064,1.5,1.2845232,0.95,0.5555556,0.2777778,0.25,0.47619048,0.5882353,0.38204268,0.1,2.485,1,0.5047
7,PORTUGAL - LIGA PORTUGAL 2,16/09/2023,07:00,FC Porto B,Maritimo,2.75,3.0,2.38,2.05,1.8,1.73,2.0,1.6,1.2,0.696,1.3,1.4177446,0.47,0.36363637,0.33333334,0.42016807,0.4878049,0.5555556,0.09663575,0.3,2.618,1,0.7603
8,SOUTH KOREA - K LEAGUE 1,16/09/2023,07:00,Ulsan Hyundai,Daejeon,1.55,4.2,5.5,1.62,2.25,1.67,2.1,2.1,1.3747727,0.358,0.5,0.5,1.971,0.6451613,0.23809524,0.18181819,0.61728394,0.44444445,0.5814799,1.6,1.875,1,0.7373
9,SWEDEN - SUPERETTAN,16/09/2023,08:00,AFC Eskilstuna,Orgryte,2.38,3.25,3.0,1.85,2.0,1.62,2.2,1.6,1.2,0.827,1.1,1.3,0.986,0.42016807,0.30769232,0.33333334,0.5405405,0.5,0.13606395,0.5,2.5,1,0.5058
10,FINLAND - YKKONEN,16/09/2023,08:00,Mikkeli,SJK Akatemia,1.85,3.6,3.6,1.57,2.35,1.53,2.38,2.1,1.1357816,1.074,1.1,1.3,0.692,0.5405405,0.2777778,0.2777778,0.6369427,0.42553192,0.3390238,1.0,2.436,1,0.5108
