,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Media_Ptos_H,DesvPad_Ptos_H,CV_VG_H,Media_Ptos_A,DesvPad_Ptos_A,CV_VG_A,p_H,p_D,p_A,p_Over,p_Under,CV_HDA,coeficiente_pontos,cv_pontos,prediction_label,prediction_score
1,MEXICO - LIGA MX,27/08/2023,00:05,Santos Laguna,Guadalajara Chivas,2.38,3.6,2.75,1.83,2.03,1.67,2.1,1.1,1.3,1.103,1.8,1.2489996,0.768,0.42016807,0.2777778,0.36363637,0.5464481,0.49261084,0.16543269,-0.7,2.549,1,0.8882
2,PORTUGAL - LIGA PORTUGAL 2,27/08/2023,07:00,Oliveirense,Penafiel,2.25,3.3,2.75,2.0,1.8,1.8,1.91,1.5,1.2845232,0.608,0.8,1.1661904,0.566,0.44444445,0.3030303,0.36363637,0.5,0.5555556,0.15640591,0.7,2.451,1,0.6868
3,PORTUGAL - LIGA PORTUGAL 2,27/08/2023,07:00,FC Porto B,Leiria,2.3,3.2,2.7,2.0,1.85,1.73,2.0,1.6,1.2,0.709,2.3333333,0.94280905,0.723,0.4347826,0.3125,0.37037036,0.5,0.5405405,0.13406345,-0.733,2.143,1,0.583
4,SOUTH KOREA - K LEAGUE 2,27/08/2023,07:00,Anyang,Jeonnam,1.83,3.6,3.5,1.8,2.0,1.73,2.0,1.7,1.3453624,0.652,1.0,1.3416408,0.679,0.5464481,0.2777778,0.2857143,0.5555556,0.5,0.3373798,0.7,2.687,1,0.5146
5,SOUTH KOREA - K LEAGUE 2,27/08/2023,07:30,Cheonan City,Cheongju,2.88,3.1,2.38,2.15,1.67,1.83,1.83,0.6,0.9165151,1.2,1.1,1.0440307,0.955,0.3472222,0.32258064,0.42016807,0.4651163,0.5988024,0.11404387,-0.5,1.961,1,0.5063
6,POLAND - DIVISION 1,27/08/2023,07:40,Wisla,Arka Gdynia,1.85,3.6,3.3,1.7,2.1,1.67,2.1,2.2,1.2489996,0.529,1.5,1.2845232,0.493,0.5405405,0.2777778,0.3030303,0.5882353,0.47619048,0.31666857,0.7,2.534,1,0.9197
7,SWEDEN - SUPERETTAN,27/08/2023,08:00,Brage,Utsikten,3.0,3.3,2.2,1.93,1.93,1.7,2.05,1.7,1.3453624,0.837,1.8,1.2489996,0.753,0.33333334,0.3030303,0.45454547,0.5181347,0.5181347,0.18002057,-0.1,2.594,1,0.5043
8,BELGIUM - CHALLENGER PRO LEAGUE,27/08/2023,08:30,Dender,Lierse K.,2.05,3.4,3.2,1.67,2.15,1.57,2.25,1.6,1.4282857,0.808,1.4,1.356466,0.646,0.4878049,0.29411766,0.3125,0.5988024,0.4651163,0.2392918,0.2,2.785,1,0.5069
9,CHINA - SUPER LEAGUE,27/08/2023,08:35,Wuhan Three Towns,Nantong Zhiyun,1.44,4.75,6.5,1.65,2.2,1.95,1.8,1.7,1.1,1.032,0.6,0.48989794,0.733,0.6944444,0.21052632,0.15384616,0.6060606,0.45454547,0.687334,1.1,1.59,1,0.9541
10,SWEDEN - ALLSVENSKAN,27/08/2023,10:00,Brommapojkarna,Kalmar,2.15,3.4,3.5,1.93,1.93,1.7,2.05,1.3,1.4177446,0.912,0.9,1.1357816,1.036,0.4651163,0.29411766,0.2857143,0.5181347,0.5181347,0.23731734,0.4,2.554,1,0.7046
11,SWEDEN - ALLSVENSKAN,27/08/2023,10:00,Varnamo,Halmstad,1.95,3.6,3.75,2.0,1.85,1.8,1.95,1.0,1.3416408,0.67,1.3,1.4177446,0.899,0.51282054,0.2777778,0.26666668,0.5,0.5405405,0.3220852,-0.3,2.759,1,0.6907
12,SWEDEN - ALLSVENSKAN,27/08/2023,10:00,Mjallby,Hammarby,2.88,3.2,2.6,2.25,1.62,1.95,1.8,0.9,1.1357816,1.033,0.6,0.9165151,1.154,0.3472222,0.3125,0.3846154,0.44444445,0.61728394,0.08459251,0.3,2.052,1,0.7864
13,SWEDEN - SUPERETTAN,27/08/2023,10:00,Oster,Orgryte,1.6,3.8,5.5,1.62,2.25,1.67,2.1,1.5,1.5,0.884,0.8,1.1661904,0.897,0.625,0.2631579,0.18181819,0.61728394,0.44444445,0.5400955,0.7,2.666,1,0.5081
14,POLAND - DIVISION 1,27/08/2023,10:00,S. Rzeszow,Chrobry Glogow,1.65,3.5,4.5,1.7,2.1,1.67,2.1,2.0,1.264911,0.677,0.8,1.1661904,0.714,0.6060606,0.2857143,0.22222222,0.5882353,0.47619048,0.4523972,1.2,2.431,1,0.7861
15,NORWAY - OBOS-LIGAEN,27/08/2023,10:00,Ranheim,Start,2.5,3.8,2.45,1.44,2.7,1.4,2.75,1.5,1.5,0.708,1.1,1.0440307,0.576,0.4,0.2631579,0.40816328,0.6944444,0.37037036,0.18626243,0.4,2.544,1,0.6168
16,PORTUGAL - LIGA PORTUGAL 2,27/08/2023,10:00,Santa Clara,Vilaverdense,1.55,3.5,5.5,1.98,1.88,1.91,1.8,0.8,1.1661904,1.044,2.25,1.299038,0.214,0.6451613,0.2857143,0.18181819,0.5050505,0.5319149,0.53523535,-1.45,2.465,1,0.7153
17,FINLAND - VEIKKAUSLIIGA,27/08/2023,10:00,Honka,Ilves,1.8,3.4,4.2,2.3,1.6,2.05,1.7,1.5,1.2845232,1.118,1.2,1.2489996,1.02,0.5555556,0.29411766,0.23809524,0.4347826,0.625,0.38156414,0.3,2.534,1,0.5104
18,SWEDEN - SUPERETTAN,27/08/2023,10:00,Ostersund,Trelleborg,1.85,3.6,3.6,1.88,1.98,1.75,2.0,1.8,1.2489996,0.578,1.1,1.3,0.856,0.5405405,0.2777778,0.2777778,0.5319149,0.5050505,0.3390238,0.7,2.549,1,0.5031
19,POLAND - EKSTRAKLASA,27/08/2023,10:00,Korona Kielce,Zaglebie,2.6,3.3,2.6,1.9,1.95,1.67,2.1,2.3,1.1,0.568,2.1,1.1357816,0.493,0.3846154,0.3030303,0.3846154,0.5263158,0.51282054,0.10760321,0.2,2.236,1,0.8507
20,SCOTLAND - PREMIERSHIP,27/08/2023,11:00,St. Mirren,Aberdeen,2.25,3.2,3.4,2.1,1.73,1.8,1.95,1.4,1.356466,0.857,0.9,1.3747727,1.28,0.44444445,0.3125,0.29411766,0.47619048,0.5780347,0.19110349,0.5,2.731,1,0.5175
21,BELGIUM - JUPILER PRO LEAGUE,27/08/2023,11:00,St. Truiden,Cercle Brugge KSV,3.1,3.25,2.3,1.98,1.88,1.75,2.0,1.7,1.3453624,1.104,1.5,1.2845232,0.848,0.32258064,0.30769232,0.4347826,0.5050505,0.5319149,0.15978965,0.2,2.63,1,0.6955
22,SWITZERLAND - SUPER LEAGUE,27/08/2023,11:30,Grasshoppers,Luzern,3.25,3.6,2.1,1.6,2.3,1.53,2.38,1.6,1.4282857,0.703,1.5,1.2845232,0.696,0.30769232,0.2777778,0.47619048,0.625,0.4347826,0.24680138,0.1,2.713,1,0.5024
23,SWITZERLAND - SUPER LEAGUE,27/08/2023,11:30,Lausanne,Winterthur,1.73,4.0,4.5,1.6,2.3,1.57,2.25,1.9,1.1357816,0.817,0.8,1.1661904,0.678,0.5780347,0.25,0.22222222,0.625,0.4347826,0.46155208,1.1,2.302,1,0.5123
