,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Media_Ptos_H,DesvPad_Ptos_H,CV_VG_H,Media_Ptos_A,DesvPad_Ptos_A,CV_VG_A,p_H,p_D,p_A,p_Over,p_Under,CV_HDA,coeficiente_pontos,cv_pontos,prediction_label,prediction_score
1,AUSTRALIA - A-LEAGUE,30/12/2023,03:30,Newcastle Jets,Western United,2.15,3.6,3.2,1.57,2.35,1.5,2.5,1.2,1.2489996,0.64,1.6,1.4282857,0.917,0.4651163,0.2777778,0.3125,0.6369427,0.42553192,0.23130406,-0.4,2.677,1,0.6
2,AUSTRALIA - A-LEAGUE,30/12/2023,05:45,Melbourne Victory,Adelaide United,1.7,4.5,4.2,1.44,2.7,1.44,2.63,1.6,1.2,1.01,1.6,1.2,0.523,0.5882353,0.22222222,0.23809524,0.6944444,0.37037036,0.48330402,0.0,2.4,1,1.0
3,SCOTLAND - PREMIERSHIP,30/12/2023,09:30,Celtic,Rangers,2.15,3.6,3.1,1.85,2.0,1.7,2.05,2.0,1.264911,0.855,2.3,1.1,1.144,0.4651163,0.2777778,0.32258064,0.5405405,0.5,0.22489834,-0.3,2.365,1,0.5107
4,PORTUGAL - LIGA PORTUGAL 2,30/12/2023,11:00,Pacos Ferreira,Benfica B,1.91,3.3,3.8,2.05,1.8,1.83,1.83,1.3,1.4177446,1.177,1.2,1.2489996,0.775,0.5235602,0.3030303,0.2631579,0.4878049,0.5555556,0.31526428,0.1,2.667,1,0.859
5,PORTUGAL - LIGA PORTUGAL 2,30/12/2023,11:00,Tondela,Oliveirense,1.65,3.75,5.0,1.9,1.95,1.83,1.83,1.7,1.3453624,0.779,1.6,1.4282857,0.8,0.6060606,0.26666668,0.2,0.5263158,0.51282054,0.49723935,0.1,2.774,1,0.9105
6,SCOTLAND - PREMIERSHIP,30/12/2023,12:00,Hearts,Ross County,1.7,3.8,5.0,2.05,1.75,1.95,1.8,1.5,1.2845232,0.889,0.6,0.9165151,1.209,0.5882353,0.2631579,0.2,0.4878049,0.5714286,0.48534182,0.9,2.201,1,0.5172
7,SCOTLAND - PREMIERSHIP,30/12/2023,12:00,Aberdeen,St. Mirren,1.91,3.5,4.0,2.15,1.67,1.95,1.8,1.2,1.2489996,0.798,0.8,1.1661904,1.34,0.5235602,0.2857143,0.25,0.4651163,0.5988024,0.34387174,0.4,2.415,1,0.5083
8,SCOTLAND - LEAGUE TWO,30/12/2023,12:00,Forfar Athletic,East Fife,2.15,3.1,3.1,1.98,1.88,1.73,2.0,1.0,1.0954452,0.719,0.7,0.9,1.053,0.4651163,0.32258064,0.32258064,0.5050505,0.5319149,0.18155444,0.3,1.995,1,0.5045
9,SCOTLAND - LEAGUE ONE,30/12/2023,12:00,Queen of South,Annan,1.7,3.6,4.0,1.65,2.2,1.67,2.1,0.7,1.1874342,0.628,0.6,0.9165151,0.803,0.5882353,0.2777778,0.25,0.6060606,0.45454547,0.4121412,0.1,2.104,1,1.0
10,SCOTLAND - CHAMPIONSHIP,30/12/2023,12:00,Raith,Arbroath,1.4,4.2,6.0,1.62,2.25,1.8,1.91,1.9,1.1357816,0.698,1.0,1.3416408,1.32,0.71428573,0.23809524,0.16666667,0.61728394,0.44444445,0.65163374,0.9,2.477,1,0.773
11,SCOTLAND - CHAMPIONSHIP,30/12/2023,12:00,Inverness,Morton,2.1,3.4,2.88,2.0,1.85,1.8,1.91,1.2,1.2489996,0.723,1.3,1.1874342,0.703,0.47619048,0.29411766,0.3472222,0.5,0.5405405,0.20523323,-0.1,2.436,1,0.7928
