,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A
1,GHANA - PREMIER LEAGUE,25/03/2024,12:00,Heart of Lions,Bibiani Gold Stars,1.72,3.25,4.5
2,BRAZIL - BRASILEIRO WOMEN,25/03/2024,17:00,Bragantino W,Atletico-MG W,1.65,3.7,4.2
