,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_Under45,FT_Odd_BTTS_No,mean10_gols_feitos_home_ft,mean10_gols_sofridos_home_ft,mean10_gols_feitos_away_ft,mean10_gols_sofridos_away_ft,p_H,p_D,p_A,p_Over,p_Under,p_under45,CV_HDA,coeficiente10_gols_feitos,coeficiente10_gols_sofridos,prediction_label,prediction_score
1,SPAIN - LALIGA2,11/08/2023,14:00,Amorebieta,Levante,3.25,3.3,2.2,2.3,1.6,2.0,1.06,1.73,1.6,0.8,1.0,0.9,0.30769232,0.3030303,0.45454547,0.4347826,0.625,0.943,0.1981243,0.6,-0.1,0,0.5107
2,BELGIUM - CHALLENGER PRO LEAGUE,11/08/2023,15:00,Anderlecht U23,Beerschot VA,3.0,3.4,2.05,1.62,2.25,1.53,1.18,2.38,1.5,2.1,1.2,1.9,0.33333334,0.29411766,0.4878049,0.61728394,0.44444445,0.847,0.22490515,0.3,0.2,0,0.5642
3,BOLIVIA - DIVISION PROFESIONAL,11/08/2023,16:00,Vaca Diez,Universitario de Vinto,2.2,3.4,3.3,1.83,1.98,1.67,1.13,2.1,1.667,1.222,1.4,1.1,0.45454547,0.29411766,0.3030303,0.5464481,0.5050505,0.885,0.20999172,0.267,0.122,0,0.5818
4,SPAIN - LALIGA2,11/08/2023,16:30,Valladolid,Gijon,1.8,3.5,4.5,2.2,1.65,2.0,1.07,1.73,1.3,1.7,0.9,1.2,0.5555556,0.2857143,0.22222222,0.45454547,0.6060606,0.935,0.40765673,0.4,0.5,0,0.5773
