League,Date,Time,Home,Away,Odd_H,Odd_A,Odd_D,Odd_Under05_HT,Odd_Over05_HT,Odd_Under15_HT,Odd_Over15_HT,Odd_Under25_HT,Odd_Over25_HT,Odd_Under05,Odd_Over05,Odd_Under15,Odd_Over15,Odd_Under25,Odd_Over25,Odd_Under45,Odd_Over45,Odd_BTTS_Yes,Odd_BTTS_No,Odd_CS_0x0,Odd_CS_0x1,Odd_CS_0x2,Odd_CS_0x3,Odd_CS_1x0,Odd_CS_1x1,Odd_CS_1x2,Odd_CS_1x3,Odd_CS_2x0,Odd_CS_2x1,Odd_CS_2x2,Odd_CS_2x3,Odd_CS_3x0,Odd_CS_3x1,Odd_CS_3x2,Odd_CS_3x3,Odd_CS_Goleada_H,Odd_CS_Goleada_A,Odd_CS_Goleada_D,p_H,p_D,p_A,p_Over,p_Under,p_BTTS_Y,p_BTTS_N,p_H__p_D,p_H__p_A,p_D__p_H,p_D__p_A,p_A__p_H,p_A__p_D,p_D__p_Over,p_D__p_Under,CV_HDA,CV_HD,CV_HA,CV_DA,CV_DO,H_A,A_D,H_D,H_O,A_O,O_D,O_S,Odd_Sum,HO_D,AO_D,ADJ_H,ADJ_A,CV_MO,DP_MO,CV_MO_OV,Euc_Dist_MO,Angle_MO,Euc_Dist_OV,Angle_OV,Distancia_E_Geral,DE,DE_Casa,prediction_label,prediction_score
Mexican Liga MX,2024-02-11,00:10:00,Santos Laguna,Tigres,3.35,2.28,3.6,3.4,1.4,1.51,2.8,1.13,7.6,14.0,1.07,4.2,1.29,2.08,1.88,1.16,6.6,1.7,2.26,13.5,10.0,13.5,26.0,13.0,7.6,10.0,21.0,22.0,13.0,15.5,30.0,46.0,32.0,40.0,50.0,23.0,14.5,12.5,0.29850745,0.2777778,0.4385965,0.5319149,0.48076922,0.5882353,0.44247788,1.0746269,0.680597,0.9305556,0.6333333,1.4692982,1.5789474,0.5222222,0.5777778,0.21114111,0.035971224,0.19005328,0.2244898,0.3138686,1.4692982,0.6333333,0.9305556,1.781915,1.2127659,0.5222222,1.1058824,9.23,-0.027085591,-0.14301191,0.3629469,0.24702059,0.22789784,0.7011657,0.2981477,1.7174982,7.125016,0.28284273,-5.710593,1.7174982,1.32,0.25,1,1.0
Mexican Liga MX,2024-02-11,00:10:00,Monterrey,Pachuca,1.73,5.0,4.1,3.8,1.33,1.6,2.54,1.16,6.4,17.5,1.05,5.0,1.23,2.34,1.72,1.21,5.4,1.76,2.24,17.0,19.5,34.0,75.0,9.8,9.0,18.0,50.0,10.5,9.4,16.5,46.0,16.0,15.5,26.0,65.0,7.6,44.0,22.0,0.5780347,0.24390244,0.2,0.5813953,0.42735043,0.5681818,0.44642857,2.3699422,2.8901734,0.42195123,1.2195122,0.346,0.82,0.41951218,0.5707317,0.49556917,0.406518,0.4858841,0.0989011,0.4089347,0.346,1.2195122,0.42195123,1.005814,2.9069767,0.41951218,0.97727275,10.83,-0.21883656,0.083102494,0.15974146,0.46168053,0.46791452,1.6891714,0.53287417,4.137608,49.83959,0.8768124,-17.223436,4.137608,0.9,2.37,1,1.0
Australian A-League Men,2024-02-11,03:00:00,Western Sydney Wanderers,Newcastle Jets,1.65,5.1,4.8,4.4,1.26,1.77,2.2,1.21,5.2,27.0,1.03,6.8,1.15,2.98,1.49,1.33,3.9,1.56,2.68,26.0,26.0,42.0,85.0,13.0,10.5,19.0,46.0,12.5,9.6,15.5,42.0,17.0,13.0,21.0,46.0,5.4,30.0,26.0,0.6060606,0.20833333,0.19607843,0.67114097,0.33557048,0.64102566,0.37313432,2.909091,3.090909,0.34375,1.0625,0.32352942,0.9411765,0.31041667,0.62083334,0.5654128,0.4883721,0.51111114,0.030303031,0.5262321,0.32352942,1.0625,0.34375,1.1073825,3.422819,0.31041667,0.9551282,11.55,-0.27272728,0.025974026,0.14285715,0.44155845,0.49640298,1.9111515,0.60011476,4.681346,57.587692,2.1071782,-36.68611,4.681346,0.3,3.15,1,1.0
Turkish 1 Lig,2024-02-11,07:30:00,Bandirmaspor,Goztepe,2.32,3.15,3.35,2.66,1.35,1.4,2.62,1.1,7.2,3.4,1.06,3.4,1.32,1.83,1.92,1.09,6.8,1.72,2.0,9.8,9.6,15.5,4.4,7.8,6.6,10.5,4.4,11.0,8.6,13.0,4.3,4.5,4.4,4.3,4.4,3.9,4.1,4.6,0.43103448,0.29850745,0.31746033,0.5208333,0.5464481,0.5813953,0.5,1.4439656,1.3577586,0.6925373,0.9402985,0.73650795,1.0634921,0.5731343,0.54626864,0.1676798,0.18165785,0.15173675,0.03076923,0.27134725,0.73650795,0.9402985,0.6925373,1.2083334,1.640625,0.5731343,1.1162791,8.82,-0.11678004,-0.022675738,0.26303855,0.35714287,0.18577158,0.54616845,0.25231686,1.3378341,27.248466,0.12727922,2.576572,1.3378341,0.2,1.03,1,1.0
Turkish Super League,2024-02-11,07:30:00,Sivasspor,Rizespor,2.4,3.25,3.45,3.05,1.45,1.45,2.84,1.1,8.4,11.5,1.07,3.6,1.31,1.88,1.96,1.11,7.0,1.78,2.12,12.0,11.5,20.0,40.0,9.6,7.2,12.5,29.0,13.5,10.5,16.0,36.0,28.0,23.0,34.0,70.0,12.0,11.5,16.0,0.41666666,0.28985506,0.30769232,0.5102041,0.5319149,0.56179774,0.4716981,1.4375,1.3541666,0.6956522,0.942029,0.73846155,1.0615385,0.56811595,0.54492754,0.16579439,0.17948718,0.15044248,0.029850746,0.2754159,0.73846155,0.942029,0.6956522,1.2244898,1.6581633,0.56811595,1.1011236,9.1,-0.115384616,-0.021978023,0.26373628,0.35714287,0.18379922,0.55752426,0.2545129,1.36565,27.699472,0.11313708,2.29061,1.36565,0.2,1.05,1,1.0
Dutch Eredivisie,2024-02-11,08:15:00,Go Ahead Eagles,PEC Zwolle,1.84,4.4,4.3,3.9,1.31,1.62,2.4,1.17,5.9,19.0,1.04,5.0,1.2,2.52,1.61,1.24,4.5,1.63,2.52,20.0,21.0,32.0,17.5,11.5,9.2,16.5,40.0,12.5,9.6,14.5,40.0,19.0,15.5,24.0,48.0,5.9,24.0,11.5,0.54347825,0.23255815,0.22727273,0.621118,0.3968254,0.61349696,0.3968254,2.3369565,2.3913043,0.427907,1.0232558,0.4181818,0.97727275,0.37441862,0.5860465,0.44202933,0.40065145,0.41025642,0.011494253,0.45516074,0.4181818,1.0232558,0.427907,1.1428572,2.7329192,0.37441862,0.9877301,10.54,-0.23339659,0.009487666,0.17457305,0.4174573,0.41271675,1.4500115,0.500082,3.5517883,50.888607,1.2869344,-24.465534,3.5517883,0.1,2.46,1,1.0
Dutch Eerste Divisie,2024-02-11,08:15:00,ADO Den Haag,Den Bosch,1.38,8.8,5.5,3.95,1.29,1.63,2.38,1.18,5.3,8.6,1.03,1.02,1.03,2.5,1.6,1.22,4.5,1.95,1.94,21.0,29.0,14.5,16.5,8.8,11.5,29.0,15.5,8.4,9.2,20.0,15.5,10.5,13.0,11.5,15.5,4.7,16.0,17.5,0.7246377,0.18181819,0.11363637,0.625,0.4,0.51282054,0.5154639,3.9855072,6.3768115,0.2509091,1.6,0.15681818,0.625,0.29090908,0.45454547,0.803983,0.5988372,0.72888017,0.23076923,0.5492958,0.15681818,1.6,0.2509091,0.8625,5.5,0.29090908,0.82051283,15.68,-0.2627551,0.21045919,0.08801021,0.56122446,0.7112648,3.717544,0.818463,9.106086,64.10635,1.2727922,-24.227745,9.106086,3.3,4.12,1,1.0
Polish Ekstraklasa,2024-02-11,08:30:00,Warta Poznan,Rakow Czestochowa,5.1,1.83,3.5,2.78,1.44,1.38,3.1,1.08,9.4,8.0,1.08,2.96,1.37,1.68,2.16,1.07,8.8,2.02,1.81,9.8,6.6,9.0,17.5,13.5,7.2,9.2,19.0,32.0,18.5,20.0,38.0,10.0,9.8,10.5,10.0,10.0,12.5,10.5,0.19607843,0.2857143,0.5464481,0.46296296,0.5952381,0.4950495,0.5524862,0.6862745,0.35882354,1.4571428,0.5228571,2.7868853,1.9125683,0.61714286,0.48,0.43359742,0.18604651,0.47186148,0.31332082,0.23674911,2.7868853,0.5228571,1.4571428,2.3611112,0.8472222,0.61714286,1.069307,10.43,0.15340364,-0.16011505,0.48897412,0.17545542,0.47031397,1.6351249,0.4729356,4.0052214,-38.65981,0.6788225,13.495733,4.0052214,1.67,1.6,1,1.0
Hungarian NB I,2024-02-11,08:30:00,Paks,Kecskemeti,1.71,4.7,4.2,3.7,1.31,1.61,2.36,1.17,5.5,2.5,1.03,2.5,1.17,2.5,1.6,1.25,4.4,1.65,2.4,5.8,5.9,3.8,4.0,4.9,4.6,5.7,6.6,4.9,4.6,5.4,6.6,5.5,5.3,6.0,7.0,3.85,3.8,4.1,0.5847953,0.23809524,0.21276596,0.625,0.4,0.6060606,0.41666666,2.4561403,2.748538,0.40714285,1.1190476,0.3638298,0.89361703,0.3809524,0.5952381,0.4916344,0.42131978,0.46645865,0.056179777,0.44827586,0.3638298,1.1190476,0.40714285,1.06875,2.9375,0.3809524,0.969697,10.61,-0.23468426,0.047125354,0.16116871,0.44297832,0.45284793,1.6015722,0.5330624,3.9230344,51.228123,1.2727922,-24.227745,3.9230344,0.5,2.49,1,1.0
Italian Serie A,2024-02-11,08:30:00,Fiorentina,Frosinone,1.51,7.2,4.8,3.3,1.31,1.51,2.68,1.14,6.6,15.5,1.06,4.4,1.28,2.18,1.8,1.18,6.0,1.97,1.97,16.5,23.0,55.0,100.0,8.4,9.8,25.0,85.0,8.4,9.4,21.0,80.0,12.0,14.5,32.0,110.0,6.8,85.0,110.0,0.66225165,0.20833333,0.1388889,0.5555556,0.4587156,0.5076142,0.5076142,3.178808,4.768212,0.31458333,1.5,0.20972222,0.6666667,0.375,0.45416668,0.68972206,0.5213946,0.6532721,0.2,0.45454547,0.20972222,1.5,0.31458333,0.8388889,4.0,0.375,0.9137056,13.51,-0.24352331,0.17764619,0.11176906,0.53293854,0.6343251,2.8565772,0.7043088,6.9971566,58.704468,0.53740114,-10.757967,6.9971566,2.4,3.29,1,1.0
