Nº,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A
1,ROMANIA - LIGA 2,09/10/2023,10:00,Tunari,Hunedoara,3.65,3.5,1.93
2,ARGENTINA - COPA DE LA LIGA PROFESIONAL,09/10/2023,18:00,Arsenal Sarandi,Banfield,3.3,3.0,2.4
