,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_Under45,FT_Odd_BTTS_No,mean10_gols_feitos_home_ft,mean10_gols_sofridos_home_ft,mean10_gols_feitos_away_ft,mean10_gols_sofridos_away_ft,p_H,p_D,p_A,p_Over,p_Under,p_under45,CV_HDA,coeficiente10_gols_feitos,coeficiente10_gols_sofridos,prediction_label,prediction_score
1,SPAIN - LALIGA2,28/08/2023,14:00,Eldense,Eibar,2.9,3.0,2.7,2.6,1.48,2.1,1.04,1.67,1.6,0.7,1.0,1.2,0.3448276,0.33333334,0.37037036,0.3846154,0.6756757,0.962,0.044286624,0.6,-0.5,0,0.5639
2,SWEDEN - ALLSVENSKAN,28/08/2023,14:00,AIK,Varberg,1.4,4.75,7.5,1.73,2.08,2.0,1.14,1.75,0.8,1.3,1.4,1.5,0.71428573,0.21052632,0.13333334,0.5780347,0.48076922,0.877,0.7303455,-0.6,-0.2,0,0.5807
3,SWEDEN - ALLSVENSKAN,28/08/2023,14:10,Sirius,Malmo FF,4.5,4.2,1.67,1.6,2.3,1.62,1.2,2.2,1.4,1.9,1.9,1.1,0.22222222,0.23809524,0.5988024,0.625,0.4347826,0.833,0.49258184,-0.5,0.8,0,0.6317
4,ARGENTINA - COPA DE LA LIGA PROFESIONAL,28/08/2023,20:00,Banfield,Rosario Central,2.25,3.2,3.4,2.6,1.48,2.2,1.04,1.62,0.7,1.1,0.3,1.0,0.44444445,0.3125,0.29411766,0.3846154,0.6756757,0.962,0.19110349,0.4,0.1,0,0.8742
