,Entrada,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,N1,N2,N3
1,AI_LAY_AWAY_RETORNOS,03/11/2023,05:45,AUSTRALIA - A-LEAGUE,Melbourne City,Sydney FC,1.95,4.0,3.5,1.53,2.4,1.5,2.5,A,H,A
2,AI_LAY_AWAY_RETORNOS,03/11/2023,11:30,INDIA - ISL,Odisha FC,North East Utd,1.67,4.1,4.5,1.57,2.35,1.57,2.25,H,A,H
3,AI_LAY_AWAY_RETORNOS,03/11/2023,12:00,BULGARIA - PARVA LIGA,Beroe Stara Za,Pirin Blagoevgrad,1.85,3.5,4.2,2.2,1.65,2.1,1.67,A,H,D
4,AI_LAY_AWAY_RETORNOS,03/11/2023,14:00,POLAND - DIVISION 1,Miedz Legnica,R. Rzeszow,1.53,4.2,5.0,1.7,2.1,1.8,1.91,D,H,A
5,AI_LAY_AWAY_RETORNOS,03/11/2023,14:30,BULGARIA - PARVA LIGA,Botev Plovdiv,Lokomotiv Plovdiv,2.15,3.4,3.25,2.1,1.7,1.83,1.83,A,H,D
6,AI_LAY_AWAY_RETORNOS,03/11/2023,16:00,NETHERLANDS - EERSTE DIVISIE,Helmond Sport,SC Telstar,1.7,3.8,5.0,1.62,2.25,1.62,2.2,H,A,D
7,AI_LAY_AWAY_RETORNOS,03/11/2023,16:00,NETHERLANDS - EERSTE DIVISIE,VVV Venlo,Jong AZ Alkmaar,2.05,3.6,3.5,1.6,2.3,1.53,2.38,H,A,D
8,AI_LAY_AWAY_RETORNOS,03/11/2023,16:30,MOROCCO - BOTOLA PRO,Jeunesse Sportive Soualem,Chabab Mohammedia,2.1,3.1,3.2,2.5,1.5,2.2,1.62,D,H,D
9,AI_LAY_AWAY_RETORNOS,03/11/2023,16:45,IRELAND - PREMIER DIVISION,Derry City,St Patricks,1.53,4.0,5.25,1.7,2.1,1.75,2.0,D,H,D
10,AI_LAY_AWAY_RETORNOS,03/11/2023,16:45,BELGIUM - JUPILER PRO LEAGUE,St. Truiden,Eupen,1.67,4.0,4.75,1.62,2.25,1.67,2.1,H,D,H
11,AI_LAY_AWAY_RETORNOS,03/11/2023,17:00,ENGLAND - CHAMPIONSHIP,Leicester,Leeds,2.05,3.75,3.4,1.7,2.1,1.62,2.2,A,H,H
12,AI_LAY_AWAY_RETORNOS,03/11/2023,20:30,PARAGUAY - PRIMERA DIVISION,Cerro Porteno,Sportivo Luqueno,1.62,4.0,4.5,1.73,2.08,1.8,1.91,D,H,H
13,AI_LAY_AWAY_RETORNOS,03/11/2023,22:30,COSTA RICA - PRIMERA DIVISION,San Carlos,Puntarenas FC,1.75,3.5,4.33,1.83,1.98,1.73,2.0,H,A,H
