Nº,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
1,30/03/2024,06:00,ROMANIA - LIGA 2,Tunari,Chindia Targoviste,3.75,3.25,1.95,2.05,1.87,1.75,1.05,1.47,1.36,8.2,1.04
2,30/03/2024,07:00,VIETNAM - V.LEAGUE 1,Gia Lai,Khanh Hoa,1.98,3.15,3.8,2.32,2.1,1.57,1.06,1.53,1.47,9.3,1.01
3,30/03/2024,11:00,ALBANIA - SUPERLIGA,Laci,Partizani,2.6,2.75,2.75,2.25,1.95,1.81,1.07,1.52,1.42,8.2,1.04
4,30/03/2024,13:30,URUGUAY - PRIMERA DIVISION,Rampla Juniors,Fenix,3.2,3.0,2.3,2.25,1.83,1.83,1.08,1.5,1.36,9.0,1.07
5,30/03/2024,21:30,VENEZUELA - LIGA FUTVE,Portuguesa,Carabobo,2.72,3.0,2.57,2.1,1.82,1.8,1.06,1.5,1.38,8.0,1.03
