,Entrada,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,N1,N2,N3
1,Lay Away New,01/12/2023,10:00,BULGARIA - PARVA LIGA,Arda,Botev Plovdiv,2.05,3.4,3.75,2.15,1.67,1.91,1.8,H,H,A
2,Lay Away New,01/12/2023,16:45,ENGLAND - FA CUP,Notts Co,Shrewsbury,2.1,3.6,3.4,1.7,2.1,1.62,2.2,A,H,A
3,Lay Away New,01/12/2023,21:30,BOLIVIA - DIVISION PROFESIONAL,Jorge Wilstermann,The Strongest,2.45,3.3,2.5,1.9,1.9,1.73,2.0,H,D,D
