,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
1,25/02/2024,04:00,HONG KONG - PREMIER LEAGUE,Resources Capital,Eastern AA,14.5,6.8,1.14,1.4,2.22,1.52,1.01,1.18,1.08,3.0,1.28
2,25/02/2024,07:00,MALTA - PREMIER LEAGUE,Sirens,Gzira,4.5,3.75,1.65,1.85,1.82,1.8,1.03,1.36,1.27,6.0,1.09
3,25/02/2024,10:00,NORTH MACEDONIA - 1. MFL,Brera Strumica,Makedonija GP,1.88,3.2,4.0,2.0,1.83,1.78,1.05,1.45,1.34,8.0,1.05
4,25/02/2024,10:00,CAMEROON - ELITE ONE,Fortuna Mfou,Union Douala,3.2,2.85,2.22,2.32,2.05,1.73,1.07,1.52,1.47,10.0,1.02
5,25/02/2024,10:00,MALTA - PREMIER LEAGUE,Valletta,Marsaxlokk,3.35,3.25,2.07,2.2,1.98,1.65,1.08,1.5,1.42,8.5,1.05
6,25/02/2024,10:00,ITALY - SERIE C,Olbia,Gubbio,4.4,3.25,1.83,2.3,2.05,1.7,1.09,1.53,1.42,6.9,1.07
7,25/02/2024,11:00,POLAND - DIVISION 1,Pruszkow,Lechia Gdansk,3.0,3.1,2.3,2.15,1.83,1.83,1.07,1.44,1.36,9.0,1.07
8,25/02/2024,11:00,PORTUGAL - LIGA PORTUGAL 2,Os Belenenses,Torreense,3.0,3.2,2.25,2.15,1.83,1.83,1.07,1.44,1.36,9.0,1.07
9,25/02/2024,12:00,SPAIN - PRIMERA RFEF,Granada CF B,Antequera,3.5,3.1,2.0,2.38,2.2,1.62,1.08,1.53,1.44,8.5,1.05
10,25/02/2024,12:00,ROMANIA - LIGA 2,Viitorul Tg. Jiu,Selimbar,3.8,3.15,2.0,2.32,2.05,1.7,1.1,1.55,1.45,7.2,1.06
11,25/02/2024,12:00,GHANA - PREMIER LEAGUE,Karela,Legon Cities,1.85,2.85,4.65,2.51,2.23,1.62,1.07,1.57,1.5,9.1,1.03
13,25/02/2024,12:15,SPAIN - LALIGA2,Alcorcon,Tenerife,3.1,2.9,2.6,3.4,2.38,1.53,1.14,1.73,1.67,17.0,1.03
12,25/02/2024,12:15,ITALY - SERIE C,Novara,Mantova,4.25,3.4,1.82,2.07,1.93,1.78,1.08,1.47,1.36,6.1,1.09
14,25/02/2024,12:30,SWITZERLAND - SUPER LEAGUE,Lausanne,Winterthur,2.05,3.6,3.5,1.73,1.62,2.2,1.04,1.33,1.22,5.5,1.14
15,25/02/2024,12:30,SERBIA - SUPER LIGA,Napredak,Novi Pazar,2.45,3.2,2.77,2.15,1.87,1.85,1.08,1.5,1.38,6.4,1.08
16,25/02/2024,13:00,ALBANIA - SUPERLIGA,Skenderbeu,Partizani,3.25,3.1,2.1,2.07,1.88,1.88,1.05,1.45,1.36,7.2,1.06
17,25/02/2024,14:30,SPAIN - LALIGA2,FC Cartagena SAD,Elche,3.1,3.0,2.5,2.7,2.2,1.62,1.11,1.62,1.53,13.0,1.04
18,25/02/2024,15:00,SPAIN - PRIMERA RFEF,Lugo,Fuenlabrada,2.15,2.9,3.4,2.63,2.2,1.62,1.11,1.62,1.5,9.0,1.04
19,25/02/2024,17:30,JAMAICA - PREMIER LEAGUE,Vere United,Lime Hall Academy,1.65,3.6,4.75,1.93,1.85,1.75,1.03,1.4,1.29,6.5,1.08
20,25/02/2024,18:00,CHILE - PRIMERA DIVISION,O'Higgins,Colo Colo,3.4,3.6,2.05,2.1,1.91,1.8,1.06,1.44,1.36,8.0,1.08
21,25/02/2024,19:30,ARGENTINA - PRIMERA NACIONAL,Chaco For Ever,Deportivo Moron,2.6,2.8,3.2,3.1,2.38,1.53,1.14,1.65,1.62,15.0,1.03
22,25/02/2024,20:00,ARGENTINA - PRIMERA NACIONAL,Atl. Rafaela,Gimnasia Mendoza,2.0,3.2,4.2,2.7,2.38,1.53,1.13,1.65,1.57,13.0,1.04
23,25/02/2024,20:30,COLOMBIA - PRIMERA A,La Equidad,Atl. Nacional,2.3,3.0,3.1,2.4,2.05,1.72,1.11,1.6,1.52,9.0,1.06
24,25/02/2024,22:00,ARGENTINA - COPA DE LA LIGA PROFESIONAL,Instituto,Godoy Cruz,2.1,3.0,4.0,2.7,2.25,1.57,1.13,1.57,1.53,13.0,1.04
