,Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_CS_0x1_Lay,IDMercado_Correct_Score
1,2024-05-08,21:00:00,BRAZIL - SERIE B,America MG,Vila Nova FC,1.73,6.4,3.65,17.0,1.2282606
2,2024-05-08,22:05:00,MEXICO - LIGA MX,Guadalajara Chivas,Toluca,2.4,3.25,3.4,13.5,1.2285877
