,Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_CS_0x1_Lay,IDMercado_Correct_Score
1,2024-05-29,07:00:00,JAPAN - J1 LEAGUE,Yokohama F. Marinos,Kashiwa Reysol,2.4,2.96,3.9,16.5,1.2293451
2,2024-05-29,07:30:00,SOUTH KOREA - K LEAGUE 1,Incheon,Ulsan HD,3.05,2.48,3.4,11.0,1.2293534
3,2024-05-29,07:30:00,SOUTH KOREA - K LEAGUE 1,Gangwon,Jeonbuk,2.42,2.94,3.5,13.5,1.2293829
4,2024-05-29,07:30:00,SOUTH KOREA - K LEAGUE 1,Suwon FC,Daegu Fc,2.34,3.15,3.45,13.5,1.2293837
5,2024-05-29,09:30:00,UKRAINE - PREMIER LEAGUE,FC Epicentr Dunaivtsi,Veres-Rivne,1.26,1.17,1.25,1000.0,1.2294565
6,2024-05-29,12:00:00,UKRAINE - PREMIER LEAGUE,Obolon,Livyi Bereh,1.43,3.5,2.86,1000.0,1.2294567
7,2024-05-29,13:00:00,SERBIA - SUPER LIGA,Tekstilac Odzaci,Javor,4.7,1.8,3.15,7.0,1.2294788
8,2024-05-29,13:00:00,FINLAND - YKKONEN,Klubi 04,Keski-Uusimaa,1.23,13.0,7.4,980.0,1.2294508
9,2024-05-29,13:00:00,ESTONIA - MEISTRILIIGA,Tallinna Kalev,Flora,4.3,1.79,4.1,14.5,1.2294273
10,2024-05-29,14:00:00,SWEDEN - ALLSVENSKAN,Mjallby,Hacken,2.64,2.74,3.75,14.5,1.2292026
11,2024-05-29,14:00:00,NORWAY - ELITESERIEN,Brann,Kristiansund,1.21,14.5,8.6,70.0,1.229398
12,2024-05-29,14:00:00,NORWAY - ELITESERIEN,Tromso,Fredrikstad,2.46,3.25,3.4,11.5,1.229394
13,2024-05-29,14:00:00,NORWAY - ELITESERIEN,Bodo/Glimt,Sandefjord,1.29,11.5,6.6,55.0,1.2293938
14,2024-05-29,18:30:00,BRAZIL - SERIE C,EC Sao Jose,Volta Redonda,2.3,3.45,3.15,13.0,1.2294512
15,2024-05-29,20:30:00,USA - MLS,Philadelphia Union,Toronto FC,1.59,5.8,4.5,980.0,1.2291725
16,2024-05-29,20:30:00,USA - MLS,Inter Miami,Atlanta Utd,1.53,5.7,5.1,980.0,1.229172
17,2024-05-29,20:30:00,USA - MLS,CF Montreal,DC United,2.6,2.8,3.7,980.0,1.2291719
18,2024-05-29,20:30:00,USA - MLS,New York Red Bulls,Charlotte,1.67,5.2,4.0,980.0,1.2291722
19,2024-05-29,20:30:00,USA - MLS,FC Cincinnati,Nashville SC,1.77,5.0,3.8,0.0,0.0
20,2024-05-29,21:30:00,USA - MLS,Sporting Kansas City,Vancouver Whitecaps,2.26,3.15,3.65,980.0,1.2291721
21,2024-05-29,21:30:00,USA - MLS,Austin FC,Portland Timbers,2.02,3.5,3.9,0.0,0.0
22,2024-05-29,21:30:00,USA - MLS,Houston Dynamo,Colorado Rapids,2.06,3.8,3.75,0.0,0.0
23,2024-05-29,21:30:00,USA - MLS,Chicago Fire,Orlando City,2.48,2.56,3.5,15.0,1.2291723
24,2024-05-29,23:30:00,USA - MLS,Los Angeles Galaxy,FC Dallas,1.5,6.2,4.5,0.0,0.0
25,2024-05-29,23:30:00,USA - MLS,Seattle Sounders,Real Salt Lake,2.12,3.75,3.7,0.0,0.0
26,2024-05-29,23:45:00,USA - MLS,Los Angeles FC,Minnesota United,1.56,6.0,4.7,0.0,0.0
