Nº,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A
1,HONG KONG - PREMIER LEAGUE,10/12/2023,04:00,Tai Po,Lee Man Warriors,5.1,4.4,1.5
2,BOSNIA AND HERZEGOVINA - PREMIJER LIGA BIH,10/12/2023,11:15,Siroki Brijeg,Zrinjski,5.8,3.55,1.57
3,SENEGAL - LIGUE 1,10/12/2023,13:30,Ouakam,Guediawaye,2.67,2.62,2.82
