,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Media_Ptos_H,DesvPad_Ptos_H,CV_VG_H,Media_Ptos_A,DesvPad_Ptos_A,CV_VG_A,p_H,p_D,p_A,p_Over,p_Under,CV_HDA,coeficiente_pontos,cv_pontos,prediction_label,prediction_score
1,MEXICO - LIGA MX,20/04/2024,00:10,Club Tijuana,Puebla,1.5,4.75,5.5,1.53,2.4,1.7,2.05,1.4,1.1135529,0.516,0.7,1.1874342,1.139,0.6666667,0.21052632,0.18181819,0.6535948,0.41666666,0.6291793,0.7,2.301,1,0.8633
2,CHINA - SUPER LEAGUE,20/04/2024,04:30,Shandong Taishan,Cangzhou,1.5,4.75,6.0,1.57,2.35,1.75,2.0,2.2,1.2489996,0.881,0.5,0.92195445,1.08,0.6666667,0.21052632,0.16666667,0.6369427,0.42553192,0.6497271,1.7,2.171,1,0.8223
3,SOUTH KOREA - K LEAGUE 1,20/04/2024,04:30,Pohang,Gimcheon Sangmu,1.91,3.4,3.75,2.03,1.83,1.8,1.91,2.4,0.9165151,0.654,1.3,1.4177446,1.11,0.5235602,0.29411766,0.26666668,0.49261084,0.5464481,0.31865436,1.1,2.334,1,0.5174
4,SOUTH KOREA - K LEAGUE 2,20/04/2024,04:30,Seongnam,Cheongju,2.15,3.2,3.2,2.2,1.65,1.91,1.8,1.4,1.356466,0.608,1.5,1.2845232,0.746,0.4651163,0.3125,0.3125,0.45454547,0.6060606,0.1979899,-0.1,2.641,1,0.5085
5,AUSTRALIA - A-LEAGUE,20/04/2024,04:30,Melbourne Victory,Brisbane Roar,1.6,4.33,5.0,1.5,2.63,1.53,2.38,1.8,1.2489996,0.839,0.7,1.1874342,0.584,0.625,0.23094688,0.2,0.6666667,0.38022813,0.5496459,1.1,2.436,1,0.8
6,ENGLAND - CHAMPIONSHIP,20/04/2024,08:30,Leicester,West Brom,1.6,4.0,5.75,1.8,2.0,1.8,1.91,2.2,1.2489996,0.507,1.3,1.1874342,0.917,0.625,0.25,0.17391305,0.5555556,0.5,0.5639344,0.9,2.436,1,1.0
7,CHINA - SUPER LEAGUE,20/04/2024,08:35,Wuhan Three Towns,Changchun Yatai,1.91,4.0,3.5,1.65,2.2,1.62,2.2,2.1,1.3747727,0.808,0.9,1.1357816,1.135,0.5235602,0.25,0.2857143,0.6060606,0.45454547,0.34387174,1.2,2.511,1,0.8847
8,ROMANIA - LIGA 1,20/04/2024,09:00,Poli Iasi,FC Voluntari,2.2,3.0,3.3,2.3,1.6,1.91,1.8,1.4,1.1135529,0.908,0.9,1.1357816,0.906,0.45454547,0.33333334,0.3030303,0.4347826,0.625,0.18002057,0.5,2.249,1,0.805
9,POLAND - DIVISION 1,20/04/2024,10:00,Tychy,R. Rzeszow,1.67,3.75,4.5,1.88,1.98,1.83,1.83,2.1,1.3747727,0.606,1.0,1.3416408,0.835,0.5988024,0.26666668,0.22222222,0.5319149,0.5050505,0.46344528,1.1,2.716,1,0.8102
10,SWEDEN - SUPERETTAN,20/04/2024,10:00,Utsikten,Sundsvall,1.85,3.5,4.0,1.98,1.88,1.8,1.95,1.6,1.2,1.005,0.6,0.9165151,1.299,0.5405405,0.2857143,0.25,0.5050505,0.5319149,0.36060727,1.0,2.117,1,0.5011
11,BELGIUM - CHALLENGER PRO LEAGUE,20/04/2024,10:00,Anderlecht U23,Club Brugge KV U23,1.85,4.0,3.4,1.5,2.5,1.5,2.5,1.0,1.0954452,0.858,1.6,1.4282857,0.939,0.5405405,0.25,0.29411766,0.6666667,0.4,0.35358223,-0.6,2.524,1,0.5073
12,SWEDEN - SUPERETTAN,20/04/2024,10:00,Ostersund,Orgryte,1.95,3.3,3.75,1.98,1.88,1.75,2.0,1.9,1.1357816,0.683,1.5,1.5,0.99,0.51282054,0.3030303,0.26666668,0.5050505,0.5319149,0.30065352,0.4,2.636,1,0.505
13,SWEDEN - ALLSVENSKAN,20/04/2024,10:00,Goteborg,Norrkoping,1.83,3.75,4.2,1.93,1.93,1.8,1.95,1.4,1.356466,1.231,0.8,1.1661904,0.514,0.5464481,0.26666668,0.23809524,0.5181347,0.5181347,0.39701232,0.6,2.523,1,0.9192
14,POLAND - EKSTRAKLASA,20/04/2024,10:00,Pogon Szczecin,Piast Gliwice,1.85,3.5,4.2,2.05,1.75,1.95,1.8,1.7,1.3453624,0.805,0.8,0.8717798,0.758,0.5405405,0.2857143,0.23809524,0.4878049,0.5714286,0.37425938,0.9,2.217,1,0.8314
15,SPAIN - PRIMERA RFEF,20/04/2024,11:00,R. Sociedad B,Fuenlabrada,1.8,3.2,4.2,2.25,1.62,2.0,1.73,1.0,1.0954452,0.608,1.0,1.0954452,0.867,0.5555556,0.3125,0.23809524,0.44444445,0.61728394,0.36765832,0.0,2.191,1,0.7941
