,League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,Media_Ptos_H,DP_Ptos_H,CV_Ptos_H,Media_VG_H,DP_VG_H,CV_VG_H,Media_CG_H,DP_CG_H,CV_CG_H,Media_GM_H,DP_GM_H,CV_GM_H,Media_GS_H,DP_GS_H,CV_GS_H,Media_SG_H,DP_SG_H,CV_SG_H,Media_p_H,DP_p_H,Media_CG_H_02,GM_H_XP,CV_GM_H_XP,GS_H_XP,CV_GS_H_XP,Media_Ptos_A,DP_Ptos_A,CV_Ptos_A,Media_VG_A,DP_VG_A,CV_VG_A,Media_CG_A,DP_CG_A,CV_CG_A,Media_GM_A,DP_GM_A,CV_GM_A,Media_GS_A,DP_GS_A,CV_GS_A,Media_SG_A,DP_SG_A,CV_SG_A,Media_p_A,DP_p_A,GM_A_XP,CV_GM_A_XP,GS_A_XP,CV_GS_A_XP,p_H,p_D,p_A,p_Over,p_Under,p_BTTS_Y,p_BTTS_N,p_H__p_D,p_H__p_A,p_D__p_H,p_D__p_A,p_A__p_H,p_A__p_D,p_D__p_Over,p_D__p_Under,CV_HDA,CV_HD,CV_HA,CV_DA,CV_DO,H_A,A_D,H_D,H_O,A_O,O_D,O_S,Odd_Sum,coeficiente_pontos,cv_pontos,HO_D,AO_D,ADJ_H,ADJ_A,CV_MO,DP_MO,CV_MO_OV,Euc_Dist_MO,Angle_MO,Euc_Dist_OV,Angle_OV,XPT_H,XPT_A,XPT_H/A,XPT_A/H,Distancia_E_Geral,DE,DE_Casa,prediction_label,prediction_score
1,AUSTRALIA - A-LEAGUE,2024-05-05,04:00,Melbourne Victory,Melbourne City,2.45,3.6,2.7,1.57,2.38,1.53,2.38,1.6363636,1.2984415,0.793492,0.36772,0.31897807,0.8674483,0.5131048,0.14878927,0.28997836,1.4545455,1.0756508,0.73951,1.0,1.0444659,1.0444659,0.45454547,1.233151,2.712932,0.5829598,0.11307523,1.0187526,2.909091,0.5378254,1.5454545,0.6758309,1.1818181,1.4024771,1.1867114,0.45613116,0.17202416,0.37713748,0.3657893,0.057399467,0.15691948,1.3636364,0.64282435,0.47140452,1.9090909,1.3787047,0.72217864,-0.54545456,1.6713433,-3.0641294,0.43653056,0.10056561,2.7272727,0.32141218,2.9504132,0.892103,0.40816328,0.2777778,0.37037036,0.6369427,0.42016807,0.6535948,0.42016807,1.4693878,1.1020408,0.6805556,0.75,0.9074074,1.3333334,0.43611112,0.6611111,0.15556307,0.19008264,0.048543688,0.14285715,0.3926499,0.9074074,0.75,0.6805556,1.5605096,1.7197453,0.43611112,1.0261438,8.75,0.455,2.701,-0.13142857,-0.10285714,0.28,0.30857143,0.20737426,0.6048416,0.32365307,1.4815532,29.898901,1.1455129,-22.047947,1.5948602,1.5192744,1.0497513,0.9526066,1.4815532,0.9,1.15,1,0.6518
2,SPAIN - PRIMERA RFEF,2024-05-05,07:00,Algeciras,Baleares,1.58,3.69,5.69,2.16,1.65,2.14,1.67,1.2727273,1.1354542,0.8921426,0.39946988,0.35203636,0.8812588,0.5033771,0.15086251,0.29970083,1.2727273,0.9620914,0.75592893,1.0909091,1.0833068,0.99303126,0.18181819,1.1134044,6.1237245,0.42898548,0.0811871,0.85085636,2.3140495,0.52915025,1.1900827,0.99303126,0.6363636,0.88139635,1.3850514,0.32789904,0.37770402,1.1518912,0.6262626,0.0515201,0.08226597,0.54545456,0.6555548,1.2018504,1.4545455,1.0756508,0.73951,-0.90909094,1.443137,-1.5874507,0.18668358,0.06474117,0.446281,0.8012336,2.7768595,0.56343615,0.6329114,0.2710027,0.17574692,0.46296296,0.6060606,0.46728972,0.5988024,2.335443,3.601266,0.42818427,1.5420054,0.27768013,0.64850616,0.58536583,0.44715446,0.5472137,0.4003795,0.565337,0.21321961,0.26153848,0.27768013,1.5420054,0.42818427,0.7314815,2.6342592,0.58536583,1.0093458,10.96,0.636,2.017,-0.19251825,0.18248175,0.14416058,0.51916057,0.5625672,2.0552454,0.559975,5.034302,46.533096,0.7212489,14.305552,2.074481,1.1601522,1.7881112,0.55924934,5.034302,2.0,2.11,1,0.9771
3,SPAIN - PRIMERA RFEF,2024-05-05,07:00,Ceuta,Antequera,1.8,3.5,3.75,2.1,1.7,2.0,1.73,2.1818182,1.1134044,0.51031035,0.47454542,0.35846168,0.755379,0.41937575,0.1566534,0.37353948,1.9090909,1.2398347,0.64943725,0.8181818,0.7158189,0.8748898,1.0909091,1.3787047,1.2638125,0.5490425,0.12572187,1.2290667,2.7768595,0.85238636,0.446281,1.3123347,1.1818181,1.4024771,1.1867114,0.46423888,0.3763659,0.81071603,0.45810091,0.098028734,0.21398939,1.0909091,0.8999541,0.8249579,1.8181819,1.1922616,0.65574384,-0.72727275,1.6006197,-2.2008522,0.30809206,0.08456133,1.1900827,0.8249579,2.3140495,0.93677694,0.5555556,0.2857143,0.26666668,0.47619048,0.5882353,0.5,0.5780347,1.9444444,2.0833333,0.51428574,1.0714285,0.48,0.93333334,0.6,0.4857143,0.35721365,0.3207547,0.35135135,0.03448276,0.25,0.48,1.0714285,0.51428574,0.85714287,1.7857143,0.6,1.05,9.05,1.0,2.516,-0.1878453,0.027624309,0.19889502,0.41436464,0.35173026,1.0610529,0.3516107,2.5990384,40.364536,0.56568545,11.309933,1.9333333,1.3555555,1.4262295,0.7011494,2.5990384,0.25,1.7,1,0.9094
4,SPAIN - PRIMERA RFEF,2024-05-05,07:00,UD Ibiza,Real Madrid B,1.7,3.4,4.33,1.98,1.83,1.83,1.83,1.9090909,1.2398347,0.64943725,0.31180966,0.27026132,0.8667509,0.5296024,0.21188313,0.40007964,1.7272727,1.354515,0.78419286,0.90909094,1.0833068,1.1916375,0.8181818,1.3360853,1.6329932,0.6637065,0.10627224,1.1954896,1.5702479,1.4899664,0.9917355,0.99303126,1.2727273,1.354515,1.0642618,0.32438624,0.4331545,1.3353049,0.6539421,0.17376947,0.2657261,0.8181818,0.9359664,1.1439589,1.1818181,0.9359664,0.79197156,-0.36363637,1.4937888,-4.107919,0.39323875,0.085271634,0.8181818,0.9359664,1.0743802,1.0295631,0.5882353,0.29411766,0.23094688,0.5050505,0.5464481,0.5464481,0.5464481,2.0,2.5470588,0.5,1.2735294,0.3926097,0.7852194,0.58235294,0.5382353,0.41953307,0.33333334,0.43615258,0.12031048,0.2639405,0.3926097,1.2735294,0.5,0.85858583,2.1868687,0.58235294,1.0819672,9.43,0.636,2.594,-0.18027571,0.09862142,0.18027571,0.45917284,0.4242802,1.3336542,0.43279266,3.266772,40.364536,0.21213204,4.289153,1.9956528,1.281076,1.5577943,0.64193326,3.266772,0.93,1.7,1,0.9343
5,CHINA - SUPER LEAGUE,2024-05-05,07:00,Shanghai Shenhua,Zhejiang Professional,1.5,4.33,6.0,1.57,2.35,1.7,2.05,2.090909,1.2398347,0.5929644,0.26912734,0.15539032,0.5773859,0.42416745,0.13575993,0.32006213,1.9090909,1.2398347,0.64943725,1.0,1.4142135,1.4142135,0.90909094,2.3531234,2.588436,0.6119235,0.20785405,1.2605072,6.247934,0.3788384,0.90909094,1.555635,1.8181819,1.3360853,0.73484695,0.716253,0.864861,1.2074797,0.39061013,0.1668358,0.4271159,1.8181819,1.465865,0.8062258,1.4545455,0.9875255,0.6789238,0.36363637,1.9666643,5.408327,0.3976197,0.20360324,2.644628,1.0077822,2.5123968,0.5717253,0.6666667,0.23094688,0.16666667,0.6369427,0.42553192,0.5882353,0.4878049,2.8866668,4.0,0.34642032,1.3856813,0.25,0.7216667,0.36258662,0.54272515,0.62607664,0.48542023,0.6,0.16166505,0.46779662,0.25,1.3856813,0.34642032,0.955414,3.821656,0.36258662,0.9235294,11.83,0.273,2.576,-0.23922232,0.14116652,0.12679628,0.5071851,0.5768678,2.274782,0.6579319,5.5720553,54.750626,1.1030866,-21.305784,2.1666667,1.1666666,1.8571428,0.53846157,5.5720553,1.67,2.83,1,0.9847
6,POLAND - DIVISION 1,2024-05-05,07:40,Termalica B-B.,Polonia Warszawa,1.91,3.6,3.2,1.73,2.08,1.67,2.1,1.2727273,1.1354542,0.8921426,0.41281277,0.32271117,0.7817374,0.49896622,0.21272682,0.4263351,1.3636364,0.88139635,0.6463573,1.3636364,1.06794,0.78315604,0.0,1.4142135,1.0,0.5173921,0.11808061,0.9405142,1.8595041,0.6463573,1.2396694,1.174734,1.0909091,1.2398347,1.1365151,0.4497801,0.4373036,0.97226083,0.54688567,0.035272893,0.06449775,0.8181818,0.83319557,1.0183501,1.0,0.9534626,0.9534626,-0.18181819,1.4024771,-7.7136245,0.24935687,0.0597056,0.37190083,1.8330302,2.090909,0.45600384,0.5235602,0.2777778,0.3125,0.5780347,0.48076922,0.5988024,0.47619048,1.8848168,1.6753926,0.53055555,0.8888889,0.596875,1.125,0.48055556,0.5777778,0.29252338,0.30671507,0.25244617,0.05882353,0.35084426,0.596875,0.8888889,0.53055555,1.1040462,1.849711,0.48055556,1.0359281,8.71,0.182,2.375,-0.19402985,-0.045924224,0.21928817,0.3673938,0.30420032,0.883195,0.35617763,2.163377,40.19781,0.49497473,-9.926246,1.8831806,1.4610602,1.2889137,0.7758471,2.163377,0.4,1.69,1,0.7911
7,CHINA - SUPER LEAGUE,2024-05-05,08:00,Meizhou Hakka,Cangzhou,2.4,3.25,2.9,1.95,1.9,1.7,2.05,1.4545455,1.233151,0.84779125,0.2970411,0.33713892,1.1349908,0.5700462,0.14919932,0.261732,1.3636364,1.6109132,1.1813363,1.2727273,1.1354542,0.8921426,0.09090909,1.975051,21.725561,0.48735335,0.1964181,0.92549485,3.0,0.7322333,1.5272727,0.9462118,0.6363636,1.1499192,1.8070158,0.46747634,0.5104097,1.0918407,0.5441784,0.072617985,0.13344517,0.90909094,0.9958592,1.0954452,3.2727273,1.6006197,0.48907825,-2.3636363,2.2268088,-0.94211143,0.20254827,0.113362454,0.90909094,0.9958592,6.247934,0.83841985,0.41666666,0.30769232,0.3448276,0.51282054,0.5263158,0.5882353,0.4878049,1.3541666,1.2083334,0.73846155,0.8923077,0.82758623,1.1206896,0.6,0.5846154,0.12692168,0.15044248,0.094339624,0.05691057,0.25,0.82758623,0.8923077,0.73846155,1.2307693,1.4871795,0.6,1.1470588,8.55,0.818,2.383,-0.099415205,-0.040935673,0.28070176,0.33918127,0.1498948,0.4272002,0.21689767,1.0464225,23.025492,0.07071068,1.4320962,1.5948275,1.4511495,1.0990099,0.9099099,1.0464225,0.35,0.85,1,0.642
8,CHINA - SUPER LEAGUE,2024-05-05,08:35,Beijing Guoan,Chengdu Rongcheng,2.2,3.3,3.3,1.85,2.0,1.67,2.1,1.8181819,1.3360853,0.73484695,0.46560073,0.25460863,0.546839,0.3305384,0.1213238,0.36704907,2.1818182,1.3360853,0.61237246,1.0909091,0.8999541,0.8249579,1.0909091,1.8317674,1.6791202,0.53346974,0.17862365,1.357644,5.4545455,0.53443414,1.3636364,0.71996325,1.5454545,1.3726971,0.88821584,0.5214632,0.35597846,0.68265307,0.37745756,0.0967362,0.25628364,1.5454545,0.9875255,0.63898706,1.3636364,0.88139635,0.6463573,0.18181819,1.0285189,5.656854,0.4351629,0.129498,2.5289257,0.6034878,1.7355372,0.6925257,0.45454547,0.3030303,0.3030303,0.5405405,0.5,0.5988024,0.47619048,1.5,1.5,0.6666667,1.0,0.6666667,1.0,0.56060606,0.6060606,0.20203051,0.2,0.2,0.0,0.2815534,0.6666667,1.0,0.6666667,1.1891892,1.7837838,0.56060606,1.1077844,8.8,0.273,2.709,-0.125,0.0,0.25,0.375,0.21650635,0.6350853,0.28163797,1.555635,28.810793,0.21213204,-4.289153,1.6666666,1.3636364,1.2222222,0.8181818,1.555635,0.0,1.1,1,0.7768
9,CHINA - SUPER LEAGUE,2024-05-05,08:35,Wuhan Three Towns,Qingdao Hainiu,1.7,3.8,4.75,1.8,2.0,1.75,2.0,1.7272727,1.4200454,0.8221316,0.25037155,0.22019772,0.8794838,0.5940806,0.27376688,0.46082446,1.5454545,1.3726971,0.88821584,1.0909091,0.9958592,0.91287094,0.45454547,1.233151,2.712932,0.63310456,0.1510193,1.0892795,1.6859504,1.2583058,1.8842975,0.57655007,0.54545456,0.8907235,1.6329932,0.27265927,0.5791907,2.1242287,0.83059764,0.005787037,0.006967317,0.45454547,0.9875255,2.1725562,1.0909091,1.0833068,0.99303126,-0.6363636,1.06794,-1.6781914,0.24786831,0.09046699,1.1363636,0.3950102,1.0909091,1.0833068,0.5882353,0.2631579,0.21052632,0.5555556,0.5,0.5714286,0.5,2.235294,2.7941177,0.4473684,1.25,0.35789475,0.8,0.47368422,0.5263158,0.4718891,0.38181818,0.4728682,0.11111111,0.35714287,0.35789475,1.25,0.4473684,0.9444444,2.6388888,0.47368422,1.0285715,10.25,1.182,2.311,-0.20487805,0.09268293,0.16585366,0.46341464,0.45679483,1.5607157,0.50093603,3.822957,46.397182,0.28284273,-5.710593,1.9752322,1.2198143,1.6192894,0.61755484,3.822957,0.95,2.1,1,0.9576
10,THAILAND - THAI LEAGUE 1,2024-05-05,09:00,Prachuap,Lamphun Warrior,2.07,3.3,3.4,1.82,1.93,1.65,2.12,1.5454545,1.3726971,0.88821584,0.45493057,0.2657278,0.58410627,0.39542896,0.14182794,0.3586686,1.3636364,0.7713892,0.56568545,1.1818181,0.83319557,0.70501167,0.18181819,1.2662171,6.9641943,0.43252337,0.16151413,0.8980799,3.3471074,0.3142697,1.1818181,0.83319557,0.6363636,0.88139635,1.3850514,0.6176452,0.5496786,0.88995856,0.47120658,0.078592315,0.16678952,1.1818181,0.9359664,0.79197156,1.8181819,0.83319557,0.45825756,-0.6363636,1.2264307,-1.9272482,0.28390273,0.11230286,1.1818181,0.9359664,4.46281,0.33945006,0.4830918,0.3030303,0.29411766,0.5494506,0.5181347,0.6060606,0.4716981,1.5942029,1.6425121,0.6272727,1.030303,0.60882354,0.9705882,0.55151516,0.58484846,0.24177578,0.22905028,0.24314442,0.014925373,0.2890625,0.60882354,1.030303,0.6272727,1.1373626,1.8681319,0.55151516,1.1030303,8.77,0.909,2.254,-0.14025086,0.011402508,0.23603192,0.3876853,0.25337443,0.74069786,0.30919406,1.8143319,31.591516,0.15556349,-3.148096,1.7433931,1.3654448,1.276795,0.7832111,1.8143319,0.1,1.23,1,0.7851
