,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
1,11/05/2024,06:00,ROMANIA - LIGA 2,Csikszereda M. Ciuc,Gloria Buzau,1.98,3.25,3.7,1.98,1.78,1.93,1.07,1.44,1.32,5.7,1.11
2,11/05/2024,07:00,SOUTH KOREA - K LEAGUE 1,Gangwon,Daejeon,2.1,3.2,3.6,2.25,1.91,1.8,1.08,1.5,1.4,10.0,1.06
3,11/05/2024,08:00,THAILAND - THAI LEAGUE 1,Ratchaburi,Muang Thong Utd,2.27,3.6,2.77,1.65,1.57,2.27,1.04,1.33,1.21,4.3,1.18
4,11/05/2024,09:00,CHINA - SUPER LEAGUE,Beijing Guoan,Meizhou Hakka,1.22,5.25,13.0,1.62,2.2,1.62,1.03,1.29,1.18,4.5,1.18
5,11/05/2024,09:00,FINLAND - VEIKKAUSLIIGA,Haka,SJK,2.6,3.4,2.6,1.75,1.62,2.2,1.04,1.33,1.22,5.5,1.14
6,11/05/2024,09:30,NETHERLANDS - TWEEDE DIVISIE,HFC,Hardenberg,2.12,3.65,2.92,1.57,1.52,2.22,1.01,1.28,1.19,3.75,1.19
7,11/05/2024,09:30,NETHERLANDS - TWEEDE DIVISIE,GVVV,Spakenburg,3.25,3.9,1.9,1.45,1.45,2.37,1.01,1.22,1.12,3.25,1.25
8,11/05/2024,10:00,THAILAND - THAI LEAGUE 1,Sukhothai,Police Tero,1.62,4.15,4.55,1.5,1.57,2.27,1.03,1.29,1.16,3.6,1.25
9,11/05/2024,10:00,SWEDEN - SUPERETTAN,Sundsvall,Landskrona,3.1,3.2,2.25,1.83,1.67,2.1,1.05,1.36,1.22,5.5,1.14
10,11/05/2024,10:00,NETHERLANDS - TWEEDE DIVISIE,AFC,ACV Assen,1.98,3.8,3.15,1.5,1.47,2.32,1.01,1.24,1.14,3.45,1.22
11,11/05/2024,11:00,NORWAY - OBOS-LIGAEN,Lyn,Levanger,2.25,3.6,2.88,1.83,1.67,2.1,1.04,1.36,1.25,6.0,1.13
12,11/05/2024,11:00,ENGLAND - PREMIER LEAGUE,Tottenham,Burnley,1.33,6.0,7.5,1.25,1.44,2.63,1.01,1.17,1.07,2.38,1.57
13,11/05/2024,11:00,SCOTLAND - PREMIERSHIP,Hearts,Dundee FC,1.67,4.0,4.75,1.67,1.7,2.05,1.04,1.33,1.22,5.0,1.17
14,11/05/2024,13:00,FINLAND - VEIKKAUSLIIGA,Inter Turku,HJK,3.25,3.4,2.15,1.88,1.67,2.1,1.05,1.36,1.25,6.0,1.13
15,11/05/2024,13:30,BULGARIA - PARVA LIGA,Ludogorets,CSKA Sofia,1.57,4.0,6.0,1.73,1.8,1.91,1.04,1.33,1.22,5.5,1.14
17,11/05/2024,14:00,PORTUGAL - LIGA PORTUGAL,Estoril,Sporting CP,6.5,5.0,1.44,1.53,1.75,2.0,1.02,1.25,1.17,4.0,1.22
16,11/05/2024,14:00,SPAIN - PRIMERA RFEF,Celta Vigo B,Rayo Majadahonda,1.2,5.75,10.0,1.62,2.35,1.52,1.04,1.31,1.2,4.1,1.2
18,11/05/2024,15:00,CANADA - CANADIAN PREMIER LEAGUE,HFX Wanderers,Cavalry,3.15,3.4,2.18,1.98,1.78,1.93,1.07,1.45,1.33,5.9,1.11
19,11/05/2024,15:00,BELARUS - VYSSHAYA LIGA,Dynamo Brest,FC Gomel,2.16,3.45,3.36,2.01,1.8,1.96,1.02,1.41,1.29,6.4,1.07
20,11/05/2024,15:00,POLAND - DIVISION 1,S. Rzeszow,Termalica B-B.,3.25,3.75,2.0,1.57,1.53,2.38,1.03,1.29,1.17,4.33,1.2
21,11/05/2024,15:15,SLOVENIA - PRVA LIGA,Maribor,O. Ljubljana,1.85,3.65,3.8,1.6,1.55,2.32,1.04,1.32,1.19,3.95,1.21
22,11/05/2024,15:30,ANDORRA - PRIMERA DIVISIÓ,FC Santa Coloma,Atletic Escaldes,2.12,3.55,2.8,1.53,1.48,2.57,1.01,1.29,1.15,3.78,1.22
23,11/05/2024,15:45,BELGIUM - JUPILER PRO LEAGUE,Anderlecht,Genk,1.95,3.5,3.6,1.73,1.62,2.2,1.04,1.33,1.22,5.5,1.14
24,11/05/2024,17:00,VENEZUELA - LIGA FUTVE,Metropolitanos,La Guaira,2.15,2.95,3.5,2.07,1.8,1.8,1.04,1.5,1.37,7.6,1.04
25,11/05/2024,18:00,CANADA - CANADIAN PREMIER LEAGUE,Pacific FC,Forge,2.3,3.3,3.0,1.9,1.7,2.05,1.06,1.42,1.29,5.4,1.13
26,11/05/2024,20:00,ECUADOR - LIGA PRO,LDU Quito,Emelec,1.67,3.6,4.75,2.0,1.91,1.8,1.06,1.4,1.3,7.0,1.1
27,11/05/2024,20:30,USA - USL CHAMPIONSHIP,Louisville City,Orange County SC,1.65,3.65,4.6,1.8,1.78,1.93,1.05,1.38,1.26,5.0,1.14
28,11/05/2024,20:30,USA - MLS,CF Montreal,Inter Miami,3.75,4.0,1.83,1.44,1.44,2.63,1.02,1.25,1.13,3.5,1.29
29,11/05/2024,20:45,USA - MLS,Columbus Crew,FC Cincinnati,1.83,3.4,4.75,1.83,1.7,2.05,1.05,1.36,1.22,5.5,1.14
30,11/05/2024,21:00,MEXICO - LIGA MX,Club America,Pachuca,1.7,4.0,4.33,1.53,1.53,2.38,1.03,1.29,1.17,4.0,1.22
31,11/05/2024,22:00,USA - USL CHAMPIONSHIP,New Mexico,Oakland Roots,1.7,3.7,4.2,1.72,1.72,2.0,1.05,1.36,1.24,4.6,1.16
32,11/05/2024,23:30,USA - MLS,Los Angeles Galaxy,Real Salt Lake,1.95,3.5,3.6,1.57,1.5,2.5,1.03,1.29,1.17,4.0,1.22
33,11/05/2024,23:30,USA - MLS,Los Angeles FC,Vancouver Whitecaps,1.62,4.0,5.0,1.57,1.62,2.2,1.03,1.29,1.17,4.33,1.2
